Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Ablett, Gary",-,-,2,1,1,1,,1,2,-,-,1,-,-,1,,,,1,2,1,1,2,1,2,20.0
"Bartel, Jimmy",4,2,5,4,5,2,2,-,2,2,2,1,1,-,3,2,1,1,3,4,2,2,2,2,1,55.0
"Blake, Mark",1,-,-,-,-,-,3,1,3,1,-,-,-,1,1,-,3,-,-,1,2,2,-,2,-,21.0
"Byrnes, Shannon",-,1,1,,,,,,,-,1,,,,,,,,5,1,1,-,,,,10.0
"Chapman, Paul",4,-,-,-,1,2,1,-,,,1,-,1,-,1,-,-,,,,-,1,-,,4,16.0
"Corey, Joel",3,3,2,2,1,-,1,2,5,3,3,3,5,1,3,2,1,-,1,1,-,4,-,2,-,48.0
"Enright, Corey",2,2,4,3,1,5,4,10,1,-,4,2,5,7,4,3,1,-,5,-,1,3,1,2,-,70.0
"Gamble, Ryan",2,2,,2,,1,1,2,1,,,,,,,2,1,-,1,1,,1,,,,17.0
"Harley, Tom",3,2,2,7,4,-,3,5,2,3,7,-,1,5,3,4,4,1,3,3,4,2,2,5,3,78.0
"Hawkins, Tom",1,1,-,-,-,1,1,3,2,1,,,,,,,,,,,,,,,,10.0
"Hunt, Josh",4,2,1,2,3,1,3,6,2,,,2,2,5,4,2,1,3,2,1,1,3,4,2,3,59.0
"Johnson, David",,,,,,,,,,,,,,,,,4,,,,,,,,,4.0
"Johnson, Steve",-,-,2,1,1,1,1,1,-,4,2,-,-,-,-,1,2,-,1,2,1,1,-,2,-,23.0
"Kelly, James",3,3,-,-,2,1,-,5,1,2,4,3,2,3,,1,5,3,3,-,,,,3,1,45.0
"Ling, Cameron",1,1,1,-,1,2,1,3,1,3,2,1,2,1,-,,,-,1,-,-,-,1,3,1,26.0
"Lonergan, Tom",,,,,,,,,,5,2,2,2,-,-,2,1,1,-,1,1,1,-,-,1,19.0
"Mackie, Andrew",2,,,,-,-,-,3,-,3,2,3,4,3,2,3,1,1,8,3,2,,3,5,2,50.0
"Milburn, Darren",5,4,4,5,3,4,2,1,2,1,3,2,8,2,4,5,,3,,,2,3,4,5,8,80.0
"Mooney, Cameron",-,1,3,-,2,2,1,-,1,,3,-,-,1,4,-,-,2,1,1,2,1,8,1,1,35.0
"Mumford, Shane",,,,,,-,-,4,,,,,,,,,,,,,,,,,,4.0
"Ottens, Brad",,,,,,,,,,1,-,-,-,-,1,1,3,1,1,3,2,4,-,1,1,19.0
"Prismall, Brent",,,,,1,,,,,,1,3,1,,,1,-,-,2,-,-,-,-,,,9.0
"Rooke, Max",,,3,1,2,,1,5,,4,2,1,3,2,3,2,1,3,2,1,1,,4,4,2,47.0
"Scarlett, Matthew",3,2,-,2,1,5,4,5,3,5,1,,,2,3,3,1,1,2,,5,1,3,4,4,60.0
"Selwood, Joel",1,3,2,1,3,2,1,2,3,3,,7,-,2,3,-,5,2,2,2,1,-,-,4,-,49.0
"Stokes, Mathew",1,1,-,2,1,1,2,,2,-,2,-,,1,1,-,2,-,2,1,,1,-,3,-,23.0
"Taylor, Harry",,7,3,2,,6,5,6,7,4,,5,4,,3,6,4,5,5,3,2,4,6,3,1,91.0
"Tenace, Kane",2,,,,,,,,,,,,,,,,,,,,,,,,,2.0
"Varcoe, Travis",,,,,,,,,2,-,1,2,2,2,3,-,-,2,,2,1,1,-,2,-,20.0
"West, Trent",1,2,2,2,3,,,,2,,,,,,,,,,,,,,,,,12.0
"Wojcinski, David",,1,3,4,-,-,-,1,2,4,3,,-,1,1,,,,,,,,,-,,20.0
Totals,43,40,40,41,36,37,37,66,46,49,46,38,43,39,48,40,41,29,51,33,32,36,40,56,35,1042.0
Opponent,PA,ES,ME,SK,SY,FR,BL,RI,CW,CA,NM,PA,WC,AD,FR,WB,HW,RI,ME,SY,NM,WC,SK,WB,HW,
