Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,Tot
"Atkins, Rory",-,1,1,-,-,-,-,1,1,1,-,-,1,-,-,-,-,-,-,-,,,6.0
"Betts, Eddie",2,1,-,3,6,2,1,-,3,2,2,2,2,-,-,6,-,,3,1,1,-,37.0
"Brown, Luke",,,,,,,,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1.0
"Crouch, Brad",2,1,1,1,-,-,-,-,-,-,3,1,-,-,-,-,-,1,-,1,-,-,11.0
"Crouch, Matt",1,-,1,-,-,-,-,-,,,,-,-,-,1,1,-,-,2,-,-,1,7.0
"Davis, Ben",,,,,,,,,,,,,,-,,,,,,,,,
"Doedee, Tom",-,,,,,,,,,,,,,,,,,,,,,,
"Douglas, Richard",-,,,,,,,,,,,-,-,-,-,,,,1,-,1,-,2.0
"Ellis-Yolmen, Cam",,,,-,-,-,-,-,-,1,1,-,-,,,,,,,,,,2.0
"Fogarty, Darcy",,,,,,,,,,,,,,,,,,,1,5,3,-,9.0
"Gallucci, Jordan",,,,,,1,-,-,-,-,1,-,-,1,-,,,,,,,,3.0
"Gibbs, Bryce",-,-,-,,-,,-,,2,,-,,,-,,,,,-,-,-,-,2.0
"Greenwood, Hugh",,,,,2,1,1,1,-,-,-,1,1,1,1,1,1,,,,,-,11.0
"Hartigan, Kyle",,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
"Himmelberg, Elliott",,,,,1,2,1,1,1,-,,,,2,,,,,,,,,8.0
"Jacobs, Sam",-,-,,,,,,,,,,,,,,,,,,-,-,-,
"Jenkins, Josh",-,2,1,1,,,,,,,2,3,4,,-,4,4,1,,,,,22.0
"Jones, Chayce",1,-,-,-,,,,,-,-,,,,,,,,,,,-,2,3.0
"Keath, Alex",-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,,,,,-,1.0
"Kelly, Jake",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Knight, Riley",-,2,1,-,-,1,-,2,,-,,,,,,-,-,-,-,1,,2,9.0
"Laird, Rory",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lynch, Tom",-,1,2,-,1,1,-,3,1,,3,,,,,,1,-,1,-,1,2,17.0
"Mackay, David",-,2,-,-,-,-,-,1,-,,-,,,,-,-,-,-,-,-,-,-,3.0
"Milera, Wayne",-,-,-,1,-,,,,,3,-,-,-,,1,1,-,-,-,-,-,-,6.0
"Murphy, Lachlan",-,-,1,-,3,3,1,1,1,1,1,1,-,1,-,2,-,1,1,1,-,,19.0
"OBrien, Reilly",,,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,,-,,2.0
"Otten, Andy",,,,,,,,,,,,,,,,,,-,-,-,,,
"Poholke, Myles",,,,-,,-,,,,,,,,,,,,,,,,,
"Seedsman, Paul",,1,-,,,,,,,1,-,-,1,2,-,-,-,1,,,-,-,6.0
"Sloane, Rory",1,-,1,1,-,-,-,1,1,1,-,2,2,-,-,-,-,-,-,1,-,-,11.0
"Smith, Brodie",-,-,-,-,2,-,1,-,-,-,-,-,1,1,-,-,3,-,1,-,-,1,10.0
"Stengle, Tyson",,,,,,,,,,,,,,,,3,,2,,,,,5.0
"Talia, Daniel",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Walker, Taylor",-,1,1,1,3,4,1,2,3,-,1,2,3,1,2,3,1,3,4,2,-,5,43.0
"Wilson, Patrick",,,,,,,,,,,,,,,,,,-,,,,,
Totals,7,12,10,8,18,15,7,13,13,10,14,12,15,10,5,23,10,9,14,12,6,13,256.0
Opponent,HW,SY,GE,NM,GC,SK,FR,PA,BL,WC,ME,GW,RI,GE,PA,GC,ES,CA,SK,WC,CW,WB,
