Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Bishop, Matthew",-,-,2,3,1,3,-,1,2,1,2,1,-,-,-,,-,1,1,-,-,1,1,-,1,21.0
"Brogan, Dean",-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,,,-,-,-,-,1,3.0
"Burgoyne, Peter",1,2,3,-,4,2,1,4,2,,,5,2,1,-,-,2,1,1,2,3,6,1,3,2,48.0
"Burgoyne, Shaun",2,-,-,-,-,7,-,-,2,3,-,4,-,4,-,6,1,6,2,4,4,1,7,5,1,59.0
"Carr, Josh",2,-,-,1,4,-,,,,,,1,-,-,-,3,-,-,,1,-,1,1,-,2,16.0
"Cassisi, Domenic",-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,4.0
"Chaplin, Troy",,,,-,,,,,,,,,,,,,,,,,,,,,,
"Cochrane, Stuart",-,-,-,-,1,1,-,1,1,1,-,,1,-,-,,,-,-,-,-,-,,,,6.0
"Cornes, Chad",-,1,1,,-,1,-,-,2,-,-,1,-,1,1,2,1,-,-,-,-,-,-,-,-,11.0
"Cornes, Kane",1,-,3,1,1,3,-,2,4,-,-,4,-,-,1,3,1,-,-,-,-,-,-,-,-,24.0
"Dew, Stuart",3,-,-,,-,-,-,-,1,-,1,-,-,,-,-,-,-,-,1,,2,-,1,1,10.0
"Ebert, Brett",,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,,-,,,,,,,,1.0
"Hardwick, Damien",,,,,,,,,-,-,-,,,-,-,-,-,,-,-,-,-,-,1,2,3.0
"James, Roger",,,,,,,1,1,1,-,-,5,1,1,-,-,-,1,-,-,2,-,-,-,1,14.0
"Kingsley, Adam",1,-,1,-,1,,-,,,,,5,-,-,3,2,-,2,4,-,-,,1,-,-,20.0
"Lade, Brendon",-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Mahoney, Josh",,,,-,,,,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1.0
"Montgomery, Brett",-,2,6,1,1,3,,,,,,,,,,,,-,3,5,-,3,-,-,-,24.0
"Pettigrew, Michael",1,-,,,,,,,,,,,,,,,,,,,,,,,,1.0
"Pickett, Byron",1,,,,,,,,,1,2,-,1,1,3,1,6,1,,,2,3,1,1,11,35.0
"Poulton, Jared",,,-,-,,1,-,-,-,2,1,-,,,,-,-,-,1,-,,,,,,5.0
"Primus, Matthew",,,-,,,,,,,,,,,,,,,,,,,,,,,
"Salopek, Steven",-,-,1,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,1.0
"Schofield, Jarrad",9,1,-,3,3,4,5,-,3,2,2,-,2,-,3,-,4,4,1,3,-,-,2,-,-,51.0
"Surjan, Jacob",-,-,,,4,-,-,,,,,,,,,,,,,,,,,,,4.0
"Symes, Brad",,,,,,,,-,,,,,,,,,,,,,,,,,,
"Thurstans, Toby",-,-,-,-,2,1,-,-,-,-,2,-,-,-,1,-,-,-,-,1,-,-,-,-,-,7.0
"Tredrea, Warren",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,2.0
"Wakelin, Darryl",,,5,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,1,-,-,-,-,8.0
"Wanganeen, Gavin",3,1,8,1,3,1,3,,,-,1,4,-,4,,,,,1,1,-,2,-,-,-,33.0
"White, Damon",,,,,,,,-,-,,,,,,,1,-,,-,-,,,,,,1.0
"Wilson, Michael",1,-,-,-,-,-,-,3,1,1,-,4,1,1,-,2,1,,2,,2,2,2,-,1,24.0
Totals,25,7,30,10,26,27,10,13,19,11,12,37,9,13,12,21,18,16,16,18,14,22,17,11,23,437.0
Opponent,ES,WC,HW,ME,WB,CW,AD,KA,RI,GE,BL,SY,FR,SK,CA,HW,WC,ES,ME,WB,CW,AD,GE,SK,BL,
