Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Barrass, Tom",,,,,,,,,,,,,,,,-,-,,,,-,,,,,
"Bennell, Jamie",,-,,,-,-,-,-,-,,,,,,,,,,-,-,-,,,,,
"Brown, Mitch",-,,,,,,,,,,,,,,,,,,,,,,,,,
"Butler, Sam",-,,-,-,-,-,-,-,-,1,-,,-,,,,,-,-,,,-,1,-,1,3.0
"Colledge, Brant",,,,,,,,,-,,,,,,,,,,,,,,,,,
"Cripps, Jamie",-,-,1,3,-,2,-,1,2,-,2,-,1,2,2,3,1,-,1,2,-,1,1,4,1,30.0
"Darling, Jack",,,,,,,,,,,1,3,2,-,-,1,3,-,1,-,2,2,-,2,1,18.0
"Duggan, Liam",,1,-,-,-,-,-,1,1,-,1,-,-,,,,,,,,,,,,,4.0
"Ellis, Xavier",,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Gaff, Andrew",-,2,-,-,-,-,-,-,-,-,-,1,-,-,1,-,1,1,-,1,-,-,-,1,-,8.0
"Hill, Josh",,,-,1,1,1,-,-,3,1,1,-,2,2,1,-,-,,2,-,-,1,-,1,1,18.0
"Hurn, Shannon",-,1,-,-,2,-,1,-,1,-,-,-,-,1,-,-,-,-,-,-,1,1,-,-,1,9.0
"Hutchings, Mark",,,,,,,-,,,,,,,-,-,-,1,-,-,-,-,-,-,-,-,1.0
"Kennedy, Josh",2,1,1,5,2,3,2,1,4,-,2,3,4,2,2,2,1,2,3,3,1,4,2,3,-,55.0
"Lamb, Tom",-,,,,,,,,,,,,,,,,,,,,,,,,,
"LeCras, Mark",-,2,1,-,1,-,1,-,2,1,3,-,2,2,1,1,2,1,,2,2,1,1,3,2,31.0
"Lycett, Scott",-,1,-,1,,,,,,,,,,,,,,-,-,,,,,,,2.0
"Masten, Chris",-,1,-,-,1,1,1,1,1,-,-,-,1,-,1,-,-,-,1,,,2,,-,-,11.0
"McGinnity, Patrick",-,-,1,,-,,,,,,,,,,,,,1,1,-,-,,-,,,3.0
"McGovern, Jeremy",-,-,-,-,-,-,,-,1,-,-,-,-,-,-,,,-,,,-,-,-,1,-,2.0
"McInnes, Fraser",,,,1,1,1,-,1,-,-,,,,,,,,,,,,,,,,4.0
"Naitanui, Nic",-,1,-,-,1,-,-,-,-,4,1,-,-,-,1,-,2,,,-,1,1,-,-,1,13.0
"Nelson, Jackson",-,-,-,-,,-,-,1,-,-,,,,,,,,,,-,,-,,,,1.0
"Newman, Murray",,,,,,,,,,,,,,,,,,,,-,-,,,,,
"Priddis, Matt",-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,2,-,-,-,-,-,,-,1,5.0
"Rosa, Matt",1,-,-,-,,,,,,,,1,,-,-,-,-,-,-,-,-,1,-,-,1,4.0
"Schofield, Will",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,-,-,
"Selwood, Scott",-,,,,,,,1,1,-,-,2,-,1,1,-,-,-,,,,,-,,,6.0
"Sheed, Dom",-,-,-,-,-,-,-,,,-,-,-,-,1,3,1,1,-,2,1,-,1,1,-,-,11.0
"Sheppard, Brad",-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,1,-,4.0
"Shuey, Luke",-,1,-,1,-,-,-,1,1,1,-,-,1,-,1,-,1,2,-,-,-,-,1,-,1,12.0
"Sinclair, Callum",,,,,1,-,-,1,2,-,-,-,-,1,2,-,1,,1,-,1,-,-,-,-,10.0
"Tunbridge, Simon",,-,,,,,,,,,,,,,,,,,,,,,,,,
"Wellingham, Sharrod",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,
"Yeo, Elliot",-,-,-,2,-,2,2,-,,-,-,-,-,-,-,-,-,1,-,-,-,1,2,-,-,10.0
Totals,3,11,6,14,10,10,7,9,20,8,11,10,13,13,16,8,16,8,12,9,8,17,9,16,11,275.0
Opponent,WB,CA,FR,BL,GW,PA,GC,SK,GE,NM,ES,RI,ME,AD,CW,SY,GC,HW,FR,WB,AD,SK,HW,NM,HW,
