Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Andrews, Ron",3,5,,,,,2,1,2,-,6,3,6,4,6,2,-,3,,,,-,,43.0
"Brown, Brian",,,,,,,,,,,,,,,,,2,1,,,,,,3.0
"Buhagiar, Tony",4,4,3,3,3,5,3,3,5,4,2,2,1,4,2,2,1,2,4,4,1,5,3,70.0
"Carey, Stephen",1,1,3,-,-,-,1,2,1,2,-,4,-,2,2,-,3,3,1,,,,2,28.0
"Clarke, Neil",2,2,1,1,1,-,4,-,,1,5,-,3,2,,1,6,4,2,4,2,1,2,44.0
"Copping, Stephen",5,3,4,3,5,4,9,10,3,7,4,3,3,3,2,4,5,6,3,8,5,4,11,114.0
"Crow, Max",10,6,4,8,-,6,,,2,2,16,2,2,-,,2,,,6,1,,,3,70.0
"Daniher, Terry",2,7,4,6,3,4,6,2,6,11,5,3,8,8,8,6,8,7,7,5,9,2,8,135.0
"Davis, Michael",,,,-,,,,,,,,,,,,,,,,,,,,
"Duckworth, Bill",1,5,2,-,3,-,1,7,3,1,2,2,2,1,4,-,6,2,2,,,4,,48.0
"Dunell, Frank",,,,,,,-,,-,,,,,,,,,,,,,,,
"Eustice, Mark",1,4,1,1,1,1,3,-,,,,,,,,,,,,,1,,,13.0
"Fields, Neville",,,1,1,2,,,,,,,,,,,,,,,,,,,4.0
"Foulds, Garry",2,1,4,1,4,1,-,2,2,2,6,3,1,3,1,1,2,1,5,2,4,4,1,53.0
"Fowler, Grant",1,-,1,-,,1,,-,2,,1,2,-,-,2,2,3,,,1,-,3,-,19.0
"Grbac, Anton",,,,,,,,,,,,,,,,,,,,5,5,,,10.0
"Hawker, Glenn",4,3,6,3,-,5,7,4,7,3,4,6,4,5,5,1,6,11,6,6,3,6,2,107.0
"Heard, Shane",,2,,,,2,2,-,5,5,4,1,3,2,2,1,1,2,,,3,4,3,42.0
"Madden, Justin",2,2,1,2,3,5,2,5,3,6,11,2,2,3,2,2,4,4,3,2,4,9,2,81.0
"Madden, Simon",3,5,5,,,4,4,-,2,7,2,5,1,3,11,1,7,5,11,4,3,6,3,92.0
"Merrett, Roger",,,,1,1,-,-,4,,,,,,,1,,-,4,1,-,2,1,2,17.0
"Neagle, Merv",1,1,,,,,,,1,1,7,3,1,1,4,-,3,1,3,4,2,7,1,41.0
"Otway, Wayne",1,1,2,,-,2,2,2,2,3,3,3,4,3,1,-,3,1,6,1,3,1,1,45.0
"Ramsay, Roy",,,,,,,,,,1,,,,,2,,,,,,,3,,6.0
"Reid, Alan",,,,,,,,,,,,,,,,,3,,6,3,,,,12.0
"Schultz, Graeme",,,,,,,,,,,,,,,,,,,2,3,2,1,-,8.0
"Stoneham, Alan",-,1,3,5,1,3,1,4,1,4,2,5,3,2,-,-,,1,4,2,-,,3,45.0
"Thomson, Michael",2,,1,,-,,,,,,,,,,,,,,,,,,,3.0
"Vander Haar, Paul",2,5,2,4,6,2,6,9,3,5,11,7,10,7,7,4,14,9,,,6,6,5,130.0
"Walsh, Kevin",,,2,2,4,4,1,3,2,5,1,-,2,-,1,1,,3,6,3,-,3,1,44.0
"Waterson, Chris",,,,,,,,,,,,,,,-,,,,3,2,,,,5.0
"Watson, Tim",2,1,7,1,3,-,5,5,5,10,5,5,5,-,,3,1,1,7,3,4,7,5,85.0
"West, Tony",,,,3,2,,,,,,,,,,,,,,,,,,,5.0
Totals,49,59,57,45,42,49,59,63,57,80,97,61,61,53,63,33,78,71,88,63,59,77,58,1422.0
Opponent,FO,CA,RI,NM,FI,SY,CW,HW,ME,SK,GE,CA,RI,NM,FI,SY,CW,HW,ME,SK,GE,FO,NM,
