Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Aitken, Ken",,,,-,,,,,-,-,,,,,,,,,
"Baird, Jim",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Bateman, Frank",,-,2,4,-,2,1,-,,,,-,1,-,,,-,,10.0
"Baxter, Bernie",,,,,,,-,-,,,5,2,,-,,,,,7.0
"Baxter, Ken",3,5,2,7,3,5,1,2,2,3,,,,,2,1,2,5,43.0
"Brokenshire, Geoff",2,,,,1,-,,,1,-,,,,,,,,,4.0
"Brown, John",,,,,,,,-,-,-,-,-,-,-,-,-,-,-,
"Calder, Don",,,,,,,,,,,,-,-,-,-,-,,,
"Caspar, Harry",1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,3.0
"Clark, Jim",-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,1,1.0
"Comben, Bruce",-,1,3,1,-,3,1,-,,,,,,,,,,,9.0
"Conley, Jack",-,-,-,-,-,-,-,3,-,-,-,-,2,2,2,1,1,1,12.0
"Davies, Fred",1,-,1,-,-,1,1,-,2,-,-,-,1,1,1,1,1,1,12.0
"Davies, Jim",,-,-,,,-,-,,-,-,-,-,-,-,-,-,-,,
"Deacon, Bert",-,-,-,,,,,,,,-,-,-,-,,,,,
"Dern, Harry",,,,-,,,,,,,,,,,-,,,,
"English, Vin",1,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,1,-,5.0
"Garby, Ray",-,5,1,-,1,1,2,-,1,,1,2,4,6,1,3,3,3,34.0
"Green, Richie",-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,
"Grieve, Ollie",-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,
"Guy, Doug",,,,,,,-,,,,-,-,-,,,,,,
"Hands, Ken",-,-,-,,-,,,-,,,,,,,,-,-,-,
"Hart, Kevin",-,,,,,-,,,2,1,-,,,,,,,,3.0
"Henfry, Ern",,,1,3,-,-,-,-,,,,,,,,1,2,-,7.0
"Hodgson, Arthur",-,1,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,1.0
"Howell, Jack",-,-,,1,1,1,5,1,5,3,-,1,1,,-,,,,19.0
"Howell, Max",1,-,,,,,,,,,,,,,,,,,1.0
"Huntington, Bill",,,,,,,,,,,,,,,,,,-,
"Kerr, Laurie",,,,,,,,,,,,,-,1,-,-,-,-,1.0
"Mills, Jack",1,4,-,1,2,2,-,5,1,1,-,1,1,-,2,3,1,1,26.0
"Stafford, Fred",-,1,-,-,-,1,-,-,1,6,4,1,-,-,,1,-,-,15.0
"Streeter, Alan",,,2,-,-,,,,,2,-,-,,-,1,,,,5.0
"Sullivan, Harry",,,,,,,,,,,,,,,,,,1,1.0
"Thynne, Alan",,,,,,,,,,,,,,2,,,,,2.0
"Williams, Doug",,,,,,,,-,-,-,-,,,-,-,-,-,-,
Totals,10,18,12,17,8,16,11,11,15,16,10,8,11,12,9,12,12,13,221.0
Opponent,ME,NM,CW,RI,SK,FO,SM,ES,GE,HW,FI,ME,NM,CW,RI,SK,FO,SM,
