Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Allan, Matthew",1,3,-,3,2,1,1,1,-,2,1,-,-,4,1,1,1,-,,,,,2,-,24.0
"Alvey, Mark",,-,,-,-,,,,,-,-,,,,-,,,1,-,,,,,,1.0
"Bolton, Mark",1,5,7,2,4,1,2,2,6,6,7,7,5,2,,4,2,5,5,1,3,1,3,7,88.0
"Bradley, Kepler",-,,,,,,,,,,,,4,,3,4,1,,,,,,,,12.0
"Bullen, Marcus",-,2,1,3,,,2,-,-,-,,,3,,1,1,-,,,1,3,-,-,1,18.0
"Cupido, Damian",,,,,,,,-,3,,,,,,,,,-,2,,,,1,1,7.0
"Dyson, Ricky",,,1,1,3,-,3,,-,,,,,2,-,-,,,,1,-,,,,11.0
"Fletcher, Dustin",,7,5,9,6,6,6,5,7,8,5,4,,5,,2,,6,9,6,3,7,8,3,117.0
"Haynes, Ben",,,,,,,,,,,,1,1,-,-,1,-,1,4,,,-,-,,8.0
"Henneman, Aaron",,1,10,5,,,,,,,1,-,8,4,,,,,,,,,,,29.0
"Hille, David",1,1,3,1,1,1,1,-,3,1,,2,-,1,2,2,1,1,4,1,5,3,3,1,39.0
"Hird, James",-,1,2,2,1,3,1,1,,1,3,-,-,-,-,,,,-,-,1,-,-,1,17.0
"Johnson, Jason",1,,,,,-,3,-,-,-,1,-,-,1,-,1,2,1,2,-,1,,1,2,16.0
"Johnson, Mark",,1,,,,3,3,1,3,2,6,1,-,2,1,3,2,3,8,3,2,2,2,2,50.0
"Laycock, Jason",,,,,,,,,,,,,,,,,,,1,1,1,-,,,3.0
"Lloyd, Matthew",-,-,-,1,2,2,-,1,-,2,1,-,1,1,2,-,1,4,1,1,-,-,1,1,22.0
"Lovett-Murray, Nathan",1,,-,-,1,1,1,2,1,-,1,1,-,,1,4,2,3,-,,2,2,1,,24.0
"Lucas, Scott",2,2,1,2,1,1,1,1,1,4,1,1,-,-,-,,,,2,2,1,5,2,1,31.0
"McPhee, Adam",4,6,10,4,4,4,5,1,3,3,5,2,4,3,-,2,8,2,3,6,1,,,,80.0
"McVeigh, Mark",,1,,,,,,3,1,2,2,1,4,4,4,-,2,1,4,4,1,2,-,2,38.0
"Mercuri, Mark",,-,1,1,3,-,,,,,,,,,,,1,,,-,,2,,1,9.0
"Misiti, Joe",2,-,-,2,3,1,-,1,1,2,-,-,2,2,-,3,2,-,2,,,,,,23.0
"Murphy, Justin",2,1,2,3,2,2,3,1,1,4,1,,2,1,4,1,-,1,3,2,1,-,2,-,39.0
"Peverill, Damien",2,6,1,1,7,3,-,1,1,3,4,1,4,1,5,1,2,2,2,-,2,1,1,-,51.0
"Ramanauskas, Adam",3,2,2,3,5,-,3,1,-,-,1,2,3,2,3,1,-,-,1,3,-,1,5,9,50.0
"Reynolds, Joel",3,1,2,,,,,,,,,,,,,,,,,,,,,,6.0
"Richards, Ted",4,,-,,1,,,,,,,,,-,5,1,4,7,,-,4,,,-,26.0
"Rioli, Dean",1,1,5,-,1,1,3,1,1,5,1,-,,,,,,2,,,,,,,22.0
"Solomon, Dean",,2,1,2,4,-,1,1,1,1,5,2,3,2,6,3,1,5,2,5,3,3,-,4,57.0
"Stanton, Brent",-,,,,1,3,,,,,,2,3,-,,2,1,3,2,2,-,1,-,1,21.0
"Watson, Jobe",-,,,,,,-,,,,,,,,,,,,,1,1,2,2,2,8.0
"Wellman, Sean",,,,1,2,5,3,1,3,5,4,3,,,,,,,,,,2,8,-,37.0
"Welsh, Andrew",5,,-,5,1,4,1,6,3,1,3,5,4,2,3,1,1,2,4,,7,2,9,-,69.0
"Winderlich, Jason",-,-,,,,,,,,,1,,,,,,1,,,2,,2,,,6.0
Totals,33,43,54,51,55,42,43,31,39,52,54,35,51,39,41,38,35,50,61,42,42,38,51,39,1059.0
Opponent,PA,SK,WC,CA,CW,SY,WB,AD,GE,FR,HW,BL,ME,KA,RI,WC,SK,PA,CA,CW,SY,WB,ME,GE,
