Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Allan, Matthew",-,-,-,-,1,1,-,-,1,-,1,-,-,-,-,-,-,-,,,,,-,-,4.0
"Alvey, Mark",,-,,-,-,,,,,-,-,,,,1,,,-,-,,,,,,1.0
"Bolton, Mark",-,-,-,1,-,1,1,1,-,-,-,-,1,-,,-,-,-,-,-,-,1,-,1,7.0
"Bradley, Kepler",-,,,,,,,,,,,,-,,1,-,2,,,,,,,,3.0
"Bullen, Marcus",-,-,2,-,,,-,-,-,2,,,1,,1,-,1,,,-,-,-,1,-,8.0
"Cupido, Damian",,,,,,,,1,-,,,,,,,,,-,-,,,,-,-,1.0
"Dyson, Ricky",,,-,-,1,-,-,,-,,,,,-,-,-,,,,-,-,,,,1.0
"Fletcher, Dustin",,-,-,-,-,-,-,-,-,-,-,-,,-,,-,,-,-,-,-,-,-,-,
"Haynes, Ben",,,,,,,,,,,,1,1,-,-,1,-,-,-,,,1,-,,4.0
"Henneman, Aaron",,-,-,-,,,,,,,1,-,-,-,,,,,,,,,,,1.0
"Hille, David",-,-,-,-,-,1,-,1,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Hird, James",-,-,1,-,-,-,-,1,,2,2,1,-,1,-,,,,-,3,-,1,2,-,14.0
"Johnson, Jason",1,,,,,-,1,1,2,3,-,-,-,-,1,1,-,1,-,1,-,,-,-,12.0
"Johnson, Mark",,-,,,,-,-,-,-,1,-,1,-,-,1,-,1,-,1,1,-,2,2,-,10.0
"Laycock, Jason",,,,,,,,,,,,,,,,,,,-,-,-,-,,,
"Lloyd, Matthew",-,2,3,1,1,-,-,-,2,-,1,1,-,2,-,-,-,2,-,1,-,-,-,-,16.0
"Lovett-Murray, Nathan",-,,-,-,1,1,-,-,-,-,1,-,-,,1,-,1,-,1,,-,-,-,,6.0
"Lucas, Scott",-,-,-,1,-,1,-,-,-,-,2,-,-,1,-,,,,1,-,1,1,-,-,8.0
"McPhee, Adam",-,-,1,2,1,1,2,-,-,-,-,1,-,1,1,1,-,2,-,-,-,,,,13.0
"McVeigh, Mark",,-,,,,,,1,1,-,-,-,1,-,-,-,-,-,1,1,-,1,-,-,6.0
"Mercuri, Mark",,-,3,-,-,-,,,,,,,,,,,1,,,1,,-,,1,6.0
"Misiti, Joe",1,-,1,1,1,-,-,-,-,-,2,1,-,1,-,-,-,-,-,,,,,,8.0
"Murphy, Justin",-,-,-,-,-,-,-,-,-,-,2,,-,-,-,-,-,-,1,-,-,-,1,1,5.0
"Peverill, Damien",-,-,1,1,-,-,1,1,-,2,-,-,-,-,-,-,1,2,-,-,-,-,2,-,11.0
"Ramanauskas, Adam",-,-,1,-,-,-,-,-,-,-,1,-,-,1,-,-,-,1,-,-,-,-,-,-,4.0
"Reynolds, Joel",-,-,-,,,,,,,,,,,,,,,,,,,,,,
"Richards, Ted",-,,-,,-,,,,,,,,,-,-,-,-,-,,-,-,,,-,
"Rioli, Dean",1,1,1,1,1,-,2,1,1,-,-,2,,,,,,2,,,,,,,13.0
"Solomon, Dean",,1,-,1,-,3,1,1,2,2,1,-,1,-,-,-,-,-,-,3,-,3,1,-,20.0
"Stanton, Brent",-,,,,1,-,,,,,,-,-,-,,1,-,-,1,-,-,-,-,-,3.0
"Watson, Jobe",-,,,,,,1,,,,,,,,,,,,,2,-,-,-,1,4.0
"Wellman, Sean",,,,1,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,1.0
"Welsh, Andrew",-,,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,,-,-,-,-,2.0
"Winderlich, Jason",1,-,,,,,,,,,-,,,,,,-,,,-,,-,,,1.0
Totals,4,4,14,10,8,10,9,9,9,13,14,8,5,7,7,4,7,10,6,13,1,10,9,4,195.0
Opponent,PA,SK,WC,CA,CW,SY,WB,AD,GE,FR,HW,BL,ME,KA,RI,WC,SK,PA,CA,CW,SY,WB,ME,GE,
