Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Allan, Matthew",-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,,,,,-,-,2.0
"Alvey, Mark",,-,,-,-,,,,,-,-,,,,-,,,-,-,,,,,,
"Bolton, Mark",-,1,-,-,-,-,-,-,-,-,1,-,-,-,,-,1,2,-,-,1,2,1,-,9.0
"Bradley, Kepler",-,,,,,,,,,,,,-,,-,-,-,,,,,,,,
"Bullen, Marcus",-,1,-,-,,,-,-,-,-,,,-,,-,-,-,,,-,1,-,-,-,2.0
"Cupido, Damian",,,,,,,,1,-,,,,,,,,,2,-,,,,-,-,3.0
"Dyson, Ricky",,,1,2,-,-,-,,-,,,,,1,-,1,,,,1,-,,,,6.0
"Fletcher, Dustin",,-,-,-,-,-,-,-,-,-,-,-,,-,,-,,-,-,-,-,-,-,-,
"Haynes, Ben",,,,,,,,,,,,-,-,1,-,-,-,1,2,,,-,-,,4.0
"Henneman, Aaron",,1,-,-,,,,,,,1,-,-,-,,,,,,,,,,,2.0
"Hille, David",-,1,3,1,2,-,2,3,2,1,,-,2,-,2,1,3,1,2,1,-,1,2,-,30.0
"Hird, James",-,2,2,-,2,-,1,1,,1,-,4,1,1,-,,,,-,4,-,3,2,-,24.0
"Johnson, Jason",-,,,,,1,1,1,-,-,2,-,-,1,-,-,1,-,-,-,-,,3,-,10.0
"Johnson, Mark",,-,,,,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,1,-,3.0
"Laycock, Jason",,,,,,,,,,,,,,,,,,,1,-,1,-,,,2.0
"Lloyd, Matthew",3,1,7,5,4,2,5,4,3,4,6,5,3,2,5,3,4,7,1,-,2,7,5,2,90.0
"Lovett-Murray, Nathan",-,,1,1,3,2,2,1,1,-,1,-,1,,2,1,2,-,1,,1,-,-,,20.0
"Lucas, Scott",1,6,1,1,2,1,-,1,1,-,3,-,-,-,-,,,,-,-,1,-,1,-,19.0
"McPhee, Adam",-,-,-,-,-,1,2,2,-,-,-,1,-,2,2,-,-,-,2,-,-,,,,12.0
"McVeigh, Mark",,-,,,,,,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1.0
"Mercuri, Mark",,-,3,-,-,-,,,,,,,,,,,1,,,-,,-,,-,4.0
"Misiti, Joe",1,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,,,,,,3.0
"Murphy, Justin",1,-,2,-,-,-,2,-,-,1,1,,-,2,2,-,-,1,1,-,-,-,-,-,13.0
"Peverill, Damien",-,-,-,-,1,-,-,-,1,1,1,-,-,-,-,-,-,1,-,1,-,-,-,1,7.0
"Ramanauskas, Adam",-,1,-,2,-,-,-,-,1,1,-,1,-,-,-,-,1,-,-,-,-,1,-,-,8.0
"Reynolds, Joel",-,-,-,,,,,,,,,,,,,,,,,,,,,,
"Richards, Ted",-,,-,,2,,,,,,,,,2,-,2,-,-,,1,-,,,-,7.0
"Rioli, Dean",-,-,-,1,1,1,1,-,-,-,2,-,,,,,,2,,,,,,,8.0
"Solomon, Dean",,-,-,1,1,-,1,-,1,1,-,-,1,-,-,2,-,-,-,-,2,1,-,-,11.0
"Stanton, Brent",-,,,,1,-,,,,,,-,-,-,,-,-,-,-,-,-,1,-,-,2.0
"Watson, Jobe",-,,,,,,-,,,,,,,,,,,,,2,4,1,1,-,8.0
"Wellman, Sean",,,,1,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,1.0
"Welsh, Andrew",-,,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,1.0
"Winderlich, Jason",2,-,,,,,,,,,-,,,,,,-,,,-,,-,,,2.0
Totals,8,14,21,15,19,8,17,15,10,11,21,11,8,12,13,10,13,19,10,10,13,17,16,3,314.0
Opponent,PA,SK,WC,CA,CW,SY,WB,AD,GE,FR,HW,BL,ME,KA,RI,WC,SK,PA,CA,CW,SY,WB,ME,GE,
