Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Ablett, Gary",-,-,-,1,-,-,-,-,-,-,,,,,,,-,-,,,,,1.0
"Bartel, Jimmy",-,1,1,2,1,1,-,1,1,,,,,2,,,,,,,-,,10.0
"Burns, Ronnie",,-,-,2,-,,,2,2,1,1,-,-,4,-,3,1,3,1,,-,1,21.0
"Chambers, Paul",,,,1,2,-,,,,,,,,,,,,,,,,,3.0
"Chapman, Paul",1,,,,,,,3,2,1,1,1,1,1,-,1,1,-,1,1,1,-,16.0
"Clarke, David",2,1,-,1,-,1,-,1,-,-,1,1,-,-,1,1,-,-,-,1,-,1,12.0
"Corey, Joel",1,1,-,-,1,1,1,-,1,1,-,1,1,2,,3,1,-,2,-,1,,18.0
"Enright, Corey",-,1,-,,,,,,,-,1,1,1,2,1,2,-,2,2,-,1,-,14.0
"Foster, Daniel",-,-,-,-,-,-,1,2,,,,,,,,-,-,-,3,,,,6.0
"Gardiner, Charlie",,,,,,,,,,,-,-,-,,,,,,,,,,
"Graham, Ben",-,1,-,1,2,1,-,2,-,-,3,-,1,2,-,-,1,-,-,-,1,1,16.0
"Grgic, Brent",1,-,,,,,,,1,-,1,,,,,,,,,,,,3.0
"Harley, Tom",-,-,-,-,1,-,-,1,1,2,-,-,-,1,1,-,1,-,-,1,-,4,13.0
"Hunt, Josh",,,-,-,,1,-,,,,,,,-,-,-,,,,,,,1.0
"Johnson, David",-,,,,,,,,,,,,,,,,,,,,,,
"Johnson, Steve",,,,,,-,-,,,,,,-,1,-,1,-,-,1,3,2,1,9.0
"Kelly, James",,,,,,-,,,-,-,-,2,1,2,1,-,2,-,1,-,1,1,11.0
"Kilpatrick, Glenn",,,-,-,-,,,,,-,1,-,,,1,-,-,-,-,1,,,3.0
"King, Steven",-,1,-,2,2,1,4,1,2,5,-,2,-,1,1,-,-,1,1,1,2,3,30.0
"Kingsley, Kent",-,1,-,1,-,-,1,-,1,1,-,-,-,-,-,-,-,1,-,-,1,-,7.0
"Ling, Cameron",-,1,1,-,-,1,1,-,-,-,1,-,-,-,1,,-,1,1,-,1,2,11.0
"Lord, Aaron",2,-,-,2,2,,-,1,-,,-,1,4,-,-,-,-,,,1,,1,14.0
"McGrath, Tim",-,2,,,,,,,,,,,,,,,,,,,,,2.0
"Mensch, David",,,-,,,,,,,,,,,,,,,,,,,,
"Milburn, Darren",,,,1,2,1,-,2,-,1,4,-,1,2,-,1,-,3,,,,,18.0
"Mooney, Cameron",-,-,3,-,-,-,1,2,,,,5,1,-,-,1,1,-,1,-,-,2,17.0
"Rahilly, James",-,-,,,,,,-,,,,,-,-,1,-,1,-,1,-,1,-,4.0
"Riccardi, Peter",-,1,-,-,1,1,1,-,1,1,1,-,1,1,1,1,-,1,2,-,-,-,14.0
"Rooke, Max",,2,-,-,1,-,-,-,1,1,-,-,-,,,,,,,-,-,-,5.0
"Sanderson, Brenton",1,1,3,,,-,-,-,1,-,,,-,-,-,,,,,,,1,7.0
"Scarlett, Matthew",1,1,1,-,-,-,-,1,-,1,1,1,-,-,-,3,-,-,1,-,-,-,11.0
"Sholl, Brad",-,-,-,1,2,-,-,1,-,-,1,-,,,-,-,-,2,-,,,,7.0
"Slade, Will",,,,,,,,,,,,,,,,,,,-,-,1,-,1.0
"Street, Peter",,,,,,,,,,-,1,-,,,,,,,,,1,1,3.0
"White, Mitchell",,,,,-,-,,,,,,,,,,,,,2,2,,2,6.0
"Wojcinski, David",,,,-,2,,1,1,-,1,1,-,-,-,1,-,,4,1,-,1,2,15.0
"Woolnough, Marc",,,,,,,-,,-,,,,,,,,,,,-,-,,
Totals,9,15,9,15,19,9,11,21,14,16,19,15,12,21,10,17,9,18,21,11,15,23,329.0
Opponent,ES,AD,KA,SK,FR,BL,HW,PA,WB,ME,CA,SY,RI,WC,CW,ES,AD,KA,SK,FR,BL,HW,
