Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,GF,Tot
"Bassett, Nathan",5,2,4,4,-,1,3,6,7,3,,,,,,1,5,,1,,,,,,,,42.0
"Bickley, Mark",3,2,1,-,2,6,1,2,-,1,1,2,1,3,2,1,3,-,,,,1,1,3,-,3,39.0
"Bond, Troy",,,,,1,,-,-,6,6,1,,-,-,-,-,,,,,,,,,,,14.0
"Caven, Peter",3,2,1,2,-,3,3,1,4,3,4,,,5,3,5,2,-,1,1,5,3,3,6,6,6,72.0
"Connell, Matthew",-,-,-,1,-,2,2,3,1,4,-,,,,,,5,3,-,2,6,2,2,-,1,-,34.0
"Cook, Sudjai",,,,,,,,,-,-,,-,-,-,1,-,,,,,,,,,,,1.0
"Cook, Tim",,,,,,,,,,,,,,,,,,1,1,-,-,,,,,,2.0
"Downsborough, Ian",,,-,,-,,-,,-,-,-,-,-,,,,,,,,,,,,,,
"Eccles, Andrew",,1,1,-,2,-,-,2,-,-,-,-,-,,,,,1,4,-,-,,,,2,-,13.0
"Edwards, Tyson",2,-,,,,,,,,,,,1,-,-,-,1,,-,1,2,2,4,-,-,-,13.0
"Ellen, Shane",5,-,-,-,2,,,,,4,9,,,5,1,3,,,,-,-,5,1,-,1,3,39.0
"Goodwin, Simon",-,3,-,,,,,,2,5,1,5,7,2,4,3,1,4,4,-,1,-,5,3,1,2,53.0
"Hart, Ben",-,5,-,2,2,3,3,4,4,-,2,2,3,1,2,4,2,2,6,4,2,2,2,2,5,7,71.0
"James, Brett",,,,2,1,-,1,3,1,2,-,-,3,-,1,1,6,1,3,1,2,-,5,-,-,4,37.0
"Jameson, Rod",,,,,-,-,,-,-,-,-,-,,,,,,1,,,,,,2,,,3.0
"Jarman, Darren",-,-,3,-,-,-,-,1,1,-,,,,1,1,1,-,-,-,1,2,-,2,3,1,2,19.0
"Johnson, Kane",,,1,3,-,-,-,-,,,2,2,,,,,-,,,,,4,,,2,2,16.0
"Keating, Aaron",,,,,,-,-,-,,,,,,,,,,,,,,,,,,,
"Koster, Kym",1,-,1,1,1,-,-,-,1,-,6,1,-,4,-,1,1,2,1,-,-,-,1,1,3,-,26.0
"Liptak, Matthew",,,,,,,,,,,,,,,,,,,-,,,,-,,,,
"Marsh, Ben",,,,,,,,,,,,,,-,-,-,1,,-,-,,,-,1,,-,2.0
"McLeod, Andrew",3,-,1,1,3,5,2,1,,,,,4,-,,,,-,1,3,-,2,2,-,1,-,29.0
"Modra, Tony",,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,,,
"Ormond-Allen, Trent",2,2,1,2,,-,-,2,,,,4,1,-,2,-,-,,,-,2,,,,,,18.0
"Perrie, Ian",,,,,,,,,,,,,-,,-,,2,,,,,,,,,,2.0
"Picioane, Lance",-,,,-,,-,1,,,,,,,,,,,,,,,,,,,,1.0
"Pittman, David",-,-,1,-,,,,-,1,-,-,1,3,-,,,1,1,,,-,-,,1,-,-,9.0
"Rehn, Shaun",2,-,2,-,3,3,4,-,1,2,2,-,3,2,-,2,-,3,-,3,-,-,3,4,3,-,42.0
"Ricciuto, Mark",3,-,-,2,4,-,2,1,1,,,-,-,5,-,-,1,-,4,5,2,-,-,-,-,2,32.0
"Rintoul, Chad",-,1,1,2,-,2,-,-,,,2,-,,,,,,,,,,,,-,-,,8.0
"Robran, Matthew",,-,,,,,,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,1,-,1.0
"Sampson, Clay",-,1,-,-,-,-,,,-,-,-,-,,,1,3,-,-,,,,,,,,,5.0
"Smart, Nigel",-,4,3,2,5,1,1,1,4,,,6,7,2,2,4,-,1,7,5,3,1,1,2,3,4,69.0
"Stevens, Linden",,,,,,,,,,,,,,,,,,,,,,-,-,,,,
"Stevens, Mark",-,-,2,-,-,,,,,,1,1,2,-,-,-,,4,1,4,2,1,5,-,-,3,26.0
"Thiessen, James",-,-,-,2,-,-,1,1,,1,-,-,1,-,-,-,,-,-,1,-,-,-,1,-,1,9.0
"Tregenza, Simon",1,,,,,,,,1,3,2,2,1,-,-,,-,,,,,,,,,,10.0
"Vardy, Peter",,,,,,-,-,-,-,1,1,-,-,,,,-,-,-,-,-,-,-,-,-,-,2.0
Totals,30,23,23,26,26,26,24,28,35,35,34,26,37,30,20,29,31,24,34,31,29,23,37,29,30,39,759.0
Opponent,CA,FR,SK,PA,GE,NM,WC,RI,BL,ME,WB,ES,CW,SY,HW,CA,FR,SK,PA,GE,NM,WC,ME,SY,WB,NM,
