Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,Tot
"Barclay, Stuart",,,,,-,,,-,-,-,-,-,-,-,,,-,-,-,-,
"Blethyn, Geoff",2,-,,,,,-,2,-,-,-,1,-,3,2,-,1,-,-,1,12.0
"Brown, Greg",-,-,1,-,-,-,-,,,-,-,,,,,-,,,,,1.0
"Buhaj, Wally",,,-,-,,,,,,,,,,,,,,,,,
"Carpenter, John",,,,,,,,,,,,,,,1,-,,,,,1.0
"Close, Robin",-,,2,3,2,3,2,6,2,3,1,1,1,-,1,1,2,5,1,3,39.0
"Collins, David",2,,-,-,,,-,-,,-,,,,,-,,,1,-,1,4.0
"Crouch, Gary",-,-,-,,,,,,,,,,-,-,,,,,,,
"Daniel, Peter",-,-,-,3,1,4,6,2,-,6,-,1,-,3,1,2,1,1,1,-,32.0
"Davis, Barry",2,-,-,-,-,-,-,-,-,,5,-,2,1,1,-,1,2,2,2,18.0
"Egan, Kevin",1,-,-,-,-,-,-,1,,,,,,,,,-,-,-,-,2.0
"Ellis, John",-,,,,,,,,,,,,,,,,2,1,1,1,5.0
"Fanning, John",,,,,,-,,,,,,,,,,,,,,,
"Fields, Neville",,,,,,,,,,,,,,,-,,,,-,,
"Fletcher, Ken",1,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,3.0
"Fordham, Ted",,,,-,-,1,,,,,,,,,,-,1,-,,,2.0
"Gerlach, Darryl",-,-,1,-,-,-,-,-,-,,-,-,-,-,-,-,,-,,-,1.0
"Gosper, Geoff",1,1,1,-,-,-,-,1,1,1,1,-,1,-,,-,1,1,-,-,10.0
"Greenwood, Bob",,,,-,1,2,3,2,-,-,,-,,,,,-,2,-,1,11.0
"Gross, Don",,-,,2,2,1,-,-,-,3,2,-,-,1,,2,,,,,13.0
"Hampson, Roger",,,,,,,,,-,-,-,-,1,-,-,-,,,,,1.0
"Headlam, Wayne",,,,,,,,,,,-,1,3,2,1,-,,,,,7.0
"Lake, Bruce",-,3,4,-,2,-,-,-,1,-,3,-,-,3,-,,,,,,16.0
"Lake, Eddie",-,,,,,,,,-,,,,,-,-,,,,,,
"McGie, Lindsay",,,,,,,,,,,,,,,,,,,-,,
"McKenzie, Don",-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,3.0
"Noonan, Alan",,1,-,2,3,5,-,-,1,1,1,2,4,1,,2,8,6,4,2,43.0
"Payne, Charlie",2,-,1,,,,,,,,,,,,-,-,-,-,-,2,5.0
"Payne, Ian",,,,,,,,,,,,,,,,,,,,-,
"Pryor, Geoff",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3.0
"Sinclair, John",-,,,,,,,,,-,,,,,,,,,,,
"Sproule, Paul",1,3,2,2,3,1,-,,,1,-,2,1,,-,-,2,-,3,-,21.0
"Stevenson, Ian",,,,,,,,-,-,,,,,,,,-,,,-,
"Stillman, Les",,-,,,1,-,,-,1,3,-,-,-,2,5,2,-,,,,14.0
"Tassell, Doug",,,,,,,-,-,-,-,-,-,-,-,-,,,,,,
"Thompson, Bill",,-,-,-,-,-,,,,,,,,,,,-,-,-,,
"Waite, Bruce",,5,-,,,,-,,,,,,,,,,,,,,5.0
"Williams, John",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Totals,12,13,12,13,16,17,11,15,6,18,13,8,13,16,13,9,19,19,12,17,272.0
Opponent,RI,GE,HW,ME,NM,FI,SK,FO,CA,SM,CW,RI,GE,HW,ME,NM,FI,SK,FO,CA,
