Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Ackland, Cain",-,2,-,-,-,-,-,1,-,-,-,-,-,,,-,-,-,-,-,-,-,3.0
"Anderson, Joe",,,,-,-,-,,,-,-,,,,,,,,,,,,,
"Austin, Mark",,,,,,,,,,,,,,,,,,,,,,-,
"Bannister, Jordan",,,,,,,,,,-,1,-,-,,-,-,1,-,-,1,1,-,4.0
"Bentick, Adam",-,-,-,-,-,-,-,1,1,-,1,-,-,-,-,-,,-,,-,-,-,3.0
"Betts, Eddie",-,-,-,1,-,-,-,-,,,,,-,-,1,,-,-,-,1,-,2,5.0
"Blackwell, Luke",,,,,,-,,-,-,-,-,-,,,,-,-,-,-,1,,,1.0
"Bower, Paul",,,,,,,-,,,,,,,-,-,-,-,-,-,-,-,-,
"Carrazzo, Andrew",1,-,1,-,-,-,1,1,-,-,1,1,-,-,-,-,-,-,-,1,1,-,8.0
"Cloke, Cameron",-,-,-,-,1,1,,,,,,,,,,,,,,,,,2.0
"Fevola, Brendan",5,1,10,1,6,4,4,4,2,3,1,3,3,,4,5,3,9,5,-,,,73.0
"Fisher, Brad",1,2,3,1,,,1,-,2,3,2,2,1,4,2,-,3,3,4,3,2,,39.0
"Gibbs, Bryce",1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,1,-,4.0
"Grigg, Shaun",,,,,,,,,,,,,,1,,,,-,-,,-,-,1.0
"Hampson, Shaun",,,,,,,,,,,,,,,,,,,,,-,1,1.0
"Hartlett, Adam",,,,,,,,,-,,,,1,1,-,,,,,,,,2.0
"Houlihan, Ryan",1,-,-,-,-,-,-,-,1,-,-,-,-,-,1,1,-,-,-,-,,2,6.0
"Jackson, Ryan",,,,,-,,,,,,,,,,,,-,-,-,1,-,-,1.0
"Jamison, Michael",,,,,,,,,,,,,,,,,,-,-,-,-,-,
"Kennedy, Josh",3,-,-,-,-,-,-,,1,,,,,1,-,-,,,,,1,-,6.0
"Koutoufides, Anthony",,,,,,,-,1,1,-,-,-,-,-,-,-,-,,,,,,2.0
"Lappin, Matthew",-,-,3,-,2,-,2,1,1,3,3,-,-,2,1,-,3,,,1,,,22.0
"Murphy, Marc",-,-,-,-,1,-,1,-,-,-,-,1,-,-,-,1,-,-,1,-,-,-,5.0
"OhAilpin, Setanta",-,-,-,-,-,-,-,-,-,1,1,-,2,3,-,-,1,1,-,2,1,-,12.0
"Russell, Jordan",-,-,-,-,-,-,-,-,,,-,-,-,-,,-,-,1,-,,-,1,2.0
"Saddington, Jason",,,,,,,-,-,-,-,-,-,-,,,,3,-,1,1,-,,5.0
"Scotland, Heath",-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,4.0
"Simpson, Kade",-,-,1,-,-,1,-,1,-,-,2,2,-,1,1,1,-,1,-,-,-,-,11.0
"Stevens, Nick",-,-,1,,,,,,,,,,,,,,,,,,,,1.0
"Thornton, Bret",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,
"Waite, Jarrad",-,-,-,2,-,-,-,-,6,2,1,2,3,3,-,-,-,-,-,-,4,3,26.0
"Walker, Andrew",-,-,-,-,1,1,-,-,-,1,-,1,,1,-,-,,,-,-,-,-,5.0
"Whitnall, Lance",-,-,-,1,2,1,-,1,3,1,1,1,,,,,,,,1,3,6,21.0
"Wiggins, Simon",-,-,-,-,-,,,,,-,1,-,-,-,-,1,-,,,,,,2.0
"Young, Ross",,,,,,-,-,1,,,,,-,1,1,,,,,,,,3.0
Totals,12,5,19,6,14,9,10,12,18,14,15,13,10,19,11,10,14,15,11,14,14,15,280.0
Opponent,RI,GE,ES,WC,BL,SK,CW,KA,AD,WB,PA,HW,FR,ME,SY,BL,SK,CW,PA,ES,KA,ME,
