Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R17,R16,R18,R19,R20,R21,R22,QF,SF,PF,GF,Tot
"Abbott, Paul",-,-,1,,-,-,2,-,-,-,-,-,-,,,,,,,,,,-,-,-,-,3.0
"Ayres, Gary",-,1,-,-,,-,-,,1,-,-,-,-,-,-,2,1,-,-,-,-,-,-,-,-,-,5.0
"Brereton, Dermott",1,,,,1,1,3,6,6,6,3,5,1,3,2,4,1,3,3,4,2,1,6,1,1,-,64.0
"Buckenara, Gary",,7,,1,2,1,,,,,,,,2,1,-,5,1,5,1,2,3,5,1,5,-,42.0
"Collins, Andrew",,,,-,,-,-,-,,,,,,,,,,,,,,-,-,-,,1,1.0
"Condon, Anthony",,,,,,,,,,,-,,-,,,,1,,1,,,,,,,,2.0
"Curran, Peter",2,3,2,-,-,5,-,2,4,4,5,1,1,-,-,1,3,1,2,2,3,-,-,1,1,1,44.0
"Dear, Greg",-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,1,5.0
"Dear, Paul",,,,,,,,,,,,,-,1,,,,,,-,-,-,-,-,-,-,1.0
"DiPierdomenico, Robert",2,-,-,-,1,-,1,-,-,-,,-,1,-,1,2,1,-,2,,-,1,2,1,-,1,16.0
"Dunstall, Jason",6,3,3,2,5,3,-,7,1,6,5,11,1,2,3,3,6,5,4,3,3,5,5,2,,,94.0
"Eade, Rodney",-,-,1,-,-,-,-,-,-,,-,-,-,,,,,,-,-,,,-,-,,,1.0
"Greene, Russell",1,1,-,-,-,-,-,-,2,-,-,1,-,2,1,-,-,1,,,,,,,-,-,9.0
"Handley, Robert",,,,-,-,,,,,,,,,,,,,,,,,,,,,,
"Harding, Paul",,,,,,-,-,,,,,,,,1,-,1,-,,,,,,,,,2.0
"Jencke, Ray",-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,1,-,3.0
"Kennedy, John",3,-,1,1,-,1,3,1,2,-,1,-,-,-,-,-,-,-,-,1,1,2,1,1,1,3,23.0
"Langford, Chris",-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Lester-Smith, Rod",,,,,,,,,-,1,,,,-,1,-,-,-,-,-,1,1,,,,,4.0
"Loveridge, Richard",-,2,3,1,1,-,4,-,1,-,-,1,-,1,1,1,2,-,-,2,-,,,1,-,,21.0
"Mew, Chris",-,-,-,-,,,1,-,-,-,-,-,-,-,-,-,,,-,-,-,2,-,,-,-,3.0
"Morris, Russell",-,2,2,-,-,4,1,-,4,2,2,1,,-,4,6,3,-,2,1,-,1,-,-,1,-,36.0
"Morrissey, James",,1,2,-,1,,,1,-,-,-,-,,,,,,,,,,,,,,,5.0
"Platten, John",4,2,3,1,1,1,1,-,-,1,-,3,1,-,4,1,-,4,-,-,2,1,-,2,-,1,33.0
"Pritchard, Darrin",,,,,,,,-,,1,-,-,-,-,-,1,-,-,1,-,-,-,,,1,1,5.0
"Russo, Peter",1,,,,-,,,-,,,,,,,,,,1,1,2,1,2,2,-,-,-,10.0
"Schwab, Peter",-,-,-,-,-,-,,,2,2,,1,1,-,-,2,1,-,,-,1,-,1,-,-,-,11.0
"Symonds, Tony",-,,-,,,,1,,,,,,,,,,,,,,,,,,,,1.0
"Tuck, Michael",2,-,1,-,1,-,-,-,1,-,1,-,-,1,-,2,-,1,4,2,-,-,1,-,-,-,17.0
"Wittman, Chris",,-,1,-,,,,,,,-,,,,,,,,,,,,,,,,1.0
Totals,22,23,20,7,13,16,17,17,25,23,17,24,6,12,19,25,25,17,26,20,17,19,23,10,11,9,463.0
Opponent,CA,RI,CW,FO,WC,FI,SY,GE,ES,SK,NM,BB,ME,CA,RI,FO,CW,WC,FI,SY,ES,GE,SY,CA,ME,CA,
