Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R17,R16,R18,R19,R20,R21,R22,QF,SF,PF,GF,Tot
"Abbott, Paul",-,-,-,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,-,
"Ayres, Gary",1,-,-,-,,-,-,,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,4.0
"Brereton, Dermott",3,,,,1,2,3,1,2,1,1,2,1,4,2,1,-,1,-,4,-,1,1,-,1,2,34.0
"Buckenara, Gary",,3,,-,-,2,,,,,,,,1,-,-,1,1,-,1,-,2,1,-,2,1,15.0
"Collins, Andrew",,,,-,,1,-,-,,,,,,,,,,,,,,-,2,-,,-,3.0
"Condon, Anthony",,,,,,,,,,,-,,-,,,,-,,-,,,,,,,,
"Curran, Peter",2,-,-,-,-,-,2,1,2,2,-,2,-,-,-,2,1,-,3,2,2,-,-,-,2,3,26.0
"Dear, Greg",-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,-,-,4.0
"Dear, Paul",,,,,,,,,,,,,1,-,,,,,,-,1,-,-,-,2,-,4.0
"DiPierdomenico, Robert",1,1,1,2,1,4,-,-,-,-,,2,-,-,-,-,3,-,-,,-,1,-,1,-,1,18.0
"Dunstall, Jason",2,1,6,4,1,4,-,3,2,3,4,5,1,-,5,-,4,1,1,1,2,4,4,-,,,58.0
"Eade, Rodney",-,-,-,-,-,-,-,-,-,,-,-,-,,,,,,-,-,,,-,-,,,
"Greene, Russell",-,1,2,1,-,-,1,-,1,1,-,2,-,-,1,1,1,-,,,,,,,-,1,13.0
"Handley, Robert",,,,-,1,,,,,,,,,,,,,,,,,,,,,,1.0
"Harding, Paul",,,,,,-,-,,,,,,,,1,1,-,-,,,,,,,,,2.0
"Jencke, Ray",-,-,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,2.0
"Kennedy, John",1,-,2,-,3,1,1,-,2,-,-,-,-,1,1,1,-,-,-,-,1,-,-,-,-,1,15.0
"Langford, Chris",-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,2.0
"Lester-Smith, Rod",,,,,,,,,-,-,,,,-,-,-,-,2,-,-,-,-,,,,,2.0
"Loveridge, Richard",-,-,2,1,-,-,1,1,-,1,1,1,1,-,1,-,2,2,-,4,-,,,-,-,,18.0
"Mew, Chris",1,-,-,-,,,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,,-,-,1.0
"Morris, Russell",1,4,2,-,-,2,-,-,2,1,-,-,,-,4,1,2,-,-,2,-,1,4,1,2,-,29.0
"Morrissey, James",,2,2,-,1,,,-,-,-,1,-,,,,,,,,,,,,,,,6.0
"Platten, John",-,2,1,1,-,1,1,1,2,2,2,2,1,-,3,-,2,2,-,-,2,1,1,2,1,-,30.0
"Pritchard, Darrin",,,,,,,,-,,2,-,1,1,1,-,-,-,-,1,1,-,-,,,-,-,7.0
"Russo, Peter",-,,,,-,,,-,,,,,,,,,,-,2,-,-,-,-,-,-,1,3.0
"Schwab, Peter",-,-,1,-,-,-,,,-,-,,1,-,-,-,-,-,-,,1,-,-,1,-,-,1,5.0
"Symonds, Tony",-,,2,,,,-,,,,,,,,,,,,,,,,,,,,2.0
"Tuck, Michael",-,-,-,-,-,-,1,1,2,-,1,2,-,1,1,1,-,-,-,-,1,-,1,-,1,1,14.0
"Wittman, Chris",,-,-,-,,,,,,,-,,,,,,,,,,,,,,,,
Totals,12,14,22,9,8,17,10,9,15,14,11,20,6,8,19,10,16,9,8,17,10,10,16,4,12,12,318.0
Opponent,CA,RI,CW,FO,WC,FI,SY,GE,ES,SK,NM,BB,ME,CA,RI,FO,CW,WC,FI,SY,ES,GE,SY,CA,ME,CA,
