Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R17,R16,R18,R19,R20,R21,R22,QF,SF,PF,GF,Tot
"Abbott, Paul",-,1,2,,-,-,-,2,1,1,-,-,1,,,,,,,,,,1,-,-,-,9.0
"Ayres, Gary",2,-,-,1,,-,1,,3,-,-,1,1,-,1,3,-,1,1,1,1,2,2,2,2,1,26.0
"Brereton, Dermott",1,,,,4,4,1,1,3,1,1,4,1,7,3,1,6,4,2,2,5,2,1,4,2,4,64.0
"Buckenara, Gary",,2,,-,-,1,,,,,,,,1,2,1,-,-,4,2,4,-,1,-,1,1,20.0
"Collins, Andrew",,,,1,,3,1,2,,,,,,,,,,,,,,1,1,2,,3,14.0
"Condon, Anthony",,,,,,,,,,,1,,2,,,,1,,-,,,,,,,,4.0
"Curran, Peter",1,-,1,1,-,1,4,1,1,2,2,2,1,-,-,3,-,1,2,4,2,-,3,1,1,1,35.0
"Dear, Greg",3,-,1,2,2,-,-,1,2,3,1,-,2,2,4,2,4,-,1,1,1,1,-,1,2,-,36.0
"Dear, Paul",,,,,,,,,,,,,5,-,,,,,,-,3,1,1,6,-,3,19.0
"DiPierdomenico, Robert",6,4,3,4,2,1,3,3,5,-,,4,4,1,3,3,6,-,3,,1,1,1,3,1,2,64.0
"Dunstall, Jason",1,1,-,-,2,2,3,-,1,-,-,-,2,1,2,1,1,-,2,2,1,-,-,1,,,23.0
"Eade, Rodney",3,-,-,1,2,1,-,-,3,,-,1,2,,,,,,1,-,,,-,3,,,17.0
"Greene, Russell",-,1,1,2,1,1,3,-,-,1,-,-,-,-,-,1,-,-,,,,,,,-,1,12.0
"Handley, Robert",,,,3,-,,,,,,,,,,,,,,,,,,,,,,3.0
"Harding, Paul",,,,,,2,1,,,,,,,,1,2,-,-,,,,,,,,,6.0
"Jencke, Ray",1,3,1,,3,1,-,4,1,2,4,-,1,4,1,1,1,-,-,3,-,2,1,-,2,-,36.0
"Kennedy, John",3,-,1,3,2,4,1,3,-,3,1,2,1,1,-,2,3,-,1,2,1,3,-,-,4,1,42.0
"Langford, Chris",2,-,1,-,1,-,1,3,2,1,-,3,-,1,3,-,1,2,-,-,-,2,2,4,2,-,31.0
"Lester-Smith, Rod",,,,,,,,,1,3,,,,3,1,1,2,1,-,2,1,-,,,,,15.0
"Loveridge, Richard",2,-,-,3,4,1,-,2,2,-,2,2,2,2,1,2,-,2,-,2,-,,,1,-,,30.0
"Mew, Chris",2,1,-,3,,,2,1,1,-,2,-,2,1,-,-,,,1,2,2,-,1,,1,-,22.0
"Morris, Russell",4,5,-,4,1,2,-,3,1,1,5,1,,1,1,4,4,1,2,2,1,2,1,2,2,1,51.0
"Morrissey, James",,1,3,5,2,,,2,1,3,-,-,,,,,,,,,,,,,,,17.0
"Platten, John",2,1,3,1,2,2,3,2,3,2,2,4,1,1,3,1,2,1,3,3,-,1,4,4,1,1,53.0
"Pritchard, Darrin",,,,,,,,4,,3,1,1,3,2,1,5,1,2,3,2,2,1,,,1,-,32.0
"Russo, Peter",1,,,,1,,,1,,,,,,,,,,1,1,1,-,1,1,1,1,-,10.0
"Schwab, Peter",1,-,-,2,3,-,,,1,2,,2,1,2,1,-,4,-,,3,1,1,1,2,1,1,29.0
"Symonds, Tony",1,,4,,,,-,,,,,,,,,,,,,,,,,,,,5.0
"Tuck, Michael",2,2,2,1,3,1,4,3,2,-,1,-,1,1,2,2,1,3,2,2,2,1,-,3,3,-,44.0
"Wittman, Chris",,2,2,1,,,,,,,-,,,,,,,,,,,,,,,,5.0
Totals,38,24,25,38,35,27,28,38,34,28,23,27,33,31,30,35,37,19,29,36,28,22,22,40,27,20,774.0
Opponent,CA,RI,CW,FO,WC,FI,SY,GE,ES,SK,NM,BB,ME,CA,RI,FO,CW,WC,FI,SY,ES,GE,SY,CA,ME,CA,
