Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Alessio, Steven",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Barnard, Paul",-,-,1,-,-,,4,-,-,-,-,-,-,1,-,,1,-,1,2,,-,-,1,-,11.0
"Barnes, John",1,2,-,1,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,2,-,,1,-,-,9.0
"Bewick, Darren",-,-,-,2,3,-,1,3,4,1,2,,,,,,,-,2,1,2,5,3,-,-,29.0
"Blumfield, Justin",-,-,-,-,-,-,1,-,,2,-,-,-,1,2,-,-,-,-,1,3,-,-,-,-,10.0
"Bolton, Mark",,,,,,,,,,,,,,,,,,,,,,-,,,,
"Caracella, Blake",1,-,-,,-,-,2,1,-,2,-,-,2,-,2,-,2,-,-,-,1,1,-,2,-,16.0
"Denham, Sean",1,-,-,,-,3,,,,,,,,-,3,,-,,,,,-,,,,7.0
"Fletcher, Dustin",-,-,2,-,1,1,3,-,,-,-,-,-,-,2,-,-,-,-,,-,-,-,2,-,11.0
"Fraser, Mark",,,-,-,,,,,,,,,,,,-,2,,,,,,,,,2.0
"Hardwick, Damien",1,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,1,3,-,,-,1,-,8.0
"Heffernan, Chris",2,1,-,1,2,1,1,-,2,1,2,2,1,-,3,-,,,,,1,1,-,-,1,22.0
"Henneman, Aaron",,,,,,,,,,,-,-,,,-,-,-,-,-,-,,,,,,
"Hird, James",-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,,,,-,-,,,-,-,2,4.0
"Jacobs, Danny",,,,,,-,,,-,1,-,1,-,-,,,-,-,,,,,,,,2.0
"Johnson, Jason",-,1,2,1,1,-,3,-,1,2,6,-,-,1,2,-,1,-,-,-,-,-,-,-,-,21.0
"Johnson, Mark",2,1,-,-,-,-,-,-,-,-,4,2,-,-,2,-,,3,-,-,2,2,-,-,-,18.0
"Lloyd, Matthew",-,1,-,1,-,-,-,-,-,-,-,2,-,-,1,-,-,1,-,-,1,-,-,-,-,7.0
"Long, Michael",-,-,-,-,,,-,-,-,2,-,-,-,-,1,-,-,-,3,-,3,-,3,-,2,14.0
"Lucas, Scott",,,-,-,-,-,1,-,1,-,-,-,2,-,-,1,-,-,1,-,2,-,-,-,-,8.0
"McVeigh, Mark",,,,,,,,,,,,,,,,,,,,,,-,,,,
"Mercuri, Mark",3,,,-,-,,1,-,1,-,4,1,-,,1,1,-,-,2,1,1,,2,2,2,22.0
"Misiti, Joe",1,-,-,-,-,-,-,-,-,1,-,1,-,-,2,-,-,-,-,1,-,-,2,-,-,8.0
"Moorcroft, Gary",,,,-,-,-,-,-,-,,,-,-,,,-,-,-,1,-,-,3,4,-,1,9.0
"Prior, Michael",,,,-,,-,,-,-,,,,,-,1,-,-,-,,,-,-,,,,1.0
"Ramanauskas, Adam",-,-,-,,2,1,1,-,-,3,6,-,-,-,1,1,-,-,-,3,1,2,1,2,2,26.0
"Rioli, Dean",-,-,,,,,,,,,,,,,,,,,-,-,1,,,,,1.0
"Robran, Jonathon",,-,,,,,,,,,,,,,,,,,,1,-,-,,,,1.0
"Solomon, Dean",-,-,-,1,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,1,-,2,2,-,8.0
"Wallis, Dean",-,2,-,-,-,-,-,,-,3,-,,-,-,,-,,,,,,,-,-,-,5.0
"Wellman, Sean",-,-,1,-,7,2,1,-,-,1,-,1,-,-,-,-,1,1,-,-,-,3,-,-,1,19.0
Totals,12,8,7,7,17,8,22,4,10,19,24,12,5,3,23,3,7,5,11,15,19,17,18,12,11,299.0
Opponent,PA,RI,FR,HW,CA,WB,CW,BL,ME,AD,GE,SK,KA,SY,WC,PA,RI,FR,HW,CA,WB,CW,KA,CA,ME,
