Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Bassett, Scott",,,,,,,,,,-,-,,,,,,-,-,-,,,,,,,
"Bishop, Matthew",-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,2.0
"Brogan, Dean",,,,,,,,,,,,,,,,,,,,,,-,,,,
"Burgoyne, Peter",2,-,3,3,2,1,1,2,2,2,-,2,6,-,2,1,2,1,-,2,,1,3,2,1,41.0
"Burgoyne, Shaun",,,-,-,,,,,,2,-,2,5,1,-,,3,1,-,2,4,1,2,-,1,24.0
"Carr, Josh",1,2,2,-,-,-,-,-,-,1,-,1,-,-,-,1,1,-,-,2,-,-,1,-,1,13.0
"Cassisi, Domenic",,,,,,,,,,,,,,-,-,,,-,-,-,-,,,,,
"Cockatoo-Collins, Che",1,1,1,3,1,3,-,1,1,1,1,-,-,1,-,2,-,-,1,-,-,,,1,1,20.0
"Cornes, Chad",1,1,1,1,3,1,1,4,-,-,-,2,2,2,1,-,2,2,2,-,1,-,1,1,-,29.0
"Cornes, Kane",,,,,-,,-,-,-,1,-,,,,,,-,-,-,-,-,1,1,-,-,3.0
"Crabb, Jaxon",,,,,,,,,,,,,,,,,,-,-,-,-,,,,,
"Dew, Stuart",2,-,-,,,3,-,1,4,2,6,4,3,6,2,-,-,2,1,1,2,2,3,3,4,51.0
"Francou, Josh",-,-,1,1,-,1,-,1,-,-,-,2,-,-,2,-,1,1,-,-,2,1,-,-,-,13.0
"French, Barnaby",-,,,,-,-,,-,-,-,-,1,-,-,,,-,1,-,-,2,-,1,-,-,5.0
"Guerra, Brent",-,-,2,2,1,-,,4,1,-,1,1,1,,,-,1,-,-,1,-,1,-,,,16.0
"Hardwick, Damien",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,
"James, Roger",-,1,-,-,1,1,-,1,-,-,1,-,1,-,-,3,1,,-,1,-,2,-,-,-,13.0
"Kingsley, Adam",-,-,-,3,1,-,-,-,1,-,-,-,-,-,-,-,-,,,,,,-,-,-,5.0
"Lade, Brendon",-,-,4,-,1,1,1,,,,,2,1,1,1,-,-,,,,,,,-,,12.0
"Mead, Darren",,-,-,-,-,-,-,-,-,,,,,,,,,,,-,-,-,-,,,
"Montgomery, Brett",-,1,1,-,-,-,2,1,1,1,1,-,1,-,-,-,1,-,-,1,,-,-,-,-,11.0
"Morgan, Adam",,,,,,,,,,,,,,,-,-,,,,,,,,,,
"Murray, Allan",,,,,,,,,,,,,,,,,,,-,,,,,,,
"Murray, Derek",-,-,,,,,,,,,,,,,,,,,,,,,,,,
"Paxman, Stephen",,,,,,,,,,,,,,,,,,-,-,-,1,-,-,-,-,1.0
"Poulton, Jared",-,,-,-,1,-,-,-,-,1,1,-,-,-,2,-,-,1,1,-,-,-,-,-,-,7.0
"Primus, Matthew",1,1,-,-,,-,-,1,1,-,1,-,3,2,1,1,3,2,-,1,1,2,-,-,2,23.0
"Schofield, Jarrad",2,1,1,2,-,2,3,1,-,-,-,2,-,-,1,-,,,,,,-,1,-,-,16.0
"Stevens, Michael",-,-,,-,-,,-,,,,,,,,,-,-,2,,,-,,,,,2.0
"Stevens, Nick",-,2,1,2,-,2,-,-,-,3,-,-,-,2,1,1,-,-,,,-,-,1,2,-,17.0
"Tredrea, Warren",-,1,-,6,1,5,1,2,1,3,4,4,2,5,1,-,2,3,2,1,1,-,-,2,2,49.0
"Wakelin, Darryl",-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,,,,,-,2.0
"Wanganeen, Gavin",1,-,3,-,2,-,1,1,-,,,-,-,2,-,-,,,,-,-,2,-,-,-,12.0
Totals,11,11,20,23,14,20,11,20,14,17,16,23,25,22,14,10,17,16,7,12,14,13,14,11,12,387.0
Opponent,KA,ME,SK,CA,AD,WC,BL,GE,CW,HW,ES,RI,WB,FR,SY,KA,ME,SK,CA,AD,WC,BL,CW,ES,BL,
