Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Archer, Glenn",1,1,2,-,-,2,1,2,-,3,-,-,2,-,3,1,1,2,-,4,-,,-,25.0
"Baird, John",1,-,2,-,-,1,1,1,-,-,,,-,2,-,-,,,,,,,,8.0
"Blakey, John",,,1,2,-,-,,,2,2,1,-,,,,,,,-,1,-,1,-,10.0
"Burton, Matthew",-,-,-,-,1,-,1,-,1,-,-,2,-,1,-,1,-,-,-,-,2,-,1,10.0
"Clayton, Shane",1,-,-,-,-,2,-,1,-,-,-,-,,,1,-,1,-,,,,,,6.0
"Cochrane, Stuart",-,-,-,1,-,-,-,-,,,,-,,,,-,-,-,-,-,-,-,-,1.0
"Colbert, Leigh",-,,-,1,1,1,1,-,1,-,1,1,-,-,-,1,-,2,-,-,-,-,1,11.0
"Grant, Shannon",1,-,-,-,-,-,-,1,-,-,-,1,-,-,,,,-,1,-,1,-,-,5.0
"Harding, Leigh",-,-,-,-,-,,2,1,2,-,-,-,-,-,-,-,1,-,-,-,-,-,-,6.0
"Harris, Daniel",,,,,,,,-,-,1,-,,,,,,,,,,,,,1.0
"Harvey, Brent",-,1,-,-,-,-,-,3,-,-,-,-,-,1,1,1,,,,-,-,1,-,8.0
"Jones, Corey",2,1,-,-,,,,,,,,,,,,,,,,,-,2,-,5.0
"King, David",-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,-,1,-,1,-,,1,-,6.0
"Lange, Adam",,,,,,,,-,,,,,,,,,,,,,,,,
"Makepeace, Troy",2,-,1,-,-,-,-,-,-,-,2,1,1,-,-,1,1,-,-,1,1,1,1,13.0
"Martyn, Mick",,-,-,-,-,,,,-,-,-,1,-,-,-,-,-,2,1,-,-,-,-,4.0
"McCartney, Jason",2,-,2,-,1,1,-,2,1,1,-,-,1,,,,,,,-,,,,11.0
"Morrell, Digby",,,,,5,1,2,-,-,-,2,3,-,1,2,4,1,1,4,-,1,-,-,27.0
"Motlop, Daniel",,,,,,1,-,,,,,,,,,,1,-,-,,,,,2.0
"Motlop, Shannon",-,1,1,-,1,-,-,,,,,,,,,,,,,,-,-,,3.0
"Petrie, Drew",,,,,,,,,,,,,-,3,-,-,1,1,-,,1,1,2,9.0
"Pickett, Byron",-,-,-,-,-,1,-,-,1,-,-,-,1,-,-,-,1,-,1,2,1,,2,10.0
"Porter, Mark",1,1,-,-,1,-,2,1,-,-,2,1,,2,-,,1,-,-,2,2,-,2,18.0
"Rawlings, Brady",,,,,,,,,,,,,-,-,-,-,-,1,-,-,-,-,-,1.0
"Robbins, Ben",-,-,1,-,2,-,1,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,6.0
"Rocca, Saverio",1,-,1,1,-,1,1,2,2,1,2,5,2,-,2,1,4,2,1,2,,,2,33.0
"Simpson, Adam",-,-,2,-,2,-,1,1,3,1,-,2,-,2,1,1,-,-,-,-,1,2,2,21.0
"Sinclair, Jess",-,-,,,,,,,,,-,-,1,-,-,-,-,2,1,2,4,1,-,11.0
"Smith, Dylan",,,,,,,,,,,,,-,-,-,-,,,,-,-,-,,
"Stevens, Anthony",-,-,-,-,-,-,1,1,-,-,2,1,-,-,-,-,-,1,-,,,,,6.0
"Teague, David",,,,,,,,1,2,1,-,-,-,-,2,-,1,1,2,1,-,-,-,11.0
"Watt, Shannon",-,-,,,,-,-,,,,,,,,,,-,,,,,-,,
Totals,12,5,13,5,14,11,14,17,15,11,13,20,8,13,12,11,15,15,12,15,14,10,13,288.0
Opponent,PA,WB,GE,SY,CA,HW,WC,AD,ME,ES,RI,BL,CW,SK,FR,PA,WB,GE,SY,CA,HW,WC,ME,
