Player,R1,R2,R3,R4,R5,R6,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,QF,PF,GF,Tot
"Ball, Luke",1,2,-,3,-,-,-,3,2,-,1,3,1,1,1,1,1,3,1,1,,-,-,-,1,26.0
"Beams, Dayne",-,3,1,-,1,,,1,-,2,,,,,,,1,2,1,-,-,1,1,-,,14.0
"Blair, Jarryd",1,1,1,3,1,-,2,1,-,,2,1,-,-,1,1,-,1,-,-,1,-,-,1,-,18.0
"Brown, Leigh",1,1,-,-,-,1,-,,,-,1,-,-,-,-,2,-,-,1,-,-,-,-,-,-,7.0
"Buckley, Simon",-,-,,,,1,-,-,-,,-,,-,-,,1,-,-,,-,,,,,,2.0
"Cloke, Travis",-,-,1,1,1,-,1,1,1,-,-,1,-,1,1,1,1,-,1,1,-,-,-,-,-,13.0
"Davis, Leon",,,-,-,1,2,-,-,-,-,-,1,1,-,-,1,1,1,1,,-,,-,-,-,9.0
"Dawes, Chris",-,-,-,-,-,-,1,-,1,2,1,-,-,,,,,,,,-,1,1,-,-,7.0
"Dick, Brad",,,,,-,1,-,,,,,,,,,,,,,,,,,,,1.0
"Didak, Alan",1,-,1,1,-,2,-,1,-,-,1,1,,,,,,-,1,2,1,1,-,-,1,14.0
"Fasolo, Alex",,,,,,,,,,,-,,-,-,-,1,1,-,-,-,2,-,1,,-,5.0
"Goldsack, Tyson",,,,,,,-,-,,-,1,-,,,,-,-,-,-,-,-,-,-,,,1.0
"Johnson, Ben",3,1,-,-,-,-,,,,,,,,,-,-,-,1,-,,-,-,-,-,-,5.0
"Jolly, Darren",-,-,-,,-,,,,,,,,-,-,-,,-,1,-,-,1,-,1,-,-,3.0
"Keeffe, Lachlan",,,,,,,,,,,,,,-,-,-,1,,,1,,,,,,2.0
"Krakouer, Andrew",-,1,-,1,,-,1,-,-,-,1,-,-,2,-,-,2,1,2,,2,1,-,-,-,14.0
"Lumumba, Heritier",-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,,-,-,-,-,1,-,1,3.0
"Macaffer, Brent",-,1,,,,,,,,,,,,,,-,1,,,,,,,,,2.0
"Maxwell, Nick",,,-,-,-,-,,-,-,-,-,-,1,-,-,-,-,2,1,,,,-,-,-,4.0
"McCarthy, John",,,,,,,,1,-,-,-,-,,,-,-,,,,-,,,,,,1.0
"Pendlebury, Scott",2,2,1,-,-,1,-,2,-,1,-,1,1,3,1,2,3,-,-,-,2,-,-,-,-,22.0
"Reid, Ben",-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,,-,-,1.0
"Rounds, Luke",,,,,,,,,,,,,-,-,-,,,-,-,,,,,,,
"Shaw, Heath",1,-,-,1,-,-,-,-,-,1,-,-,-,-,,,,,,,,,-,-,-,3.0
"Sidebottom, Steele",1,2,1,3,-,-,-,2,2,1,3,-,1,-,-,-,-,-,-,-,-,-,1,1,1,19.0
"Sinclair, Ben",,,,,,,,,,,,,,,,,-,,,-,1,-,,,,1.0
"Swan, Dane",-,1,2,1,-,1,-,-,1,1,,1,1,2,1,1,4,1,-,2,2,1,-,-,-,23.0
"Tarrant, Chris",1,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,1.0
"Thomas, Dale",-,-,-,1,-,2,-,1,1,-,,-,1,1,1,2,,1,-,-,-,,,-,-,11.0
"Toovey, Alan",-,2,-,-,1,-,-,,-,-,-,-,-,2,1,,,,,-,1,-,-,-,-,7.0
"Wellingham, Sharrod",1,-,2,-,2,-,-,-,-,1,-,-,-,2,1,,,,-,,,-,-,-,1,10.0
"Wood, Cameron",,,,1,,-,-,-,-,-,1,-,,,,-,,-,,,1,-,,,,3.0
"Young, Tom",,,,,,,,,,,,,,,,,,,,-,-,,,,,
Totals,13,17,10,16,7,11,5,13,8,9,12,10,7,15,8,13,16,14,9,7,14,5,6,2,5,252.0
Opponent,PA,NM,CA,RI,ES,WB,GE,AD,WC,SK,ME,SY,HW,NM,CA,GC,ES,PA,SK,BL,FR,GE,WC,HW,GE,
