Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,Tot
"Bartel, Jimmy",-,1,1,3,3,1,4,2,2,3,2,3,-,2,5,,4,-,3,4,,5,2,1,51.0
"Bews, Jed",,,,,,-,,2,3,,,,,,,,1,1,1,,,1,,2,11.0
"Blicavs, Mark",4,-,4,2,1,3,4,2,1,2,3,2,1,3,3,1,4,3,1,2,2,-,5,5,58.0
"Caddy, Josh",1,3,-,2,3,3,1,3,5,2,2,5,1,,,,,,2,5,,4,3,3,48.0
"Clark, Mitch",,,,,,,,,,,,,,,5,,,,,,,,,,5.0
"Cockatoo, Nakia",,,1,2,1,3,2,,,,,,,,4,2,-,2,5,,,,,,22.0
"Cowan, Josh",,,,,,,,,,,,,,,,2,-,5,1,3,1,1,2,4,19.0
"Dangerfield, Patrick",3,4,3,4,6,2,3,7,5,2,4,4,2,3,2,2,4,3,4,7,5,2,6,5,92.0
"Duncan, Mitch",3,2,4,5,4,8,1,3,5,4,3,1,6,1,1,2,4,1,2,5,1,2,2,2,72.0
"Enright, Corey",3,3,6,,4,2,-,2,2,2,3,1,1,2,3,2,5,7,2,1,5,3,1,4,64.0
"Gregson, Cory",3,3,,2,1,,,2,3,2,,,-,3,,,,,,,,,,,19.0
"Guthrie, Cameron",3,2,5,3,3,2,2,4,4,4,3,3,,2,1,5,3,3,2,1,2,2,1,1,61.0
"Hawkins, Tom",8,4,2,3,1,1,4,2,4,-,1,,3,3,2,2,-,2,2,1,3,2,1,2,53.0
"Henderson, Lachie",2,1,4,-,,3,3,1,4,-,1,1,-,1,4,-,,,4,2,1,,,3,35.0
"Horlin-Smith, George",,,,,,,,,-,,,,,,,,,,,,,,,,
"Kersten, Shane",3,2,2,,-,3,1,1,2,1,3,3,3,-,,3,2,,,1,3,,,,33.0
"Kolodjashnij, Jake",-,-,3,1,-,2,,,,-,4,-,1,1,-,2,-,2,,1,1,2,1,2,23.0
"Lang, Darcy",3,1,1,1,,-,1,-,-,1,1,1,,,2,,,,,,4,,,,16.0
"Lonergan, Tom",1,-,,-,1,2,5,-,,1,2,-,2,1,2,1,-,3,1,2,1,-,2,1,28.0
"Mackie, Andrew",4,-,-,4,2,,5,4,1,7,2,1,2,1,4,5,4,2,2,,-,1,2,2,55.0
"McCarthy, Lincoln",4,-,2,,1,2,-,,,,3,2,3,7,4,1,3,1,,1,2,4,4,1,45.0
"Menegola, Sam",,,,,,,,,,,,,,,,,2,3,4,2,1,4,3,4,23.0
"Menzel, Daniel",,,4,1,3,2,3,2,2,,3,3,3,-,-,-,3,4,2,,,2,3,,40.0
"Motlop, Steven",3,-,4,2,3,2,1,6,1,9,3,2,1,2,5,2,7,4,4,1,3,4,4,-,73.0
"Murdoch, Jordan",3,2,,4,,,,,,3,-,1,1,1,1,1,,,,,,,,,17.0
"Ruggles, Tom",,,1,5,2,,4,1,1,,1,1,4,1,1,2,3,1,,1,1,2,4,,36.0
"Selwood, Joel",1,5,7,6,2,2,4,6,5,3,4,3,2,3,3,2,6,4,3,5,1,4,2,3,86.0
"Selwood, Scott",,,,,,,,,,,,,,,,,,,3,1,3,,3,2,12.0
"Smedts, Billie",,,,,,,,,,2,,,,,,,,,,,,,,,2.0
"Smith, Zac",6,2,3,1,3,-,1,-,3,1,2,3,2,3,3,-,,4,-,3,1,1,2,2,46.0
"Stanley, Rhys",4,3,5,5,5,,2,5,3,3,,5,3,-,,3,3,3,1,4,1,1,2,5,66.0
"Taylor, Harry",2,3,-,2,-,1,1,2,2,1,2,1,1,3,2,3,-,2,2,1,1,3,1,1,37.0
"Vardy, Nathan",,,,,,1,,,,,,,,,,,,,,,,,,,1.0
Totals,64,41,62,58,49,45,52,57,58,53,52,46,42,43,57,43,58,60,51,54,43,50,56,55,1249.0
Opponent,HW,GW,BL,ES,PA,GC,WC,AD,CW,CA,GW,NM,WB,SK,SY,FR,AD,WB,ES,RI,BL,ME,HW,SY,
