Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,Tot
"Bartel, Jimmy",7,4,3,-,4,6,5,1,2,3,2,4,4,-,1,,9,2,3,1,,-,-,-,61.0
"Bews, Jed",,,,,,-,,1,-,,,,,,,,-,-,-,,,-,,-,1.0
"Blicavs, Mark",4,3,1,1,3,5,6,1,1,1,4,4,2,1,3,-,3,-,2,3,3,2,4,2,59.0
"Caddy, Josh",7,1,2,2,5,3,2,2,5,5,2,3,2,,,,,,1,2,,2,1,2,49.0
"Clark, Mitch",,,,,,,,,,,,,,,1,,,,,,,,,,1.0
"Cockatoo, Nakia",,,-,1,2,2,1,,,,,,,,1,2,-,2,-,,,,,,11.0
"Cowan, Josh",,,,,,,,,,,,,,,,1,1,-,-,-,2,1,1,2,8.0
"Dangerfield, Patrick",7,3,5,5,7,5,6,6,3,7,7,13,8,9,7,4,6,6,7,6,6,10,7,9,159.0
"Duncan, Mitch",3,2,3,4,3,1,3,5,2,3,1,2,2,-,3,4,1,3,1,-,3,3,2,1,55.0
"Enright, Corey",-,-,-,,-,2,-,2,2,1,3,2,1,1,1,2,3,2,1,-,1,2,1,-,27.0
"Gregson, Cory",2,1,,-,-,,,1,1,-,,,-,-,,,,,,,,,,,5.0
"Guthrie, Cameron",2,1,1,2,4,2,5,8,2,2,7,1,,4,1,3,2,3,2,2,2,3,3,1,63.0
"Hawkins, Tom",-,-,-,-,-,-,-,1,-,-,-,,-,-,-,-,-,-,-,-,-,-,1,-,2.0
"Henderson, Lachie",-,-,-,-,,-,-,-,-,1,-,-,-,-,-,-,,,-,-,-,,,-,1.0
"Horlin-Smith, George",,,,,,,,,2,,,,,,,,,,,,,,,,2.0
"Kersten, Shane",-,-,1,,-,-,-,1,-,-,-,-,-,-,,2,-,,,1,-,,,,5.0
"Kolodjashnij, Jake",-,-,-,1,-,-,,,,-,1,1,-,-,-,1,-,-,,-,-,-,-,-,4.0
"Lang, Darcy",3,-,-,2,,2,-,-,2,-,-,-,,,1,,,,,,2,,,,12.0
"Lonergan, Tom",-,-,,-,-,-,-,-,,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,2.0
"Mackie, Andrew",2,-,-,2,-,,-,-,1,1,1,-,-,-,1,-,1,-,1,,-,-,2,-,12.0
"McCarthy, Lincoln",-,2,1,,2,1,-,,,,1,1,-,-,-,-,1,1,,-,-,-,1,-,11.0
"Menegola, Sam",,,,,,,,,,,,,,,,,5,3,2,2,8,2,1,1,24.0
"Menzel, Daniel",,,1,-,1,3,-,1,-,,-,-,-,-,-,-,-,1,-,,,2,-,,9.0
"Motlop, Steven",-,-,5,1,1,-,2,3,1,1,2,1,1,-,1,2,1,3,1,1,4,-,1,2,34.0
"Murdoch, Jordan",2,-,,-,,,,,,1,-,1,1,-,1,-,,,,,,,,,6.0
"Ruggles, Tom",,,-,1,-,,1,1,-,,-,1,1,1,-,3,-,2,,1,1,1,-,,14.0
"Selwood, Joel",7,6,13,4,11,7,9,4,6,3,8,8,9,6,10,6,5,4,4,4,3,6,4,9,156.0
"Selwood, Scott",,,,,,,,,,,,,,,,,,,-,3,3,,5,2,13.0
"Smedts, Billie",,,,,,,,,,1,,,,,,,,,,,,,,,1.0
"Smith, Zac",4,3,4,1,2,3,3,1,2,1,10,3,2,2,2,5,,4,2,2,3,6,1,3,69.0
"Stanley, Rhys",1,-,-,-,1,,1,3,-,4,,2,2,2,,-,1,1,1,4,-,1,3,-,27.0
"Taylor, Harry",-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,2.0
"Vardy, Nathan",,,,,,-,,,,,,,,,,,,,,,,,,,
Totals,51,26,40,27,46,42,44,42,32,35,49,47,36,27,34,35,39,38,28,32,41,41,39,34,905.0
Opponent,HW,GW,BL,ES,PA,GC,WC,AD,CW,CA,GW,NM,WB,SK,SY,FR,AD,WB,ES,RI,BL,ME,HW,SY,
