Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,Tot
"Bartel, Jimmy",1,1,3,3,1,4,1,1,4,-,3,2,2,4,2,,2,2,1,-,,2,-,4,43.0
"Bews, Jed",,,,,,-,,5,7,,,,,,,,6,1,1,,,2,,1,23.0
"Blicavs, Mark",3,1,4,3,5,3,2,2,1,3,1,2,3,2,4,2,3,5,2,5,3,3,4,-,66.0
"Caddy, Josh",-,2,1,1,2,1,1,2,-,1,2,1,-,,,,,,-,-,,-,2,1,17.0
"Clark, Mitch",,,,,,,,,,,,,,,1,,,,,,,,,,1.0
"Cockatoo, Nakia",,,2,1,2,-,-,,,,,,,,2,1,2,-,-,,,,,,10.0
"Cowan, Josh",,,,,,,,,,,,,,,,-,4,-,-,1,-,1,1,-,7.0
"Dangerfield, Patrick",1,2,3,-,2,-,1,1,2,3,3,1,-,1,1,-,2,1,-,2,-,-,1,2,29.0
"Duncan, Mitch",2,1,1,-,-,1,-,1,3,1,-,1,-,2,1,2,3,2,1,-,3,-,1,3,29.0
"Enright, Corey",7,2,4,,2,2,3,2,4,-,2,2,4,3,5,3,4,4,3,4,3,2,3,3,71.0
"Gregson, Cory",-,-,,2,2,,,1,-,-,,,-,1,,,,,,,,,,,6.0
"Guthrie, Cameron",-,3,-,1,2,1,1,2,2,-,1,1,,1,-,2,1,1,3,4,1,2,3,2,34.0
"Hawkins, Tom",-,1,-,1,1,-,4,4,2,1,3,,2,-,3,1,3,1,1,3,-,1,2,3,37.0
"Henderson, Lachie",6,3,4,5,,5,5,9,10,5,8,6,4,5,3,2,,,8,8,2,,,4,102.0
"Horlin-Smith, George",,,,,,,,,1,,,,,,,,,,,,,,,,1.0
"Kersten, Shane",2,1,1,,1,3,-,1,3,1,-,1,2,2,,1,4,,,2,1,,,,26.0
"Kolodjashnij, Jake",1,4,3,1,7,5,,,,3,3,-,2,2,4,1,5,3,,2,1,3,3,6,59.0
"Lang, Darcy",-,-,3,-,,-,2,1,1,1,-,1,,,-,,,,,,-,,,,9.0
"Lonergan, Tom",8,1,,3,4,1,4,-,,5,9,1,-,1,4,5,7,7,3,4,1,1,3,3,75.0
"Mackie, Andrew",1,5,1,2,3,,1,1,3,1,4,-,2,-,1,2,3,2,2,,1,6,2,1,44.0
"McCarthy, Lincoln",1,-,3,,1,2,-,,,,1,1,1,-,1,2,-,1,,-,-,-,2,-,16.0
"Menegola, Sam",,,,,,,,,,,,,,,,,1,1,-,-,1,3,-,2,8.0
"Menzel, Daniel",,,1,-,-,2,2,-,-,,3,1,1,2,-,1,2,3,-,,,-,2,,20.0
"Motlop, Steven",-,-,-,-,-,-,1,-,1,-,-,1,-,-,1,-,1,1,-,-,1,-,-,1,8.0
"Murdoch, Jordan",-,3,,3,,,,,,-,1,-,-,-,1,-,,,,,,,,,8.0
"Ruggles, Tom",,,3,-,1,,2,2,-,,1,1,4,3,1,-,4,4,,3,1,4,2,,36.0
"Selwood, Joel",-,-,1,3,3,-,-,3,2,-,1,1,1,1,4,3,2,1,-,-,1,1,1,6,35.0
"Selwood, Scott",,,,,,,,,,,,,,,,,,,-,2,4,,1,1,8.0
"Smedts, Billie",,,,,,,,,,-,,,,,,,,,,,,,,,
"Smith, Zac",7,4,3,1,4,1,3,7,3,3,7,3,4,1,3,3,,4,-,3,1,3,7,1,76.0
"Stanley, Rhys",6,2,1,2,1,,3,3,1,2,,2,3,2,,1,3,5,1,2,1,2,3,2,48.0
"Taylor, Harry",5,6,3,4,6,9,8,13,2,5,9,2,2,11,6,3,8,10,4,5,4,9,9,3,146.0
"Vardy, Nathan",,,,,,1,,,,,,,,,,,,,,,,,,,1.0
Totals,51,42,45,36,50,41,44,61,52,35,62,31,37,44,48,35,70,59,30,50,30,45,52,49,1099.0
Opponent,HW,GW,BL,ES,PA,GC,WC,AD,CW,CA,GW,NM,WB,SK,SY,FR,AD,WB,ES,RI,BL,ME,HW,SY,
