Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Alvey, Mark",1,,,,,,-,1,1,1,1,-,,,,,,,,,,1,,6.0
"Bartlett, Trent",1,4,3,-,2,4,2,,,2,2,1,1,2,-,1,1,1,-,1,1,1,2,32.0
"Brown, Nathan",1,6,2,2,-,1,1,1,5,3,-,3,2,4,-,1,-,1,1,2,3,1,2,42.0
"Contessa, Adam",,,4,1,3,1,-,-,4,-,2,2,1,1,-,1,1,2,1,2,4,2,2,34.0
"Cox, Simon",-,-,-,1,-,3,-,1,-,,,,,,,,-,,-,1,2,-,2,10.0
"Croft, Matthew",2,3,,,,,1,1,2,4,-,1,1,-,1,1,2,2,2,1,-,1,3,28.0
"Curley, Todd",1,3,2,1,2,3,4,-,-,3,3,-,-,3,2,2,3,-,,1,3,2,2,40.0
"Darcy, Luke",2,-,1,2,1,2,3,-,-,-,1,-,6,3,4,1,,,,,,,-,26.0
"Dent, Matthew",,,,,,,1,,,,,,,1,-,2,1,3,,,,,,8.0
"Dimattina, Paul",,1,1,2,2,,,1,1,-,1,2,2,2,2,-,,,2,,,,,19.0
"Dooley, Paul",,,,,,,,1,-,,,,,,,,-,1,1,-,1,1,,5.0
"Eagleton, Nathan",1,3,1,-,1,1,3,2,1,1,-,2,1,-,2,4,1,-,1,-,-,2,2,29.0
"Ellis, Craig",,,1,-,2,-,-,-,1,2,4,1,-,,,,,,,,,,,11.0
"Garlick, Simon",1,3,2,2,-,2,3,4,-,-,-,2,-,3,,-,1,3,1,3,-,1,2,33.0
"Grant, Chris",-,3,1,-,,2,4,3,2,2,-,2,1,4,,,,,,3,2,1,1,31.0
"Hahn, Mitch",,,,,,,,,,1,2,-,3,,,,,,-,3,-,-,,9.0
"Hudson, Paul",1,4,-,-,,,1,5,5,3,3,3,-,3,1,5,1,1,1,1,1,2,3,44.0
"Hunter, Kingsley",-,2,-,2,2,2,-,1,4,2,1,3,4,2,,,3,,,,,,1,29.0
"Johnson, Brad",2,,2,1,2,4,3,2,2,1,3,-,1,2,5,3,2,4,1,3,1,,3,47.0
"Kolyniuk, Steven",-,3,,-,2,3,,,,2,,,,,-,,,-,,1,-,1,-,12.0
"Kretiuk, Steven",2,4,,1,-,-,,,,,,,,3,1,-,-,-,1,,2,1,1,16.0
"Liberatore, Tony",1,2,1,1,-,3,-,1,2,2,-,-,3,1,1,4,2,-,4,3,2,5,3,41.0
"Macri, Christin",,,,,1,,-,,,,,,,,,,,,,,,,,1.0
"Mahoney, Josh",,,-,,-,1,,,,,,,,,,,,,,,,,1,2.0
"Murphy, Robert",,,,,,,,,,,,,,,,,,,2,-,1,,,3.0
"Penny, Luke",,,,,,,,,,,,,-,1,2,2,1,-,3,-,,,,9.0
"Plunkett, Jim",-,3,-,,,,,,,,,,,,-,-,2,-,,,,-,,5.0
"Robbins, Matthew",,,,,,2,,,,,,,,,2,1,-,2,1,-,1,1,1,11.0
"Romero, Jose",2,5,,,-,3,1,2,2,-,4,3,2,-,1,3,1,3,4,-,1,7,2,46.0
"Smith, Rohan",1,1,-,5,2,4,2,2,1,1,1,2,2,1,1,-,-,4,4,-,1,-,3,38.0
"Southern, Daniel",-,2,2,3,-,1,-,,,,,,,,,,,,,,,,,8.0
"West, Scott",4,3,4,5,2,3,2,3,1,3,3,2,4,3,3,3,2,3,5,4,3,2,3,70.0
"Wiggins, Patrick",,,,,,,,,,,,,,,1,-,,,-,,,,,1.0
"Wills, Andrew",,1,1,-,,,,-,3,,2,1,-,-,,,,3,,,,,,11.0
"Wynd, Scott",3,-,-,2,1,1,,-,-,1,-,-,1,1,1,-,1,2,1,2,1,1,-,19.0
Totals,26,56,28,31,25,46,31,31,37,34,33,30,35,40,30,34,25,35,36,31,30,33,39,776.0
Opponent,AD,BL,PA,CA,CW,ES,HW,WC,SK,SY,FR,ME,GE,RI,KA,AD,BL,PA,CA,CW,ES,HW,BL,
