Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,Tot
"Bartholomaeus, Grant",-,-,,,,,,,,,,,,,,,,,,,,,,,
"Bayes, Mark",-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Bolton, David",-,-,-,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,
"Browning, Mark",-,2,-,-,-,-,-,-,-,-,-,-,,,-,,-,-,-,-,-,-,-,-,2.0
"Byrne, Michael",,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,
"Capper, Warwick",3,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,5.0
"Carroll, Dennis",-,,-,-,-,-,-,-,-,-,-,-,-,3,-,-,,-,-,-,,,-,-,3.0
"Carter, Rod",-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1.0
"Coleman, Glenn",-,-,-,,,,,-,,,-,2,-,-,-,-,,,,1,-,-,-,-,3.0
"Cordy, Graeme",,,,,,,-,-,-,-,-,-,-,-,-,,,,,-,,,,,
"Cordy, Neil",,,,-,-,-,,,-,-,-,-,3,-,2,-,-,1,-,-,-,-,-,-,6.0
"Hawke, Paul",,,,,,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,
"Healy, Gerard",1,-,-,-,-,-,-,-,-,-,3,3,-,-,-,2,-,-,,,,,-,-,9.0
"Henwood, Wayne",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,3.0
"Higgins, Leon",,,,,,,,,,,,,,,,,,,,,-,,,,
"Holden, Craig",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,
"Ironmonger, John",-,-,-,1,-,-,2,-,-,-,,,,,,,,,,,,3,-,-,6.0
"Lloyd, Matthew",,,,,,,-,,,,,,,,,,,,,,,,,,
"Mitchell, Barry",-,-,-,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,,2,1,-,-,3.0
"Morwood, Tony",-,-,-,-,-,-,-,-,-,-,2,-,-,,3,-,2,2,-,-,-,-,-,-,9.0
"Murphy, David",-,1,-,-,-,2,-,-,-,,,,2,-,-,-,-,,,,-,,,-,5.0
"Neagle, Merv",-,-,-,,-,,,-,-,-,-,-,-,2,-,,-,3,-,-,-,,-,,5.0
"Phyland, Michael",,,,,,,,,,-,-,,,,,,,,,-,-,-,,,
"Potter, Craig",,-,-,-,-,-,,,,-,-,-,-,-,,,,,,,,,,,
"Quirk, Peter",,,,,,,,,,,,-,-,-,-,-,-,,-,,,,,,
"Roberts, Ian",-,-,-,-,-,,,,,,,,,,,,,,,,,-,-,-,
"Scott, Brett",,,,,,,,,,,,,,-,,,3,-,-,-,,-,,-,3.0
"Smith, Tony",,,,,,-,-,,-,,,,,,,,,,,,,,,,
"Thripp, Terry",,-,,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
"Toohey, Bernard",-,,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,,,-,
"Williams, Greg",2,3,3,-,1,-,1,-,-,1,1,-,-,-,-,1,,-,-,,-,-,-,-,13.0
"Wright, Stephen",-,-,-,-,-,-,-,-,-,-,,,,,,3,1,-,-,-,-,-,-,-,4.0
Totals,6,6,4,1,1,2,3,1,0,1,6,5,5,5,6,6,6,6,0,1,5,4,0,0,80.0
Opponent,CW,FO,WC,ES,RI,CA,HW,FI,GE,NM,BB,ME,SK,CW,FO,WC,ES,RI,CA,HW,GE,FI,HW,ME,
