Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,Tot
"Anderson, Ray",,,-,,-,,,,,,,,,,,,,,,,
"Baskin, Keith",4,3,-,1,2,-,-,,-,1,,,,,2,-,,,,3,16.0
"Bedford, Peter",2,-,1,2,-,3,2,1,1,,1,1,-,-,1,2,2,3,-,4,26.0
"Bennett, Stuart",-,,,2,,3,1,,,1,-,,,,1,,,,,,8.0
"Brandt, Graham",-,1,-,-,1,-,-,-,,,,-,,,,-,-,-,,,2.0
"Budd, Arthur",1,-,-,,,-,-,1,-,,,,,,,,,,,,2.0
"Busse, Neil",,,-,,,,,,,,,,,,,,,,,,
"Catlin, Sid",,,,-,3,,,,,,,,,,,2,4,1,-,-,10.0
"Coghlan, John",,,-,1,,,,,,,,,,,,,,,,,1.0
"Cook, Russell",1,1,-,3,-,-,-,-,-,-,-,-,1,1,-,-,1,-,-,-,8.0
"Cooper, Reuben",,,,,,,,,,,,,,,-,-,,,,,
"Davison, Ian",,-,2,-,-,,,,,,,,,,,,,,,,2.0
"Dowsing, Rob",-,3,2,,,1,,,,,,,,,,,,,,,6.0
"Doyle, Robert",,,,-,-,,,-,,,-,,,-,,3,-,-,-,-,3.0
"Haenen, Tony",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
"Harrison, Paul",-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Hartree, John",,,,,,,,,,,,,,,,,,,,1,1.0
"Hoffman, Steve",,,,,,,1,5,3,2,4,2,3,2,1,,-,-,1,,24.0
"Jacobs, Graeme",5,2,1,,4,2,-,1,-,2,,3,1,-,-,-,1,2,-,-,24.0
"John, Graeme",,2,1,-,4,3,,-,-,1,,1,,,,,,,,,12.0
"Lambert, Greg",-,-,-,,-,-,-,-,-,,-,-,-,1,-,-,-,-,-,-,1.0
"Leahy, Terry",-,-,,-,-,-,1,-,-,-,-,-,-,1,-,-,1,-,-,-,3.0
"Luke, Richard",,,-,,,,-,-,,-,,,,,,,,,,,
"Luscombe, Ken",,,,,,,-,-,-,-,-,-,-,,,,,,,,
"Matthews, Herbie",-,-,-,-,-,-,-,-,,-,,,,-,,,,,,,
"McAuliffe, Haydn",,1,2,2,2,-,1,2,3,1,2,1,1,-,-,2,-,2,2,7,31.0
"McCracken, Peter",,,,,,,,,-,-,-,,,,,,,,-,-,
"McLeish, David",,,,,,,,,,,,-,-,-,-,-,-,-,-,-,
"Mohr, Rod",,,,,1,-,,,,,-,-,-,-,,,,,,,1.0
"Page, Graham",,,,-,,,,,,,,,,,,,,,,,
"Phillips, Ken",-,-,,,,,,,,,,,,,,,,,,,
"Pitura, John",,,,-,,,,,,3,2,2,-,1,1,1,1,1,2,-,14.0
"Priest, Doug",-,-,,,,,,,,,,,,,,,,,,,
"Rantall, John",-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,1,-,-,-,3.0
"Reid, Bruce",-,,,,,,,,,,,-,-,,,,,,,,
"Richardson, Alan",,,,,,,,,,,,,2,3,2,,2,-,-,,9.0
"Sudholz, John",-,1,2,,,,,,6,3,4,1,3,2,2,1,2,6,-,2,35.0
"Svorinich, Bob",,,,,,2,1,-,1,1,1,,,1,,,,,,,7.0
"Walsh, Wayne",-,,,-,-,-,-,-,-,-,-,,-,,-,-,-,-,-,-,
"Way, Fred",1,-,-,2,-,-,2,-,-,,-,1,-,-,-,-,-,1,1,-,8.0
"Wetzel, Ron",,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Williams, Gary",,,,,,,,,,,,,,,,,,,-,-,
Totals,14,14,11,13,17,14,9,11,14,15,14,12,11,12,11,11,15,16,6,17,257.0
Opponent,NM,FI,GE,RI,CA,SK,FO,CW,ME,ES,HW,NM,FI,GE,RI,CA,SK,FO,CW,ME,
