Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Betheras, Rupert",-,-,,,,3,,,,,,,1,-,-,1,1,1,,,,,,,,7.0
"Buckley, Nathan",-,-,3,1,-,3,-,-,-,1,,-,1,1,-,1,-,-,1,-,1,2,2,3,1,21.0
"Burns, Scott",,,1,1,-,3,-,-,-,1,1,-,-,-,-,2,1,-,-,1,2,-,-,-,-,13.0
"Clement, James",1,-,2,-,-,1,2,-,1,-,2,-,-,-,,,,,-,-,1,1,-,-,1,12.0
"Cloke, Jason",,-,-,3,1,-,,,1,1,-,1,1,2,-,-,,,2,-,2,-,1,1,1,17.0
"Cole, Richard",,,,,,,-,4,-,1,2,,1,1,1,-,-,1,1,1,,-,1,2,1,17.0
"Davis, Leon",-,1,-,-,-,,,-,-,-,1,2,-,,,,,,,,,,,-,-,4.0
"Didak, Alan",1,2,-,1,-,1,-,-,1,1,-,-,2,1,-,-,1,-,-,1,1,-,1,2,-,16.0
"Fraser, Josh",,,1,-,-,-,-,-,2,-,-,3,1,1,-,1,1,2,-,-,3,2,2,1,2,22.0
"Freeborn, Glenn",,,-,-,-,,,,,,,,,,,,,,,,,,,,,
"Holland, Brodie",1,,,,,-,-,3,1,1,-,2,1,-,-,-,1,-,-,1,1,,,-,1,13.0
"Johnson, Ben",-,-,1,-,1,-,1,-,-,-,1,1,1,1,-,1,-,-,-,-,-,-,-,-,-,8.0
"Kinnear, Ben",,,,,,-,,,,,,,-,1,1,-,,,,,,-,1,1,-,4.0
"Licuria, Paul",,-,4,-,-,1,2,-,2,1,-,3,3,2,2,2,2,1,1,2,1,-,-,-,3,32.0
"Lockyer, Tarkyn",-,1,-,,,,,,,,,,,,,,,,,,,,,,,1.0
"Lokan, Matthew",2,1,-,-,-,-,-,-,-,2,-,2,-,-,1,1,1,2,1,-,-,-,-,-,2,15.0
"Lonie, Ryan",-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,1,-,-,-,-,1,-,-,-,4.0
"McGough, Mark",-,1,,,-,1,,,,,,-,,,,,,3,-,,-,,,,,5.0
"McKee, Steven",3,-,-,1,2,-,1,3,,1,,,,,,,-,-,-,-,,,,,,11.0
"Molloy, Jarrod",3,1,-,1,1,3,-,-,-,-,-,1,-,2,3,1,1,1,1,,2,,,,,21.0
"OBree, Shane",1,-,-,1,-,-,2,1,-,1,-,1,-,1,-,-,1,-,1,1,1,-,1,-,-,13.0
"Prestigiacomo, Simon",,,,-,-,-,-,-,,,1,-,,-,1,1,-,,,,,,-,-,-,3.0
"Rocca, Anthony",7,2,3,-,1,-,-,-,-,2,-,-,2,2,3,2,-,2,-,-,3,1,1,1,,32.0
"Scotland, Heath",2,,,,,,1,,,,-,-,,,,,,,,-,-,1,1,1,-,6.0
"Shaw, Rhyce",1,1,1,1,,,-,-,-,1,-,,,,-,,-,-,-,-,1,1,-,-,1,8.0
"Swan, Dane",,,,,,,,,,,,,-,,,1,,,,,,-,,,,1.0
"Tarrant, Chris",1,1,-,-,-,3,-,-,1,1,1,1,2,2,-,-,2,2,-,-,1,-,2,3,-,23.0
"Wakelin, Shane",1,1,2,2,-,,-,-,2,-,-,1,-,-,-,1,-,1,1,1,2,-,-,-,-,15.0
"Walker, Tristen",1,-,,,,,,,2,,,,,,,,1,1,,1,1,1,-,,-,8.0
"Williams, Andrew",-,1,-,1,-,-,1,-,-,-,1,-,,-,-,-,-,-,-,-,1,-,-,,,5.0
"Woewodin, Shane",4,1,1,1,-,-,-,2,-,-,-,-,-,1,1,1,5,1,-,1,1,1,-,1,-,22.0
Totals,29,14,19,14,6,19,11,13,13,15,10,19,16,18,13,16,19,18,9,10,25,11,13,16,13,379.0
Opponent,RI,CA,GE,BL,ES,SY,AD,WC,SK,PA,ME,HW,WB,KA,FR,RI,CA,GE,BL,AD,SY,ES,BL,PA,BL,
