Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Ackland, Cain",,,,,,,,-,,,,,,,,,,,,,,,
"Anderson, Joe",,,,,,,,,,,,,,2,2,,,,,,4,4,12.0
"Armfield, Dennis",,,,,,,,,,4,3,3,1,,,,,3,4,1,2,1,22.0
"Austin, Mark",,,,,,,,,,,,,,,,3,3,4,,,,3,13.0
"Bannister, Jordan",1,-,-,3,1,,,,,,,,,,,,,,,,,,5.0
"Bentick, Adam",,,,,-,-,4,4,2,-,2,-,2,-,1,-,,,,,1,2,18.0
"Betts, Eddie",-,1,2,1,-,2,-,1,1,1,2,4,-,1,2,-,-,1,,,,,19.0
"Bower, Paul",5,-,2,3,2,3,4,4,7,5,,,,,,,,,,,4,7,46.0
"Browne, Steven",,,,,,-,-,2,-,4,2,,2,2,3,,1,3,-,1,,,20.0
"Carrazzo, Andrew",1,1,1,1,-,1,3,-,2,3,5,6,2,3,1,1,1,3,2,-,3,,40.0
"Cloke, Cameron",2,4,2,1,-,1,3,,,3,5,1,2,3,1,1,1,4,3,-,-,4,41.0
"Edwards, Jake",1,-,,,,,,,1,,,,,-,3,,,,,,,,5.0
"Ellard, David",,,,,,,-,,,,,,,,,,,,,,,,
"Fevola, Brendan",-,-,1,1,-,1,-,-,1,4,1,1,2,3,1,-,-,-,-,-,-,2,18.0
"Fisher, Brad",,-,-,-,3,-,3,1,1,2,-,3,-,2,1,1,1,2,2,-,1,-,23.0
"Gibbs, Bryce",1,-,2,-,,4,1,4,-,2,6,-,3,-,-,8,4,3,2,1,1,-,42.0
"Grigg, Shaun",1,,,1,1,5,4,4,7,1,2,1,-,4,1,-,4,8,2,-,2,2,50.0
"Hadley, Richard",2,-,2,-,-,,,3,,,,,,,,,,,,,,,7.0
"Hampson, Shaun",,-,-,,,,,,2,1,1,3,,,,,,,1,1,2,1,12.0
"Hartlett, Adam",1,,,,,1,,,,,,,,,,1,-,,,,,,3.0
"Houlihan, Ryan",-,1,1,,,,,,,,,,,,,,,,,,-,-,2.0
"Jackson, Ryan",-,,,,,,,,,,,,,,,,,,,,,,
"Jamison, Michael",5,,7,5,10,7,2,5,,,,2,10,5,10,9,8,7,4,5,,,101.0
"Judd, Chris",-,-,-,1,2,-,1,-,3,-,2,4,1,,1,1,1,2,-,-,1,-,20.0
"Kreuzer, Matthew",,,3,1,2,4,1,1,4,5,1,3,7,4,2,3,-,2,2,1,3,4,53.0
"Murphy, Marc",-,-,2,1,-,-,-,2,1,-,2,1,-,-,2,1,1,1,1,1,-,2,18.0
"OhAilpin, Setanta",4,7,,1,-,,9,2,5,5,10,8,5,4,,,,,,,,,60.0
"Pfeiffer, Darren",,1,1,-,-,2,,,-,,,,,,,,,,,,,2,6.0
"Russell, Jordan",,3,-,-,3,4,3,5,3,2,4,-,1,1,2,2,-,3,1,-,1,-,38.0
"Saddington, Jason",,,,,,,,,,,,,,,,,,,6,1,,,7.0
"Scotland, Heath",2,-,4,3,1,3,3,1,2,1,3,2,-,-,-,5,-,2,1,1,2,,36.0
"Simpson, Kade",2,-,2,3,2,2,5,3,-,2,-,4,2,3,3,3,2,1,-,1,2,-,42.0
"Stevens, Nick",1,1,-,1,-,2,2,2,1,1,1,-,2,5,-,-,1,-,-,1,-,1,22.0
"Thornton, Bret",1,3,6,4,4,1,,,,4,3,4,7,1,4,6,6,5,-,5,8,6,78.0
"Waite, Jarrad",5,9,3,5,13,10,8,4,8,,8,2,5,5,6,5,4,4,4,6,8,2,124.0
"Walker, Andrew",,,,,,,,,,,,,,,,1,3,3,1,4,-,5,17.0
"Wiggins, Simon",,,,,,,4,2,1,1,-,-,-,1,-,1,1,3,1,1,,,16.0
Totals,35,31,41,36,44,53,60,50,52,51,63,52,54,49,46,52,42,64,37,31,45,48,1036.0
Opponent,RI,SK,ES,CW,ME,AD,WC,BL,FR,GE,PA,CW,ES,RI,SK,SY,WB,AD,PA,NM,BL,HW,
