Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,R18,R19,R20,R21,R22,R23,Tot
"Apeness, Michael",,,,,,,,,,,-,,,,,,,,-,-,-,-,
"Ballantyne, Hayden",-,-,-,-,-,-,1,-,-,-,3,3,-,-,-,-,,,1,-,-,1,9.0
"Barlow, Michael",-,-,-,-,-,-,-,,,-,-,-,2,-,,1,,,,,,,3.0
"Blakely, Connor",,,,,,-,-,-,-,-,1,-,-,-,-,-,-,,,-,-,-,1.0
"Clarke, Zac",-,,,,-,-,,-,-,,,-,-,-,,,-,-,-,-,-,,
"Collins, Sam",,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,,
"Crozier, Hayden",,,,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,,,,2.0
"Dawson, Zac",-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,,,-,
"Fyfe, Nat",-,-,-,-,-,,,,,,,,,,,,,,,,,,
"Grey, Brady",,,,,-,-,,,,,,,,,,,,,,,,,
"Griffin, Jonathon",-,,,-,-,-,-,-,-,-,-,,,,-,-,-,,,,-,,
"Hannath, Jack",,,,,,,,,,,,-,,-,,,,,,,,,
"Hill, Stephen",-,1,1,1,1,2,-,-,,1,-,-,1,-,1,3,-,-,3,-,2,2,19.0
"Hughes, Ethan",,,,,,,-,-,-,,,,,,,,,,-,-,,,
"Ibbotson, Garrick",1,-,-,-,,,-,-,-,-,,,,,-,-,-,-,-,-,-,-,1.0
"Johnson, Michael",,-,-,1,-,,,,,,,,,,,,,,,,,,1.0
"Langdon, Ed",,-,-,-,,,,-,-,-,,,,,-,,2,-,-,-,-,-,2.0
"Mayne, Chris",1,-,2,1,1,-,-,-,1,-,-,1,-,-,-,-,-,-,1,-,-,-,8.0
"Mundy, David",-,-,,,,-,1,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Mzungu, Tendai",1,,-,,,,,-,,,,,,,,-,-,,,,,,1.0
"Neale, Lachie",-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,3.0
"Pavlich, Matthew",-,-,-,-,-,-,-,,-,1,-,,-,-,-,1,,-,-,-,,-,2.0
"Pearce, Alex",,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
"Pearce, Clancee",-,-,,,,,,-,-,,,,,,,,,,,,,,
"Pearce, Danyle",-,-,2,2,1,-,-,-,-,1,2,1,-,1,-,3,-,-,4,1,2,3,23.0
"Sandilands, Aaron",,-,-,,,,,,,,,,,,,,,,-,-,,-,
"Sheridan, Tom",1,-,-,-,-,-,-,,1,-,-,-,-,-,-,2,-,-,-,-,-,-,4.0
"Silvagni, Alex",,,,,,,,,,,,,,,,,,-,-,-,-,-,
"Smith, Tanner",,,,,,,,,,,,-,-,,,,,,,,,,
"Spurr, Lee",-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,1,-,-,-,-,3.0
"Suban, Nick",-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,,,,,,
"Sutcliffe, Cam",1,-,-,-,-,2,-,-,,-,-,-,-,-,-,-,1,-,,,-,-,4.0
"Taberner, Matthew",-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,
"Tucker, Darcy",,,,,-,-,,,,,-,1,-,-,-,,,-,-,-,-,-,1.0
"Walters, Michael",1,3,-,1,-,1,1,-,-,1,1,1,2,-,1,3,-,-,-,-,-,1,17.0
"Weller, Lachie",-,-,1,2,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,1,-,2,9.0
"Yarran, Shane",,,,,,,,,,,,,,,,,-,-,-,-,-,1,1.0
"de Boer, Matt",,,-,,,,,,,-,,,,,,,,-,,,,-,
Totals,6,4,6,8,4,5,3,1,2,4,9,8,7,1,2,14,5,1,9,2,4,10,115.0
Opponent,WB,GC,WC,NM,CA,AD,GW,HW,RI,SK,ES,BL,PA,CW,ME,GE,GC,SY,WC,AD,GW,WB,
