Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,Tot
"Bail, Rohan",1,1,-,-,-,-,-,,1,,,,-,-,-,-,-,1,-,-,1,-,5.0
"Bartram, Clint",-,-,1,-,-,1,-,-,,,,,,,,,,,,,,,2.0
"Bate, Matthew",-,1,1,-,-,-,-,,,,,-,-,-,-,,,,1,,,,3.0
"Bennell, Jamie",,-,,,,,-,-,-,,,,,1,-,,,,,,,,1.0
"Blease, Sam",-,,,,,,,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1.0
"Clark, Mitch",-,-,1,1,,1,-,-,1,-,-,-,,,,,,,,,,,4.0
"Couch, Tom",,,,,,,,,,,,,,,-,-,,,,-,,,
"Davey, Aaron",1,,1,-,-,1,-,-,,,,-,,,,,,,,,,,3.0
"Dunn, Lynden",,-,-,1,-,1,,,-,-,-,1,1,-,,-,-,1,-,1,1,-,7.0
"Fitzpatrick, Jack",,,,,,,-,,,,,,,,,,,,,,,-,
"Frawley, James",-,-,-,-,,-,1,1,-,,-,-,-,-,1,-,1,-,,-,-,-,4.0
"Garland, Colin",-,-,-,-,-,1,-,-,-,1,1,1,-,-,-,-,1,-,-,-,-,1,6.0
"Green, Brad",-,-,,,,,,-,-,-,-,,,,1,-,-,-,2,-,-,,3.0
"Grimes, Jack",-,-,-,,1,-,-,-,-,-,1,-,-,-,-,2,1,-,1,-,1,1,8.0
"Gysberts, Jordan",,,,,,,,,,,,,,,,,,-,,,,,
"Howe, Jeremy",-,1,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,2,-,1,1,-,7.0
"Jamar, Mark",1,-,-,-,1,-,-,-,-,-,-,-,,,-,,,,,,,-,2.0
"Jetta, Neville",,,,,,,,,,,,,,,,1,-,,2,-,-,-,3.0
"Jones, Nathan",-,-,-,-,-,-,-,-,-,1,1,-,,1,1,-,1,-,-,-,-,1,6.0
"Jurrah, Liam",,,,,,,,-,,,,,,,,,,,,,,,
"Macdonald, Joel",1,-,,-,-,,,,,-,,-,1,-,1,-,-,-,-,-,-,-,3.0
"Magner, James",-,-,1,1,-,1,1,-,-,-,-,1,-,-,,-,,-,-,,,,5.0
"Martin, Stefan",-,,-,,,,,,,,,,1,-,-,-,-,,,,,,1.0
"McDonald, Tom",,-,-,-,-,-,-,-,-,-,1,1,-,,-,-,1,1,-,1,-,-,5.0
"McKenzie, Jordie",-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,,1,,-,1,-,-,5.0
"Moloney, Brent",-,,,-,-,-,1,-,-,1,-,-,1,1,,,-,-,-,,,,4.0
"Morton, Cale",,,-,-,-,-,-,-,,-,-,,,,,,,-,,,,,
"Nicholson, Daniel",,,,,,,,,-,-,-,-,-,-,-,-,1,,,,1,-,2.0
"Petterd, Ricky",,1,,,,,-,,,,,,,,1,1,,,,,,,3.0
"Rivers, Jared",-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,1,-,-,-,-,3.0
"Sellar, James",,-,-,1,1,-,,,1,-,-,1,-,,,,-,-,-,1,-,-,5.0
"Spencer, Jake",,,,,,,,,,,,,-,-,,-,-,-,-,-,-,,
"Strauss, James",,,,,,,,,,,,,,,-,-,-,1,-,-,-,,1.0
"Sylvia, Colin",,,,,-,-,1,1,,-,1,2,-,1,-,-,-,-,-,2,-,1,9.0
"Tapscott, Luke",,,-,-,1,-,,,-,-,-,,-,-,,,,1,1,-,1,-,4.0
"Trengove, Jack",1,2,-,-,-,1,-,-,-,-,-,-,-,1,-,1,-,-,2,-,-,-,8.0
"Tynan, Josh",-,,,,,,,,,,,,,,,,,,,,,-,
"Watts, Jack",-,-,-,2,-,,,-,-,-,1,1,-,-,,,,,,-,-,-,4.0
Totals,5,6,5,6,5,7,4,2,4,3,8,9,5,5,7,5,7,8,9,7,6,4,127.0
Opponent,BL,WC,RI,WB,SK,GE,HW,SY,CA,ES,CW,GW,BL,RI,FR,PA,NM,GC,SK,GW,AD,FR,
