Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,GF,Tot
"Bickley, Mark",-,-,-,1,-,1,2,3,1,-,1,3,1,-,-,-,2,1,1,-,-,2,-,-,1,1,21.0
"Bond, Troy",-,,,1,-,-,,,,,,,-,-,-,-,1,3,-,1,-,2,-,-,1,-,9.0
"Caven, Peter",,,,-,-,-,-,-,-,-,1,-,-,1,-,1,2,-,-,,1,1,1,-,1,-,9.0
"Chalmers, Brett",,,,,,,,,,-,-,-,,,,,,-,-,1,-,-,,,,,1.0
"Collins, Matthew",,,,,,,,,,,,,,,-,-,-,-,-,-,,,,,,,
"Connell, Matthew",-,-,-,,,,,,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Cook, Tim",,-,,,,,,,,,,,,1,1,-,,,,,,,,,,,2.0
"Edwards, Tyson",-,-,-,-,-,-,1,-,-,-,-,-,1,,,,,,,,-,,-,,-,1,3.0
"Ellen, Shane",,,,,,,,,,,,-,-,-,,,,,,-,-,-,1,-,-,1,2.0
"Gilligan, Tom",,,-,-,,,,,,,,,-,,,,,,,,,,,,,,
"Goodwin, Simon",-,,,,,,,,,,,,,-,-,-,-,-,,,,,-,-,1,-,1.0
"Hart, Ben",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,5,-,6.0
"James, Brett",-,-,-,-,-,1,-,-,-,-,-,,1,,,,-,-,1,-,,,,,,-,3.0
"Jameson, Rod",-,1,-,-,,,,-,-,-,-,-,,-,-,1,-,-,-,-,1,-,-,-,-,-,3.0
"Jarman, Darren",-,-,,,1,-,1,-,2,-,1,-,1,-,1,2,-,-,1,1,-,1,1,-,2,2,17.0
"Johnson, Kane",-,-,-,-,-,-,-,1,1,-,-,1,-,,-,-,,,-,1,-,-,-,-,2,-,6.0
"Keating, Aaron",-,,,,,,,,,,,,,,,,,,,,,,,,1,-,1.0
"Koster, Kym",,,-,-,-,2,-,-,1,-,-,-,-,-,1,-,1,-,-,-,1,1,-,-,-,1,8.0
"Liptak, Matthew",,,,,,,1,-,-,2,1,1,-,,,,,,,,,,,,,,5.0
"McCartney, Jason",1,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,1.0
"McLeod, Andrew",2,1,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,8.0
"Modra, Tony",3,-,3,2,1,5,-,-,4,2,4,1,-,1,3,1,1,6,-,2,-,1,2,1,2,,45.0
"Ormond-Allen, Trent",,-,-,-,-,-,-,-,-,-,1,-,-,-,-,,-,-,,,,,,-,-,,1.0
"Pittman, David",-,-,,,-,-,1,-,-,1,-,-,2,-,-,-,-,-,1,1,-,-,1,-,,-,7.0
"Rehn, Shaun",,,,,-,-,-,1,-,1,1,-,-,-,3,-,-,4,1,3,-,1,-,-,-,-,15.0
"Ricciuto, Mark",-,1,-,-,1,1,1,1,1,-,1,-,-,-,1,-,-,3,1,1,,-,,,,,13.0
"Rintoul, Chad",-,2,-,1,,,,,,,,,,,,,1,,,,2,1,1,1,1,1,11.0
"Robran, Matthew",,,,,,,2,1,-,-,-,1,,1,-,-,1,-,-,-,1,-,3,2,2,-,14.0
"Sampson, Clay",,,,,,,,,,,,,,,,,1,1,2,1,-,-,-,-,-,-,5.0
"Smart, Nigel",1,2,1,-,-,-,1,-,-,-,-,,1,-,,1,,,-,-,-,-,-,-,1,-,8.0
"Standfield, Barry",1,-,-,-,-,1,1,3,3,,,,1,-,-,-,,,,,,,,,,,10.0
"Tregenza, Simon",,,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,,1.0
"Vardy, Peter",3,1,-,-,-,3,2,-,2,-,-,1,-,1,2,3,-,1,1,-,-,1,-,-,,,21.0
"Viska, Mark",,-,-,,,,,,,,,,,,,,,,,,,,,,,,
"Williams, Brent",-,2,3,-,1,-,-,,,,,,,,,,,,,,,,,,,,6.0
Totals,11,10,8,5,6,14,13,10,15,6,12,8,8,5,12,9,10,19,9,12,7,11,10,5,21,7,263.0
Opponent,BL,RI,CA,PA,WB,CW,ES,SY,HW,FR,ME,NM,GE,WC,SK,BL,RI,CA,PA,WB,CW,ES,WC,GE,WB,SK,
