Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,GF,Tot
"Bickley, Mark",2,1,2,1,-,-,-,-,1,-,2,1,2,1,-,3,1,-,1,1,-,1,1,-,1,-,22.0
"Bond, Troy",1,,,2,1,1,,,,,,,2,1,-,1,-,1,2,-,2,-,1,1,-,2,18.0
"Caven, Peter",,,,1,-,2,1,1,1,-,1,1,1,1,1,-,-,-,1,,2,-,1,-,2,1,18.0
"Chalmers, Brett",,,,,,,,,,1,-,-,,,,,,3,2,1,-,-,,,,,7.0
"Collins, Matthew",,,,,,,,,,,,,,,1,-,-,-,-,-,,,,,,,1.0
"Connell, Matthew",-,-,-,,,,,,,,,-,,1,1,1,1,1,2,-,1,-,-,2,-,-,10.0
"Cook, Tim",,-,,,,,,,,,,,,1,1,-,,,,,,,,,,,2.0
"Edwards, Tyson",1,-,-,1,-,2,-,-,-,2,-,1,-,,,,,,,,1,,-,,-,1,9.0
"Ellen, Shane",,,,,,,,,,,,-,3,-,,,,,,1,2,-,-,1,-,-,7.0
"Gilligan, Tom",,,1,-,,,,,,,,,1,,,,,,,,,,,,,,2.0
"Goodwin, Simon",-,,,,,,,,,,,,,-,-,1,-,-,,,,,-,-,-,2,3.0
"Hart, Ben",2,-,-,1,-,1,1,-,-,1,-,2,-,1,-,1,-,-,2,-,1,1,-,1,-,2,17.0
"James, Brett",-,1,-,1,1,1,-,1,-,1,1,,1,,,,-,1,1,1,,,,,,1,12.0
"Jameson, Rod",1,-,3,1,,,,-,1,1,-,-,,-,-,-,1,-,1,1,-,-,2,4,1,-,17.0
"Jarman, Darren",2,5,,,1,3,3,3,2,2,-,2,2,4,3,-,1,1,3,3,1,1,3,2,2,2,51.0
"Johnson, Kane",2,-,-,1,1,-,-,-,-,-,-,-,-,,-,-,,,6,-,2,1,1,-,1,1,16.0
"Keating, Aaron",1,,,,,,,,,,,,,,,,,,,,,,,,1,1,3.0
"Koster, Kym",,,1,-,-,1,1,-,-,1,-,1,1,-,1,1,3,-,1,1,1,2,1,-,1,4,22.0
"Liptak, Matthew",,,,,,,1,-,2,2,2,-,-,,,,,,,,,,,,,,7.0
"McCartney, Jason",-,-,1,1,5,-,,,,,,,,,,,,,,,,,,,,,7.0
"McLeod, Andrew",1,-,-,-,-,2,-,-,-,1,-,-,1,1,1,1,-,1,1,-,1,1,1,1,1,1,16.0
"Modra, Tony",1,-,-,-,1,4,-,2,-,2,-,2,1,1,2,1,1,1,1,-,2,-,1,2,1,,26.0
"Ormond-Allen, Trent",,1,-,1,-,1,1,1,-,-,-,-,-,-,-,,1,1,,,,,,1,-,,8.0
"Pittman, David",1,-,,,-,-,1,-,1,1,1,3,-,2,2,4,-,1,3,3,6,1,-,2,,1,33.0
"Rehn, Shaun",,,,,-,1,2,-,1,1,2,-,4,2,-,1,-,2,1,2,-,-,4,2,2,-,27.0
"Ricciuto, Mark",-,-,-,-,2,4,3,1,-,3,-,-,2,2,1,-,3,-,4,1,,2,,,,,28.0
"Rintoul, Chad",-,-,-,1,,,,,,,,,,,,,-,,,,-,1,-,1,1,-,4.0
"Robran, Matthew",,,,,,,-,1,-,1,1,-,,-,1,-,2,2,1,-,-,-,1,1,-,-,11.0
"Sampson, Clay",,,,,,,,,,,,,,,,,-,-,-,2,2,-,1,-,1,-,6.0
"Smart, Nigel",-,2,-,2,-,-,-,-,-,2,-,,2,1,,1,,,1,-,-,1,1,1,2,2,18.0
"Standfield, Barry",1,3,3,1,1,1,-,-,-,,,,-,1,1,-,,,,,,,,,,,12.0
"Tregenza, Simon",,,-,1,1,-,-,1,-,-,-,1,,,,,,,,,,,,,,,4.0
"Vardy, Peter",-,-,-,-,3,-,-,-,1,3,1,2,3,1,1,1,3,-,3,2,-,-,1,-,,,25.0
"Viska, Mark",,-,1,,,,,,,,,,,,,,,,,,,,,,,,1.0
"Williams, Brent",1,-,2,1,-,-,-,,,,,,,,,,,,,,,,,,,,4.0
Totals,17,13,14,17,17,24,14,11,10,25,11,16,26,21,17,17,17,15,37,19,24,12,20,22,17,21,474.0
Opponent,BL,RI,CA,PA,WB,CW,ES,SY,HW,FR,ME,NM,GE,WC,SK,BL,RI,CA,PA,WB,CW,ES,WC,GE,WB,SK,
