Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,PF,Tot
"Armstrong, Tony",3,,2,3,4,3,2,,,,,4,,,,,,,,,,,,,,21.0
"Biggs, Shane",,,,,,,,,,,,,,,,,,,,,,6,,3,4,13.0
"Bird, Craig",,1,-,,1,4,3,2,2,2,4,3,2,4,7,1,3,2,2,2,1,4,1,2,-,53.0
"Bolton, Jude",1,3,4,1,4,3,3,2,4,2,2,-,3,4,5,3,6,3,3,5,,1,-,5,2,69.0
"Cunningham, Harry",,,,,,,,,,,,,,,,-,1,,,,,1,,6,3,11.0
"Everitt, Andrejs",,2,2,,1,,,3,5,3,6,,4,5,8,2,3,7,3,5,2,6,-,6,5,78.0
"Goodes, Adam",4,2,4,4,5,8,7,6,11,4,4,1,,,,,,,,,,,,,,60.0
"Grundy, Heath",6,2,7,4,5,5,7,4,5,-,4,6,1,2,3,6,2,4,5,3,3,2,4,4,3,97.0
"Hannebery, Dan",3,4,7,5,3,2,4,5,5,1,6,2,-,1,6,4,2,1,2,1,6,,3,5,2,80.0
"Jack, Brandon",,,,,,,,,,,3,,-,-,4,1,3,-,-,,,-,,,,11.0
"Jack, Kieren",2,2,1,4,1,4,2,2,5,1,2,1,1,-,7,2,2,1,-,3,1,1,-,5,3,53.0
"Jetta, Lewis",1,2,1,3,2,4,6,4,4,3,,,,,,,,,,,,,3,5,5,43.0
"Kennedy, Josh",-,2,2,2,1,4,3,6,-,2,-,-,-,1,5,2,-,1,1,4,1,1,1,1,2,42.0
"Lamb, Jed",,,,,,2,1,,2,,,-,-,1,1,5,5,1,,7,2,,,,,27.0
"Malceski, Nick",3,-,5,6,6,5,3,3,6,3,9,6,3,5,6,4,2,5,2,1,5,4,1,3,5,101.0
"Mattner, Martin",3,1,2,5,3,3,6,,,,,,,,,,,,,,,,,,,23.0
"McGlynn, Ben",3,2,1,4,4,2,5,5,7,1,3,3,-,-,4,,,,2,5,3,7,-,,1,62.0
"McVeigh, Jarrad",4,4,9,1,2,4,2,6,7,1,6,1,2,7,11,1,2,3,4,4,1,4,2,9,5,102.0
"Mitchell, Tom",,,,,,,,,,6,5,2,2,2,3,3,6,3,2,,5,2,4,-,,45.0
"Morton, Mitch",,,,1,,,,3,4,-,4,2,,,,,,,,,,-,,,,14.0
"Mumford, Shane",7,1,1,-,-,3,,2,5,5,2,,,1,4,1,5,2,4,3,1,4,1,4,2,58.0
"OKeefe, Ryan",6,1,4,1,5,3,4,5,5,1,5,2,4,6,7,1,3,4,2,2,5,6,4,7,3,96.0
"Parker, Luke",3,4,4,-,4,4,1,6,2,2,5,-,1,2,5,1,5,4,3,2,3,3,2,6,4,76.0
"Pyke, Mike",3,5,4,5,1,4,4,5,4,2,1,-,3,1,5,6,2,6,5,7,6,4,3,1,2,89.0
"Rampe, Dane",-,,,3,3,2,4,4,3,5,4,2,2,-,1,2,2,7,4,3,2,3,-,6,5,67.0
"Reid, Sam",3,4,3,2,1,6,4,11,3,,,,,1,,,,,,,,,,,,38.0
"Richards, Ted",6,-,1,6,7,4,6,6,2,2,-,4,3,7,4,3,4,2,3,5,6,7,3,6,1,98.0
"Richards, Xavier",,,,,,,,,,,,,-,,,,,,,,,,,,,
"Roberts-Thomson, Lewis",1,1,2,3,,,,,,,,,,,,,,,,,,,,,,7.0
"Rohan, Gary",,,,,,,,,,,,,,,,,,,,2,3,1,2,,4,12.0
"Shaw, Rhyce",4,1,,,,,,,,,,,,,,,,2,9,5,-,,,,,21.0
"Smith, Nick",4,1,5,1,1,4,5,5,2,3,4,2,2,3,3,6,4,5,1,2,3,,2,2,2,72.0
"Tippett, Kurt",,,,,,,,,,,,3,4,7,6,3,5,8,6,5,3,,2,1,,53.0
"Walsh, Tommy",,,,,,,,4,,-,,,,,,,,,,,,,,,,4.0
"White, Jesse",,,,,,,2,,,,7,-,2,,5,5,5,6,2,9,4,5,5,6,9,72.0
Totals,70,45,71,64,64,83,84,99,93,49,86,44,39,60,110,62,72,77,65,85,66,72,43,93,72,1768.0
Opponent,GW,GC,NM,GE,SK,BL,HW,FR,CW,ES,AD,PA,CA,ME,GW,WC,RI,WB,CW,SK,GE,HW,HW,CA,FR,
