Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,PF,Tot
"Armstrong, Tony",1,,2,-,1,1,1,,,,,1,,,,,,,,,,,,,,7.0
"Biggs, Shane",,,,,,,,,,,,,,,,,,,,,,3,,1,1,5.0
"Bird, Craig",,-,-,,1,1,2,1,1,1,-,3,1,-,1,2,2,1,1,1,-,1,-,-,-,20.0
"Bolton, Jude",1,-,-,1,-,-,-,1,-,1,-,2,2,1,-,-,3,-,-,2,,1,2,1,-,18.0
"Cunningham, Harry",,,,,,,,,,,,,,,,-,-,,,,,-,,-,-,
"Everitt, Andrejs",,-,-,,-,,,1,3,8,3,,5,-,2,6,4,1,1,3,1,4,3,5,4,54.0
"Goodes, Adam",2,-,2,4,1,1,-,3,2,4,-,2,,,,,,,,,,,,,,21.0
"Grundy, Heath",6,1,3,4,9,4,9,11,4,7,7,2,13,5,6,7,7,5,5,14,4,4,8,5,6,156.0
"Hannebery, Dan",1,-,-,-,-,-,1,2,1,-,1,1,1,-,1,-,1,-,-,1,-,,-,-,-,11.0
"Jack, Brandon",,,,,,,,,,,-,,1,2,-,-,1,-,1,,,2,,,,7.0
"Jack, Kieren",2,2,1,-,1,-,-,-,1,3,-,1,1,1,1,2,2,2,1,-,1,2,1,2,1,28.0
"Jetta, Lewis",-,3,1,1,-,1,1,2,2,3,,,,,,,,,,,,,1,1,1,17.0
"Kennedy, Josh",-,1,-,-,3,-,2,-,1,2,2,2,-,1,1,2,1,1,1,1,-,1,1,1,2,26.0
"Lamb, Jed",,,,,,-,-,,-,,,1,-,-,-,2,-,-,,-,-,,,,,3.0
"Malceski, Nick",2,4,1,1,3,9,4,2,7,3,4,-,4,1,1,5,3,4,3,1,4,3,1,4,2,76.0
"Mattner, Martin",5,6,4,2,1,5,1,,,,,,,,,,,,,,,,,,,24.0
"McGlynn, Ben",1,2,1,1,3,1,-,1,1,1,1,3,-,-,-,,,,-,3,2,-,2,,-,23.0
"McVeigh, Jarrad",-,1,-,2,4,2,1,4,1,1,1,1,2,3,4,2,2,1,1,-,-,1,4,3,-,41.0
"Mitchell, Tom",,,,,,,,,,-,-,-,-,-,-,2,1,1,-,,2,-,1,-,,7.0
"Morton, Mitch",,,,1,,,,-,-,3,-,-,,,,,,,,,,-,,,,4.0
"Mumford, Shane",8,1,1,3,3,3,,5,2,6,2,,,3,3,3,2,1,-,1,2,2,5,-,2,58.0
"OKeefe, Ryan",-,1,1,3,1,1,-,-,1,2,2,-,2,2,-,3,-,2,1,2,-,1,1,2,1,29.0
"Parker, Luke",1,-,-,4,1,-,1,-,-,-,3,-,2,1,-,2,2,-,2,-,2,2,3,2,-,28.0
"Pyke, Mike",3,4,-,1,11,2,2,2,3,3,1,4,5,1,1,3,1,3,2,1,3,2,3,3,2,66.0
"Rampe, Dane",-,,,4,3,8,4,6,3,6,10,5,4,4,2,4,1,3,5,12,4,5,5,2,3,103.0
"Reid, Sam",1,2,2,2,2,1,4,-,1,,,,,-,,,,,,,,,,,,15.0
"Richards, Ted",8,7,10,7,5,4,6,7,13,9,6,7,9,7,5,10,8,11,14,2,7,8,7,5,5,187.0
"Richards, Xavier",,,,,,,,,,,,,-,,,,,,,,,,,,,
"Roberts-Thomson, Lewis",7,8,10,2,,,,,,,,,,,,,,,,,,,,,,27.0
"Rohan, Gary",,,,,,,,,,,,,,,,,,,,-,1,3,2,,-,6.0
"Shaw, Rhyce",2,1,,,,,,,,,,,,,,,,1,1,2,-,,,,,7.0
"Smith, Nick",-,2,-,2,3,4,2,2,7,7,6,4,5,2,5,5,2,3,4,3,1,,1,3,5,78.0
"Tippett, Kurt",,,,,,,,,,,,5,8,-,2,-,2,1,1,1,2,,1,-,,23.0
"Walsh, Tommy",,,,,,,,2,,1,,,,,,,,,,,,,,,,3.0
"White, Jesse",,,,,,,2,,,,2,4,2,,-,2,2,-,2,1,1,3,2,4,1,28.0
Totals,51,46,39,45,56,48,43,52,54,71,51,48,67,34,35,62,47,41,46,51,37,48,54,44,36,1206.0
Opponent,GW,GC,NM,GE,SK,BL,HW,FR,CW,ES,AD,PA,CA,ME,GW,WC,RI,WB,CW,SK,GE,HW,HW,CA,FR,
