Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,PF,Tot
"Armstrong, Tony",-,,1,-,-,-,1,,,,,-,,,,,,,,,,,,,,2.0
"Biggs, Shane",,,,,,,,,,,,,,,,,,,,,,-,,-,-,
"Bird, Craig",,-,-,,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,4.0
"Bolton, Jude",-,1,-,-,2,-,-,-,-,1,-,-,-,1,-,-,-,1,1,-,,-,-,-,-,7.0
"Cunningham, Harry",,,,,,,,,,,,,,,,-,-,,,,,-,,-,-,
"Everitt, Andrejs",,1,1,,1,,,-,-,-,-,,-,-,-,-,-,2,-,-,-,-,-,-,-,5.0
"Goodes, Adam",1,-,2,2,1,1,-,-,2,1,-,-,,,,,,,,,,,,,,10.0
"Grundy, Heath",2,1,-,1,-,-,1,-,1,-,-,1,-,-,-,1,1,1,-,1,1,-,-,1,-,13.0
"Hannebery, Dan",-,-,1,-,-,-,-,1,-,-,1,-,-,-,1,-,-,-,-,-,-,,1,-,-,5.0
"Jack, Brandon",,,,,,,,,,,-,,-,-,-,-,-,-,-,,,-,,,,
"Jack, Kieren",-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Jetta, Lewis",-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,-,1,-,1.0
"Kennedy, Josh",-,1,1,1,-,1,-,2,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,7.0
"Lamb, Jed",,,,,,-,-,,-,,,-,-,-,-,-,-,1,,-,-,,,,,1.0
"Malceski, Nick",-,-,-,-,-,-,1,-,1,-,-,-,-,1,1,-,-,-,-,-,-,-,-,1,-,5.0
"Mattner, Martin",-,-,-,-,-,1,-,,,,,,,,,,,,,,,,,,,1.0
"McGlynn, Ben",-,-,-,-,1,1,1,-,1,-,-,-,-,-,-,,,,-,-,-,-,-,,-,4.0
"McVeigh, Jarrad",1,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-,4.0
"Mitchell, Tom",,,,,,,,,,-,-,-,-,-,1,-,-,-,-,,-,-,-,-,,1.0
"Morton, Mitch",,,,-,,,,-,1,-,-,-,,,,,,,,,,-,,,,1.0
"Mumford, Shane",6,-,-,-,-,-,,2,1,2,1,,,-,3,1,3,1,-,-,1,2,-,2,-,25.0
"OKeefe, Ryan",-,-,-,-,1,-,1,-,1,-,-,-,-,-,1,-,1,-,-,-,1,1,-,-,-,7.0
"Parker, Luke",1,2,1,-,-,-,-,-,-,-,2,-,1,1,1,-,-,-,1,-,-,1,-,1,-,12.0
"Pyke, Mike",3,2,1,5,1,3,4,4,3,-,-,-,-,1,1,4,2,4,1,2,6,1,3,1,-,52.0
"Rampe, Dane",-,,,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,-,1,-,-,-,-,-,4.0
"Reid, Sam",2,2,2,1,-,2,1,4,-,,,,,-,,,,,,,,,,,,14.0
"Richards, Ted",-,-,-,1,3,1,-,2,1,-,-,-,-,1,1,1,-,-,-,-,2,2,1,2,1,19.0
"Richards, Xavier",,,,,,,,,,,,,-,,,,,,,,,,,,,
"Roberts-Thomson, Lewis",-,-,-,1,,,,,,,,,,,,,,,,,,,,,,1.0
"Rohan, Gary",,,,,,,,,,,,,,,,,,,,-,1,-,-,,-,1.0
"Shaw, Rhyce",-,1,,,,,,,,,,,,,,,,-,-,-,-,,,,,1.0
"Smith, Nick",1,-,1,-,-,1,-,2,-,-,-,-,-,-,1,2,-,-,-,2,-,,-,-,-,10.0
"Tippett, Kurt",,,,,,,,,,,,2,2,1,3,2,1,2,4,2,1,,1,1,,22.0
"Walsh, Tommy",,,,,,,,1,,-,,,,,,,,,,,,,,,,1.0
"White, Jesse",,,,,,,-,,,,2,-,-,,2,3,3,3,-,3,2,1,1,-,2,22.0
Totals,17,11,11,12,10,11,10,18,13,5,8,3,4,7,16,15,12,17,8,11,15,8,8,10,3,263.0
Opponent,GW,GC,NM,GE,SK,BL,HW,FR,CW,ES,AD,PA,CA,ME,GW,WC,RI,WB,CW,SK,GE,HW,HW,CA,FR,
