Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,PF,Tot
"Armstrong, Tony",1,,1,-,-,-,-,,,,,-,,,,,,,,,,,,,,2.0
"Biggs, Shane",,,,,,,,,,,,,,,,,,,,,,1,,-,1,2.0
"Bird, Craig",,1,-,,-,1,1,-,-,1,-,-,-,2,1,-,-,-,2,-,-,-,1,-,2,12.0
"Bolton, Jude",3,2,-,3,-,2,-,1,2,-,-,4,2,-,2,1,2,1,-,1,,-,2,2,-,30.0
"Cunningham, Harry",,,,,,,,,,,,,,,,-,-,,,,,-,,-,-,
"Everitt, Andrejs",,1,-,,-,,,-,-,-,-,,1,2,-,1,1,-,1,-,-,-,-,-,-,7.0
"Goodes, Adam",-,2,-,-,-,1,-,-,-,-,1,-,,,,,,,,,,,,,,4.0
"Grundy, Heath",-,3,-,1,-,3,-,1,1,-,1,1,-,1,-,1,-,1,2,-,-,2,1,-,-,19.0
"Hannebery, Dan",1,1,1,-,1,-,1,1,2,1,-,2,-,-,1,1,2,-,-,1,1,,2,1,1,21.0
"Jack, Brandon",,,,,,,,,,,-,,1,1,2,1,-,-,1,,,-,,,,6.0
"Jack, Kieren",1,1,-,1,1,1,-,-,5,1,-,2,1,1,1,3,-,1,-,1,1,1,-,1,1,25.0
"Jetta, Lewis",-,-,2,-,-,-,-,-,-,-,,,,,,,,,,,,,-,-,-,2.0
"Kennedy, Josh",-,2,2,3,1,2,-,-,-,-,-,-,2,-,1,2,1,-,1,-,1,1,1,-,-,20.0
"Lamb, Jed",,,,,,-,-,,-,,,1,-,1,-,-,-,-,,-,2,,,,,4.0
"Malceski, Nick",1,-,-,1,1,1,-,2,1,1,1,1,1,1,1,1,-,1,3,2,3,1,1,1,-,26.0
"Mattner, Martin",-,-,1,-,1,2,-,,,,,,,,,,,,,,,,,,,4.0
"McGlynn, Ben",-,1,1,2,1,-,-,1,3,1,2,1,-,-,1,,,,-,-,1,1,-,,1,17.0
"McVeigh, Jarrad",2,1,1,1,-,2,2,1,-,1,-,1,-,-,-,-,1,1,1,-,2,1,1,-,-,19.0
"Mitchell, Tom",,,,,,,,,,-,1,1,-,-,-,1,1,2,-,,1,1,-,-,,8.0
"Morton, Mitch",,,,-,,,,-,-,-,-,1,,,,,,,,,,-,,,,1.0
"Mumford, Shane",4,4,5,4,2,2,,1,2,1,1,,,-,-,1,1,1,-,-,4,-,2,2,1,38.0
"OKeefe, Ryan",1,4,4,1,-,2,-,3,-,1,2,1,1,-,1,2,1,2,1,1,-,2,1,1,1,33.0
"Parker, Luke",1,3,-,1,2,2,1,1,1,-,1,2,-,-,-,-,-,2,1,-,3,-,1,2,1,25.0
"Pyke, Mike",3,1,1,2,1,3,3,-,1,2,1,1,1,2,-,1,1,-,-,-,1,1,1,1,-,28.0
"Rampe, Dane",-,,,-,-,-,-,-,-,1,1,-,-,1,1,-,2,-,1,-,-,3,2,1,1,14.0
"Reid, Sam",1,1,2,1,-,1,-,-,-,,,,,-,,,,,,,,,,,,6.0
"Richards, Ted",-,-,1,2,-,1,1,1,-,1,-,-,-,1,1,-,-,1,2,2,1,-,1,1,-,17.0
"Richards, Xavier",,,,,,,,,,,,,-,,,,,,,,,,,,,
"Roberts-Thomson, Lewis",1,4,1,-,,,,,,,,,,,,,,,,,,,,,,6.0
"Rohan, Gary",,,,,,,,,,,,,,,,,,,,-,1,1,-,,-,2.0
"Shaw, Rhyce",2,-,,,,,,,,,,,,,,,,1,-,1,-,,,,,4.0
"Smith, Nick",-,1,-,-,-,-,1,-,1,-,-,-,-,-,-,1,-,-,-,1,2,,-,1,2,10.0
"Tippett, Kurt",,,,,,,,,,,,2,2,-,3,2,-,-,-,3,-,,1,-,,13.0
"Walsh, Tommy",,,,,,,,1,,1,,,,,,,,,,,,,,,,2.0
"White, Jesse",,,,,,,1,,,,-,1,-,,-,-,2,-,1,-,-,-,1,-,1,7.0
Totals,22,33,23,23,11,26,11,14,19,13,12,22,12,13,16,19,15,14,17,13,24,16,19,14,13,434.0
Opponent,GW,GC,NM,GE,SK,BL,HW,FR,CW,ES,AD,PA,CA,ME,GW,WC,RI,WB,CW,SK,GE,HW,HW,CA,FR,
