Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,PF,Tot
"Armstrong, Tony",On,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,1/0
"Biggs, Shane",,,,,,,,,,,,,,,,,,,,,,-,,-,-,
"Bird, Craig",,On,On,,-,-,-,On,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Off,3/1
"Bolton, Jude",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,
"Cunningham, Harry",,,,,,,,,,,,,,,,On,On,,,,,-,,-,-,2/0
"Everitt, Andrejs",,-,Off,,Off,,,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,0/2
"Goodes, Adam",-,-,-,-,-,-,-,-,-,-,-,Off,,,,,,,,,,,,,,0/1
"Grundy, Heath",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Hannebery, Dan",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Jack, Brandon",,,,,,,,,,,On,,-,On,-,-,Off,On,On,,,-,,,,4/1
"Jack, Kieren",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Jetta, Lewis",-,-,-,-,On,-,-,-,-,-,,,,,,,,,,,,,On,On,-,3/0
"Kennedy, Josh",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lamb, Jed",,,,,,On,On,,On,,,On,-,-,-,-,-,-,,-,On,,,,,5/0
"Malceski, Nick",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Off,-,-,-,0/1
"Mattner, Martin",-,-,-,-,-,-,Off,,,,,,,,,,,,,,,,,,,0/1
"McGlynn, Ben",-,-,-,-,-,Off,-,-,-,-,-,-,-,-,Off,,,,Off,-,-,-,-,,-,0/3
"McVeigh, Jarrad",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Mitchell, Tom",,,,,,,,,,On,-,-,-,-,-,-,-,-,-,,-,-,-,-,,1/0
"Morton, Mitch",,,,On,,,,Off,-,-,-,-,,,,,,,,,,On,,,,2/1
"Mumford, Shane",-,-,-,-,-,-,,-,-,-,Off,,,-,-,-,-,-,-,-,-,-,Off,-,-,0/2
"OKeefe, Ryan",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Off,-,-,-,-,-,-,-,-,-,0/1
"Parker, Luke",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Pyke, Mike",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Rampe, Dane",Off,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0/1
"Reid, Sam",-,-,-,-,-,-,-,-,Off,,,,,Off,,,,,,,,,,,,0/2
"Richards, Ted",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Richards, Xavier",,,,,,,,,,,,,On,,,,,,,,,,,,,1/0
"Roberts-Thomson, Lewis",-,-,-,Off,,,,,,,,,,,,,,,,,,,,,,0/1
"Rohan, Gary",,,,,,,,,,,,,,,,,,,,On,-,-,-,,On,2/0
"Shaw, Rhyce",-,Off,,,,,,,,,,,,,,,,Off,-,-,Off,,,,,0/3
"Smith, Nick",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Tippett, Kurt",,,,,,,,,,,,-,-,-,-,-,-,-,-,Off,-,,-,Off,,0/2
"Walsh, Tommy",,,,,,,,-,,Off,,,,,,,,,,,,,,,,0/1
"White, Jesse",,,,,,,-,,,,-,-,Off,,On,-,-,-,-,-,-,-,-,-,-,1/1
Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
Opponent,GW,GC,NM,GE,SK,BL,HW,FR,CW,ES,AD,PA,CA,ME,GW,WC,RI,WB,CW,SK,GE,HW,HW,CA,FR,
