Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Buckley, Nathan",1,6,1,-,1,-,,3,1,-,3,3,2,1,-,1,2,-,3,1,,2,5,36.0
"Burns, Scott",,,,-,3,5,3,1,1,5,4,1,5,-,1,1,4,2,3,-,-,2,-,41.0
"Caracella, Blake",,5,1,,,,2,1,2,1,,,,,,,,,,,,,,12.0
"Clement, James",4,5,4,3,9,7,9,4,6,4,5,5,7,2,4,9,5,11,11,3,3,8,9,137.0
"Cloke, Cameron",,,,,,,,1,-,,,,,,,,,,,,,,,1.0
"Cloke, Jason",-,,,,,,1,,,,,,,,2,,4,4,5,2,,,,18.0
"Cloke, Travis",-,-,1,-,-,-,,,,,2,3,2,,,4,1,-,2,-,-,,,15.0
"Davies, Ben",,,,,1,,,,3,,,,,-,,1,2,,,,,,,7.0
"Davis, Leon",-,-,1,1,-,-,-,3,-,-,-,2,-,,-,,2,,,,,,,9.0
"Didak, Alan",2,2,-,-,-,-,-,1,-,-,1,1,1,1,-,-,4,-,1,-,-,-,2,16.0
"Egan, Chris",-,,,,,,,,,,,-,-,,,1,1,-,1,2,1,1,1,8.0
"Fanning, David",,,,,,,,,,,,,,,-,,,,,,,,,
"Fraser, Josh",1,1,-,1,-,1,2,-,1,1,-,2,1,1,-,-,1,1,1,-,-,1,-,16.0
"Holland, Brodie",3,1,3,3,,3,2,4,1,4,,,,,,2,1,2,-,1,2,1,2,35.0
"Iacobucci, Adam",,,,,,,,,,,1,,,,,,,,,,,,,1.0
"Iles, Sam",,,,,,,,,,,,,,,,,,3,1,-,-,,,4.0
"Johnson, Ben",5,2,2,2,4,1,1,1,3,3,1,1,4,4,2,2,2,3,3,3,3,4,2,58.0
"Licuria, Paul",-,3,1,1,2,3,-,4,2,-,2,-,1,3,1,,,1,-,3,1,-,-,28.0
"Lockyer, Tarkyn",3,-,5,6,4,2,7,6,7,1,3,3,9,2,3,2,-,-,2,-,2,3,-,70.0
"Lonie, Ryan",2,4,2,2,-,-,3,3,2,4,-,2,1,4,-,1,-,3,4,,7,1,4,49.0
"Lumumba, Heritier",,1,2,1,2,1,1,,,,,3,1,,,,,,,1,,,,13.0
"Maxwell, Nick",1,1,1,3,2,-,-,2,2,-,,,,,,,-,-,1,4,5,4,3,29.0
"Morrison, Chad",,,,,,,,,,3,3,4,,2,5,1,,,,,,,,18.0
"OBree, Shane",2,2,-,2,-,2,-,1,1,-,-,2,1,2,-,1,2,1,-,-,2,4,3,28.0
"Pendlebury, Scott",,,,,,,,,,1,1,-,-,-,2,1,-,,1,,,,,6.0
"Prestigiacomo, Simon",1,3,,3,-,-,-,4,,3,3,-,2,4,,1,2,5,2,,1,-,3,37.0
"Richards, Guy",-,-,1,1,-,,,,,2,,,,,,,,,,,-,-,1,5.0
"Rocca, Anthony",-,1,-,-,-,-,1,-,-,-,-,-,-,1,-,-,1,1,-,-,-,-,-,5.0
"Rowe, Julian",,,,,,,,,,,2,,,,,,,,,,-,,,2.0
"Rusling, Sean",,,,,,,,,,,,,,-,,,,,,-,-,-,-,
"Shaw, Heath",,-,2,4,9,6,7,2,7,6,5,3,1,5,5,5,4,3,4,5,1,5,4,93.0
"Shaw, Rhyce",,,,,,,,,-,,,3,2,2,3,,,,,-,2,-,1,13.0
"Swan, Dane",4,2,2,2,-,2,1,3,1,1,,,2,2,1,1,-,7,3,5,4,-,5,48.0
"Tarrant, Chris",-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,,-,-,
"Thomas, Dale",-,-,-,-,2,3,2,3,1,,-,-,,2,-,3,,-,,,,,1,17.0
"Wakelin, Shane",5,,6,,,4,9,3,,-,-,,-,-,4,-,,,,-,,3,,34.0
Totals,34,39,35,35,39,40,51,50,41,39,36,38,42,38,33,37,38,47,48,30,34,39,46,909.0
Opponent,AD,HW,KA,ES,PA,CA,WC,GE,WB,BL,ME,SY,RI,SK,FR,WC,HW,AD,ES,PA,CA,KA,WB,
