Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,Tot
"Ackland, Cain",-,-,2,-,2,-,2,-,-,1,-,-,,,,,,,,,,,,,7.0
"Bassett, Scott",,,2,-,,,,,,,,,,-,,-,,,,,,,2,-,4.0
"Bishop, Matthew",,,,,,,,,,,,,1,-,1,,1,-,-,-,-,-,-,-,3.0
"Brogan, Dean",,,,,,,,,-,,,,,-,,-,1,2,-,,,,-,,3.0
"Burgoyne, Peter",2,1,-,1,-,-,1,-,-,1,,2,-,-,-,-,2,,-,-,1,-,1,-,12.0
"Carr, Josh",2,1,1,1,3,1,2,3,-,-,1,2,-,-,1,1,2,-,3,1,1,-,2,-,28.0
"Cockatoo-Collins, Che",2,1,2,1,1,-,-,1,-,1,-,2,1,2,3,,,2,3,1,2,-,-,2,27.0
"Cornes, Chad",2,-,-,-,-,-,-,-,1,-,2,-,-,-,-,1,-,-,-,1,1,-,2,2,12.0
"Cornes, Kane",,,,,,,,,,1,-,3,2,1,,-,-,,,,,,,,7.0
"Dew, Stuart",-,-,-,-,3,-,-,-,1,-,1,-,1,1,1,-,-,-,-,1,1,1,-,-,11.0
"Francis, Fabian",1,-,-,-,1,-,-,1,-,-,-,-,1,-,1,-,-,2,-,-,-,-,-,1,8.0
"Francou, Josh",-,2,-,2,-,2,1,1,1,1,2,1,,,-,1,2,2,1,4,1,1,-,-,25.0
"French, Barnaby",,,,,,,,,,,,,,,,,,,,1,-,-,,-,1.0
"Guerra, Brent",-,1,-,1,-,-,1,1,1,,-,,-,1,-,-,1,-,1,-,,-,1,-,9.0
"Harwood, Mark",,,,,,,,,,,,,,,,,,-,-,,,,,,
"James, Roger",1,1,2,-,1,-,-,1,-,-,2,1,1,-,-,2,2,-,-,1,1,2,-,-,18.0
"Kingsley, Adam",-,3,-,-,2,-,-,1,3,-,1,-,,,1,,-,2,-,1,-,1,-,-,15.0
"Lockwood, Bowen",-,-,,,,,,,,,,,-,,,,-,,,,,,,,
"Lyle, Brayden",,,,,,-,1,-,1,-,-,,,,,,,,,,-,,,-,2.0
"Mead, Darren",-,1,,-,1,2,1,-,-,1,1,-,-,1,-,2,-,1,1,2,-,-,1,1,16.0
"Montgomery, Brett",-,1,1,2,5,1,-,-,1,1,3,-,-,1,4,-,2,-,1,-,2,2,2,-,29.0
"Murray, Derek",,,,,,,,,,,,,,1,-,3,,,,-,1,1,2,,8.0
"Paxman, Stephen",1,-,-,1,3,1,1,-,1,1,1,-,2,2,2,3,-,1,1,2,-,-,,,23.0
"Poulton, Jared",-,,-,,,,,,,,,2,-,-,-,,-,-,,,,,,,2.0
"Primus, Matthew",2,1,4,1,5,1,2,-,,1,1,1,-,,3,-,2,3,1,-,1,-,-,3,32.0
"Schofield, Jarrad",1,-,-,-,2,-,2,1,1,1,-,1,1,-,1,-,-,-,-,1,-,-,1,-,13.0
"Steinberner, Nathan",,,,,-,,,,,,,2,-,,,1,,,,,,,,,3.0
"Stevens, Nick",1,1,-,1,1,-,-,-,-,-,1,1,-,-,1,2,-,-,3,1,-,2,1,-,16.0
"Tredrea, Warren",,2,2,-,-,-,1,-,1,3,1,-,1,1,3,1,-,2,-,-,-,1,2,-,21.0
"Wakelin, Darryl",-,2,1,-,1,4,-,-,2,2,2,1,1,1,-,-,,-,1,1,1,1,-,3,24.0
"Wanganeen, Gavin",-,1,2,1,3,1,5,1,-,1,-,1,1,2,2,-,1,1,1,2,-,1,-,2,29.0
"Wilson, Michael",1,-,1,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,3.0
Totals,16,19,20,12,34,13,20,11,14,17,19,20,13,14,24,17,16,18,17,20,13,13,17,14,411.0
Opponent,BL,ES,AD,SK,GE,WB,WC,CW,ME,HW,SY,CA,KA,FR,RI,BL,ES,AD,SK,GE,WB,WC,BL,HW,
