Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,Tot
"Ackland, Cain",-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
"Bassett, Scott",,,-,-,,,,,,,,,,-,,-,,,,,,,-,-,
"Bishop, Matthew",,,,,,,,,,,,,-,-,-,,-,-,-,-,-,-,-,-,
"Brogan, Dean",,,,,,,,,-,,,,,-,,-,-,-,-,,,,-,,
"Burgoyne, Peter",-,-,-,-,-,-,-,-,-,-,,-,-,3,-,-,-,,-,-,-,-,-,-,3.0
"Carr, Josh",-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,2.0
"Cockatoo-Collins, Che",-,-,1,-,-,-,-,-,-,2,-,-,-,-,-,,,-,-,-,-,-,-,-,3.0
"Cornes, Chad",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Cornes, Kane",,,,,,,,,,-,-,-,-,-,,-,-,,,,,,,,
"Dew, Stuart",-,1,-,2,2,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,2,-,-,8.0
"Francis, Fabian",-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,1,-,3,-,-,-,-,-,6.0
"Francou, Josh",1,-,3,-,1,3,2,-,3,-,-,-,,,-,-,-,1,-,3,1,1,-,-,19.0
"French, Barnaby",,,,,,,,,,,,,,,,,,,,-,-,-,,-,
"Guerra, Brent",-,-,-,-,-,-,-,-,-,,-,,-,-,-,-,-,-,-,-,,-,-,-,
"Harwood, Mark",,,,,,,,,,,,,,,,,,-,-,,,,,,
"James, Roger",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Kingsley, Adam",-,-,-,-,-,-,-,-,-,-,-,-,,,-,,-,-,-,-,-,-,-,-,
"Lockwood, Bowen",-,-,,,,,,,,,,,-,,,,-,,,,,,,,
"Lyle, Brayden",,,,,,-,-,-,-,-,-,,,,,,,,,,-,,,-,
"Mead, Darren",-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Montgomery, Brett",-,-,-,-,-,-,-,-,1,-,-,-,-,-,2,-,-,2,-,-,-,-,-,-,5.0
"Murray, Derek",,,,,,,,,,,,,,-,-,-,,,,-,-,-,-,,
"Paxman, Stephen",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
"Poulton, Jared",-,,-,,,,,,,,,-,-,-,-,,-,-,,,,,,,
"Primus, Matthew",-,-,-,1,-,1,-,-,,3,-,-,-,,-,-,3,-,-,-,2,-,-,-,10.0
"Schofield, Jarrad",3,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,8.0
"Steinberner, Nathan",,,,,-,,,,,,,-,-,,,-,,,,,,,,,
"Stevens, Nick",-,-,-,3,-,-,3,-,-,1,-,-,-,-,-,-,-,-,-,1,-,3,-,-,11.0
"Tredrea, Warren",,-,-,-,-,-,-,-,2,-,-,-,-,-,3,-,-,-,-,-,3,-,-,-,8.0
"Wakelin, Darryl",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"Wanganeen, Gavin",-,-,2,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,4.0
"Wilson, Michael",-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
Totals,4,1,6,6,6,6,6,0,6,6,0,0,0,6,6,0,4,3,3,6,6,6,0,0,87.0
Opponent,BL,ES,AD,SK,GE,WB,WC,CW,ME,HW,SY,CA,KA,FR,RI,BL,ES,AD,SK,GE,WB,WC,BL,HW,
