Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Banfield, Drew",-,1,-,-,1,1,,-,-,-,-,-,-,-,2,-,1,-,1,1,-,1,-,9.0
"Braun, Michael",-,1,-,2,2,1,-,-,-,1,1,,,-,1,-,1,-,,-,-,-,1,11.0
"Carroll, Trent",,,,,,,1,,,,,,,,,,1,,,1,3,,,6.0
"Chambers, Callum",-,-,-,1,-,1,1,2,1,-,-,,-,-,-,-,-,-,1,-,1,-,,8.0
"Collica, Michael",-,-,3,1,-,1,-,-,2,-,-,-,-,3,1,2,-,-,-,-,-,1,-,14.0
"Cousins, Ben",-,2,2,-,-,-,-,2,-,-,1,-,2,-,-,1,2,-,1,-,-,-,1,14.0
"Cox, Dean",2,1,,,-,-,1,3,3,1,1,-,-,1,1,1,-,1,1,-,,1,,18.0
"Embley, Andrew",-,-,-,-,1,2,1,-,2,1,-,-,2,-,1,,,,2,-,-,,,12.0
"Fletcher, Chad",3,-,1,1,,,1,-,2,2,1,1,3,3,1,1,-,2,1,1,,,,24.0
"Gardiner, Michael",-,-,-,-,2,-,,,,,,,-,,-,1,-,3,2,1,3,-,1,13.0
"Gaspar, Travis",,,-,-,1,-,-,-,2,2,-,1,,,,,,,,,,,,6.0
"Glass, Darren",-,2,1,1,-,-,,,,2,,-,1,-,,,,,,-,-,,,7.0
"Green, Kasey",,,,,2,1,1,,,,,,,-,-,1,1,1,-,-,2,1,1,11.0
"Haynes, David",,,-,,,-,4,-,,,1,1,,,,-,1,1,,,,-,-,8.0
"Humm, Jeremy",,,,,,,,-,1,-,,,,,,,,,,,,-,-,1.0
"Hunter, Adam",,,1,1,,,,,1,1,-,1,-,2,-,1,-,-,1,-,1,-,-,10.0
"Jakovich, Glen",3,-,-,1,-,1,-,2,2,,1,-,1,-,2,-,-,1,-,1,1,-,1,17.0
"Jones, Rowan",-,2,-,1,-,-,-,1,1,1,2,1,-,,,,,,,,,,,9.0
"Judd, Chris",,-,1,-,1,-,1,-,-,1,-,2,-,1,-,3,-,2,-,1,-,-,-,13.0
"Kerr, Daniel",2,1,1,1,-,-,1,-,1,-,2,1,-,1,1,-,1,-,1,1,-,-,-,15.0
"Lynch, Quinten",,,,,,,,,,,,-,-,3,1,1,-,-,-,1,2,,-,8.0
"Matera, Peter",-,-,2,-,-,1,-,,,,2,-,2,3,-,,,,-,-,-,1,-,11.0
"Matera, Phillip",1,2,1,2,,,1,2,1,-,-,-,1,1,-,1,-,1,-,2,2,2,-,20.0
"McDougall, Andrew",,,,,,,,,,,,,,,,,,,,,,-,1,1.0
"McIntosh, Ashley",1,2,,-,,,1,2,1,-,-,-,-,-,-,1,1,-,-,,-,1,-,10.0
"Merenda, Mark",1,,,,-,1,,,,,1,-,-,-,,,,,,,,,,3.0
"Munro, Kane",,,,,,-,,,,,,,,,,,,,,,,-,-,
"Prior, Michael",,,,,,,,,,,,,,,,-,,,1,,,,,1.0
"Sampi, Ashley",,,,,,,,,,,,,,1,,,,,,1,1,,-,3.0
"Sierakowski, David",,,,,,,,,-,-,-,,,,,,-,1,-,,,,,1.0
"Taylor, Richard",2,1,3,1,-,,,,,,,,,,,,,-,,,,-,,7.0
"Tuckey, Brent",-,-,,,,,,-,,,,,,,,,,,,,,,,
"Williams, Andrew",-,-,-,-,-,-,1,-,1,2,,1,-,,-,-,-,1,-,,-,,,6.0
"Wilson, Troy",-,-,-,1,-,1,3,-,-,-,,,,,2,-,,,,,,1,-,8.0
"Wirrpanda, David",-,1,1,3,-,,1,2,-,1,2,-,-,1,-,-,-,-,1,-,-,,-,13.0
"Wooden, Josh",,,,,2,-,-,1,-,-,1,1,2,-,2,-,-,2,-,-,1,-,-,12.0
Totals,15,16,17,17,12,11,19,17,21,15,16,10,14,20,15,14,9,16,13,11,17,9,6,330.0
Opponent,FR,CW,WB,ME,BL,PA,KA,RI,HW,SK,SY,CA,AD,GE,ES,FR,CW,WB,ME,BL,PA,KA,ES,
