Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Addison, Dylan",2,-,-,-,2,1,,1,,,,,,,,,-,-,-,1,-,,,,,7.0
"Akermanis, Jason",4,1,-,4,,3,-,1,2,1,1,1,4,1,3,2,2,2,2,-,2,2,4,-,-,42.0
"Boyd, Matthew",7,5,2,7,4,6,5,11,3,1,5,1,6,8,9,6,8,7,8,7,5,4,2,7,8,142.0
"Callan, Tim",,,,,,,,,1,,,,,,,,,,,,,,,-,2,3.0
"Cooney, Adam",1,3,1,,,3,6,5,5,3,4,5,5,9,3,4,7,7,7,5,5,8,5,6,3,110.0
"Cross, Daniel",3,-,2,1,7,5,5,7,3,6,3,3,2,4,4,2,3,7,2,,,2,2,5,5,83.0
"Eagleton, Nathan",2,2,3,-,1,-,-,-,2,-,-,-,-,1,1,2,2,-,3,1,3,-,1,2,-,26.0
"Everitt, Andrejs",-,,,,,-,-,-,,,,,,,,,,-,-,,,-,,,,
"Giansiracusa, Daniel",5,2,2,1,4,2,2,3,3,3,4,1,1,,,,,,,,-,1,1,1,2,38.0
"Gilbee, Lindsay",-,3,2,1,-,-,-,2,3,1,-,-,1,1,3,1,,1,-,-,1,1,1,1,-,23.0
"Grant, Jarrad",,,,,-,,,,,,,,,,,,,,,,,,,,,
"Griffen, Ryan",1,5,3,3,6,7,1,2,6,4,1,8,4,2,3,1,4,1,1,,,,-,1,4,68.0
"Hahn, Mitch",1,2,-,1,1,1,3,-,2,1,-,-,-,4,3,1,-,1,-,-,2,1,-,1,3,28.0
"Harbrow, Jarrod",,2,,-,-,-,2,-,1,-,1,1,1,-,1,-,-,-,-,-,1,2,-,4,1,17.0
"Hargrave, Ryan",-,2,-,1,2,2,1,,,1,3,2,4,-,2,-,1,1,-,1,1,-,-,1,-,25.0
"Higgins, Shaun",3,1,2,-,2,4,,,2,1,1,4,2,-,-,4,1,,,,2,2,1,3,2,37.0
"Hill, Josh",1,-,-,2,1,-,-,-,-,3,1,-,-,-,-,-,-,1,1,-,-,-,1,,,11.0
"Hudson, Ben",4,1,5,5,4,2,1,1,1,3,1,4,1,5,4,5,2,4,4,4,1,,3,6,3,74.0
"Johnson, Brad",-,1,1,-,-,1,1,-,-,-,-,-,-,-,-,1,1,-,1,1,-,-,-,2,-,10.0
"Lake, Brian",-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,2.0
"Minson, Will",2,2,2,3,5,-,1,2,4,4,4,2,3,3,2,1,1,1,3,2,-,1,-,4,3,55.0
"Morris, Dale",2,-,-,-,-,-,1,1,-,-,2,-,-,-,-,1,1,-,-,-,-,2,1,-,-,11.0
"Murphy, Robert",,,,,-,-,-,-,,,,1,-,1,2,1,-,,,-,-,-,-,-,-,5.0
"Picken, Liam",,-,2,6,-,1,-,1,1,1,2,-,1,-,2,-,1,1,,3,-,1,2,2,2,29.0
"Reid, Sam",,,,,,,,,,,,,,2,,,,,,4,1,-,,,,7.0
"Stack, Brennan",,,,,,,,,,,2,,,,,,,-,-,,,,,,,2.0
"Tiller, Stephen",1,,-,-,,,,,,1,-,,,,,,,,,,,,,,,2.0
"Ward, Callan",2,4,2,1,1,,,,2,1,3,3,-,2,2,1,-,3,2,4,1,3,-,1,1,39.0
"Welsh, Scott",,,,,,,-,1,-,-,,-,2,-,-,-,-,,,-,1,-,-,-,1,5.0
"Williams, Tom",-,-,-,-,-,,-,-,-,,,,,,1,-,-,1,-,1,,,,,,3.0
"Wood, Easton",,,,,,,,,,,,,,,,,,,-,-,,,,,,
Totals,41,37,29,36,40,38,29,38,41,35,38,36,37,43,45,33,34,38,34,35,26,30,24,47,40,904.0
Opponent,FR,NM,RI,WC,CA,SK,AD,ME,GE,SY,RI,PA,NM,HW,CW,ES,SK,FR,WC,BL,GE,CW,GE,BL,SK,
