Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Addison, Dylan",-,-,1,-,-,-,,-,,,,,,,,,-,-,-,-,-,,,,,1.0
"Akermanis, Jason",-,-,3,-,,-,-,1,2,-,-,1,-,-,-,-,-,3,-,-,-,-,-,-,-,10.0
"Boyd, Matthew",3,-,-,-,-,-,-,3,-,-,-,-,3,2,-,-,-,-,-,1,2,-,-,-,-,14.0
"Callan, Tim",,,,,,,,,-,,,,,,,,,,,,,,,-,-,
"Cooney, Adam",-,-,-,,,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.0
"Cross, Daniel",-,-,-,-,-,-,3,-,-,-,-,2,-,-,-,1,-,2,-,,,-,-,-,-,8.0
"Eagleton, Nathan",-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Everitt, Andrejs",-,,,,,-,-,-,,,,,,,,,,-,-,,,-,,,,
"Giansiracusa, Daniel",-,-,-,-,-,-,-,-,-,3,-,-,2,,,,,,,,-,-,-,-,-,5.0
"Gilbee, Lindsay",-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,2.0
"Grant, Jarrad",,,,,-,,,,,,,,,,,,,,,,,,,,,
"Griffen, Ryan",-,1,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,,,,-,-,-,4.0
"Hahn, Mitch",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,4.0
"Harbrow, Jarrod",,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,-,-,-,3.0
"Hargrave, Ryan",-,-,-,-,-,-,-,,,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1.0
"Higgins, Shaun",2,-,-,-,-,-,,,-,2,2,3,-,-,-,2,-,,,,-,-,-,-,-,11.0
"Hill, Josh",-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,1.0
"Hudson, Ben",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Johnson, Brad",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1.0
"Lake, Brian",-,3,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,3,-,-,-,7.0
"Minson, Will",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Morris, Dale",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Murphy, Robert",,,,,-,-,-,-,,,,-,1,-,-,-,-,,,-,-,-,-,-,-,1.0
"Picken, Liam",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,
"Reid, Sam",,,,,,,,,,,,,,-,,,,,,-,-,-,,,,
"Stack, Brennan",,,,,,,,,,,-,,,,,,,-,-,,,,,,,
"Tiller, Stephen",-,,-,-,,,,,,-,-,,,,,,,,,,,,,,,
"Ward, Callan",-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Welsh, Scott",,,,,,,-,-,-,-,,-,-,-,-,-,-,,,-,-,-,-,-,-,
"Williams, Tom",-,-,-,-,-,,-,-,-,,,,,,-,-,-,-,-,-,,,,,,
"Wood, Easton",,,,,,,,,,,,,,,,,,,-,-,,,,,,
Totals,6,4,6,0,0,0,6,4,2,5,5,6,6,6,1,6,0,5,0,3,3,4,0,0,0,78.0
Opponent,FR,NM,RI,WC,CA,SK,AD,ME,GE,SY,RI,PA,NM,HW,CW,ES,SK,FR,WC,BL,GE,CW,GE,BL,SK,
