Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,Tot
"Ackland, Cain",-,-,1,1,-,-,1,1,-,-,-,-,2,1,3,1,-,,,-,1,-,-,-,12.0
"Baker, Steven",-,-,-,-,-,1,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,3.0
"Ball, Luke",1,-,-,-,1,-,-,-,-,-,1,-,1,2,-,-,1,1,-,1,-,2,1,-,12.0
"Blake, Jason",-,,,-,,,,1,-,-,,,,,-,-,-,-,-,-,-,-,1,-,2.0
"Brooks, Barry",,,-,,,,,,,,-,,,,,,,,,,,,,,
"Clarke, Raphael",,,-,1,-,-,-,-,-,-,,-,-,,-,-,1,,,,,-,-,-,2.0
"Clarke, Xavier",,,,-,1,-,-,,,-,-,,,,-,-,-,,,,,,,,1.0
"Dal Santo, Nick",-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,1,5,1,-,2,3,-,1,15.0
"Ferguson, Matthew",,,,,,,,,,,,,,,,,,,,,,-,-,,
"Fiora, Aaron",1,-,2,2,2,1,1,-,1,,,1,-,,,,,,,,,-,,-,11.0
"Fisher, Sam",-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,,,-,,2.0
"Gehrig, Fraser",-,1,4,6,4,8,,-,2,7,3,6,3,4,4,2,3,7,1,5,4,,-,4,78.0
"Goddard, Brendon",-,-,-,1,-,1,1,-,-,1,,-,-,1,-,-,1,,,,-,-,,-,6.0
"Gram, Jason",,,,,,,,,-,-,-,,,,,,,,,,-,-,,,
"Guerra, Brent",,,,1,1,1,2,-,,,,,,2,,1,4,2,-,1,,,-,-,15.0
"Gwilt, James",,,,,,,,,,,,,,,,,,,,,,-,2,-,2.0
"Hamill, Aaron",2,2,3,2,2,1,,,,,,,,,,,,1,4,1,-,2,-,,20.0
"Harvey, Robert",2,-,-,,-,-,1,,,,1,-,1,1,,,,-,-,-,3,2,3,-,14.0
"Hayes, Lenny",-,2,-,-,1,-,-,-,-,-,-,-,1,-,2,-,1,1,-,1,-,-,-,1,10.0
"Hudghton, Max",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,
"Jones, Austinn",-,-,-,1,1,1,-,,-,-,-,-,-,,-,1,-,-,1,-,-,1,-,-,6.0
"Koschitzke, Justin",-,1,,,-,1,2,,,,,,,3,4,5,5,2,1,-,-,,,,24.0
"Maguire, Matt",-,-,-,-,1,-,-,-,,-,-,3,1,-,-,-,-,1,-,-,-,,,-,6.0
"McGough, Mark",-,-,,,,,-,1,-,-,-,,,-,-,,,,,,,,,,1.0
"McQualter, Andrew",,,,,,,,-,-,,1,-,-,-,1,,,,,,,,,,2.0
"Milne, Stephen",3,1,3,4,5,1,2,3,2,3,2,-,3,1,5,3,4,1,1,2,-,11,1,-,61.0
"Montagna, Leigh",,,,,,,,,,,,,-,,,,,3,-,2,-,-,-,1,6.0
"Murray, Allan",,,,,,,,,,,,2,-,,,,,,,,,,,,2.0
"Peckett, Justin",,-,-,-,1,-,-,-,-,-,-,1,,-,,1,-,-,-,1,1,1,-,,6.0
"Penny, Luke",,-,-,,,,,,-,,,,-,1,,,,-,-,-,-,,,,1.0
"Powell, Stephen",,,,,,,,,1,-,-,-,-,-,-,1,-,1,-,1,-,-,-,-,4.0
"Riewoldt, Nick",3,,,,,,2,1,2,3,2,1,4,1,,,,1,3,-,-,6,2,2,33.0
"Schwarze, Troy",-,1,-,-,,,,,,,,,,,2,-,-,,,,,,,,3.0
"Stone, Nick",,,,,,,,-,,,,,,,,,,,,,,,,,
"Thompson, Andrew",1,-,-,-,-,-,-,-,,-,-,-,,-,1,1,-,-,-,1,-,-,-,-,4.0
"Voss, Brett",-,-,1,4,1,-,1,-,-,-,1,-,-,-,-,-,-,1,1,-,-,-,-,-,10.0
Totals,13,8,14,23,22,16,15,7,8,15,11,15,16,17,23,16,21,27,13,16,11,28,10,9,374.0
Opponent,BL,FR,KA,ME,RI,CW,GE,WC,AD,SY,PA,HW,ES,WB,CA,RI,CW,ME,GE,KA,FR,BL,AD,SY,
