Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Astbury, David",-,-,-,-,-,-,,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Baker, Liam",,,,-,2,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,2.0
"Balta, Noah",-,,-,2,-,-,2,1,5,-,-,-,-,,,,,,,,,1,,,,11.0
"Bolton, Shai",,,,-,2,,-,2,2,-,-,,,-,-,2,1,-,-,-,-,3,1,1,-,14.0
"Broad, Nathan",2,-,-,1,-,-,-,-,-,-,-,,-,1,-,2,-,1,1,2,-,-,2,-,-,12.0
"Butler, Dan",-,-,-,,,,,,,,-,-,-,,,,,,-,,,,,,,
"Caddy, Josh",,,,1,-,-,-,-,1,1,1,-,-,-,,,,,-,-,-,1,2,-,-,7.0
"Castagna, Jason",,2,1,-,4,-,-,2,1,-,1,-,-,1,-,2,-,-,-,-,-,-,-,1,3,18.0
"Chol, Mabior",,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,,,,,
"Coleman-Jones, Callum",,,,,,,,,,-,,,,,,,,,,,,,,,,
"Cotchin, Trent",1,-,-,,,,,,,,-,-,,-,-,-,-,-,,,,-,1,1,1,4.0
"Edwards, Shane",-,-,-,-,-,-,1,1,-,1,-,-,,-,1,-,-,-,-,-,-,-,-,-,-,4.0
"Eggmolesse-Smith, Derek",,,,,,,,,,,,,,,2,-,,,,,,,,,,2.0
"Ellis, Brandon",,-,-,-,4,-,-,-,-,-,4,,-,-,-,-,1,-,2,-,2,-,2,-,3,18.0
"Garthwaite, Ryan",,,-,,,,,-,-,-,-,-,-,,,,,,,,,,,,,
"Graham, Jack",-,-,-,-,,,,,,,,-,-,-,-,,-,-,-,-,-,-,-,-,,
"Grimes, Dylan",-,-,,-,-,-,1,2,1,1,1,1,1,-,-,-,-,2,-,-,1,1,2,-,2,16.0
"Higgins, Jack",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
"Houli, Bachar",-,,,,3,2,5,1,3,3,2,1,2,-,-,6,4,-,2,2,-,-,-,2,2,40.0
"Lambert, Kane",-,-,1,-,-,-,-,1,-,,,,,-,-,-,-,-,-,-,-,-,2,-,-,4.0
"Lynch, Tom",-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,2.0
"Markov, Oleg",,-,-,,,,,,,,,,,,,,,,,,,,,,,
"Martin, Dustin",2,-,2,,1,-,-,-,1,1,-,-,-,1,-,-,3,-,3,,1,1,1,1,3,21.0
"McIntosh, Kamdyn",-,-,1,-,-,2,-,-,1,2,1,1,-,-,2,-,,,,,,,,,,10.0
"Menadue, Connor",,,,-,,,-,-,-,-,,,2,,,,,,,,,,,,,2.0
"Naish, Patrick",,,,,,,,,,,,-,-,,,,,,,,,,,,,
"Nankervis, Toby",-,-,-,-,-,-,-,-,,,,,,,,,,,,-,,,-,-,-,
"Pickett, Marlion",,,,,,,,,,,,,,,,,,,,,,,,,1,1.0
"Prestia, Dion",-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,3.0
"Rance, Alex",-,,,,,,,,,,,,,,,,,,,,,,,,,
"Riewoldt, Jack",-,-,,,,-,,,,,,,,,,-,-,-,-,-,-,-,-,-,1,1.0
"Rioli, Daniel",-,-,-,1,-,-,2,,,-,,1,-,-,1,-,-,-,-,3,-,2,3,-,1,14.0
"Ross, Jack",,,,-,-,-,-,-,,,,,,,,,,,,-,-,,,,,
"Short, Jayden",-,1,-,,,,,,,,,,,-,-,2,4,-,-,1,-,-,7,5,5,25.0
"Soldo, Ivan",,,,,,,,,-,,-,-,,-,-,-,-,-,-,,-,1,-,-,-,1.0
"Stack, Sydney",,,-,-,-,-,1,-,1,-,-,-,-,-,2,1,-,1,,-,,,,,,6.0
"Townsend, Jacob",,,,,,,,,,,,-,,,,,,,,,,,,,,
"Vlastuin, Nick",-,-,-,-,-,-,-,,-,-,-,-,-,-,-,1,1,-,1,1,-,-,-,-,-,4.0
"Weller, Maverick",-,-,,,,,,,,,,,,,,,,,,,,,,,,
Totals,5,3,5,5,17,5,12,10,16,9,10,4,5,3,8,16,14,4,9,11,5,10,23,11,22,242.0
Opponent,CA,CW,GW,PA,SY,ME,WB,FR,HW,ES,NM,GE,AD,SK,GC,GW,PA,CW,ME,CA,WC,BL,BL,GE,GW,
