Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,Tot
"Baldwin, Kaine",,,,,,,,,-,-,,,,,,
"Bryan, Nick",,,,,,,,,,,10,,,12,,22.0
"Caldwell, Jye",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"DAmbrosio, Massimo",,-,-,,,,-,,-,-,-,-,-,,,
"Davey, Alwyn",-,-,-,-,,-,,-,-,-,,,,,,
"Draper, Sam",11,24,27,24,18,25,25,24,22,22,8,24,13,,,267.0
"Durham, Sam",-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"Guelfi, Matt",,-,,,,,,,,,-,-,-,-,-,
"Heppell, Dyson",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,
"Hind, Nick",,,-,,-,,-,-,-,-,-,-,-,,,
"Hobbs, Ben",,,,,,-,-,-,-,-,-,-,-,-,-,
"Jones, Harry",-,-,-,-,-,,,,,,,,,,,
"Kelly, Jake",-,-,-,-,-,-,-,-,,,,,,-,-,
"Langford, Kyle",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Laverde, Jayden",-,-,-,-,-,-,,,,,-,-,-,-,-,
"Martin, Nic",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McDonald-Tipungwuti, Anthony",-,,,,,,-,-,-,-,-,,,,,
"McGrath, Andrew",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Menzie, Jye",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,
"Merrett, Zach",-,-,-,-,-,,-,-,-,-,-,-,-,-,-,
"Parish, Darcy",-,-,-,-,-,-,-,-,,,,,,-,-,
"Perkins, Archie",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Phillips, Andrew",9,14,,17,21,25,22,21,18,8,,25,15,21,33,249.0
"Redman, Mason",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Ridley, Jordan",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,
"Setterfield, Will",-,-,-,-,-,-,-,-,-,,,,,,,
"Shiel, Dylan",-,-,-,-,-,-,-,-,-,,,-,,,-,
"Snelling, Will",,,,,-,-,-,,,-,-,-,-,-,-,
"Stringer, Jake",,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Weideman, Sam",-,,5,-,,-,1,-,-,-,1,-,-,-,4,11.0
"Wright, Peter",,,,,,,,,,,,,1,6,3,10.0
"Zerk-Thatcher, Brandon",-,-,,-,-,-,-,-,-,-,-,-,-,-,-,
Totals,20,38,32,41,39,50,48,45,40,30,19,49,29,39,40,559.0
Opponent,HW,GC,SK,GW,ME,CW,GE,PA,BL,RI,WC,NM,CA,FR,PA,
