Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Bateman, Chance",-,1,1,1,-,1,,-,-,1,-,-,,,,1,-,-,-,1,-,-,1,1,-,9.0
"Birchall, Grant",-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,-,-,1,-,-,-,-,4.0
"Boyle, Tim",1,-,-,,,,,,,,-,-,-,,,,,,,,,,,,,1.0
"Brown, Campbell",,1,1,1,1,1,-,-,-,2,1,-,1,-,1,-,-,1,1,-,1,-,1,1,2,17.0
"Campbell, Robert",2,-,-,2,-,1,1,-,3,1,1,1,1,-,1,-,-,2,-,-,,1,-,-,-,17.0
"Clarke, Tim",-,,,-,-,,,,-,-,1,-,,-,,,,,,,,,,,,1.0
"Crawford, Shane",,,,-,-,-,-,-,,,,,,-,-,,,-,-,-,-,,-,-,-,
"Croad, Trent",-,,,,1,-,1,-,1,-,-,,,4,1,2,1,-,-,-,1,-,-,1,-,13.0
"Dew, Stuart",-,1,,,,,1,-,-,,,-,-,,,,,-,-,-,1,-,-,-,1,4.0
"Ellis, Xavier",-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,,-,-,1.0
"Franklin, Lance",5,1,-,3,4,3,5,4,3,1,5,-,-,4,2,2,2,7,3,3,-,1,4,2,-,64.0
"Gilham, Stephen",-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,,-,-,3.0
"Guerra, Brent",-,1,-,-,-,-,-,1,,,,,-,-,2,-,-,-,-,1,-,-,-,-,-,5.0
"Hodge, Luke",,-,1,1,-,1,-,,,,-,-,2,-,-,2,2,2,1,1,,-,4,1,3,21.0
"Kennedy, Josh",,,,,,,,,-,-,-,,,,,,,,,,,,,,,
"Ladson, Rick",1,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,1,-,-,-,-,-,1,-,-,6.0
"Lewis, Jordan",,,1,,-,-,-,-,,1,-,2,-,-,,-,1,1,-,-,-,1,-,-,1,8.0
"McGlynn, Ben",,,,,,-,-,-,,,,,,,,,,,,,,,,,,
"Mitchell, Sam",-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Morton, Jarryd",,,,,,,,,1,-,2,-,1,-,-,-,,,,,,,,,,4.0
"Murphy, Tom",-,-,1,-,,,,,-,-,,-,-,-,-,-,-,-,-,1,1,1,-,,,4.0
"Osborne, Michael",-,1,-,-,-,2,-,-,-,-,-,-,-,1,-,1,1,,,1,-,2,-,1,-,10.0
"Renouf, Brent",,,,,,,,,,,,-,-,1,,,,,,,1,-,-,-,-,2.0
"Rioli, Cyril",-,-,-,-,-,-,-,-,2,-,1,1,-,-,-,-,1,-,2,-,-,-,-,-,-,7.0
"Roughead, Jarryd",3,1,-,1,2,3,5,4,3,1,1,-,1,2,2,-,1,3,3,-,3,1,3,1,1,45.0
"Sewell, Brad",-,-,-,-,-,-,-,-,-,1,,,,,-,-,-,-,1,-,-,-,1,-,-,3.0
"Stokes, Cameron",-,-,-,-,,,,,,,,,,,,,-,-,-,,-,,-,,,
"Taylor, Simon",1,1,1,1,1,-,-,-,1,-,1,,,,-,-,-,-,-,-,1,,,,,8.0
"Tuck, Travis",-,-,-,-,,,,,,,,,-,,-,-,1,,,,,,,,,1.0
"Williams, Mark",,,,-,3,1,-,-,1,-,-,-,1,-,-,2,-,-,-,-,2,2,1,-,-,13.0
"Young, Clinton",-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,,,,,,-,-,-,-,-,3.0
Totals,13,9,7,11,12,13,13,9,15,8,13,5,9,13,12,10,11,18,11,9,12,9,16,8,8,274.0
Opponent,ME,FR,NM,AD,BL,RI,CW,PA,ME,WB,ES,AD,NM,WC,SY,SK,GE,CW,BL,RI,WC,CA,WB,SK,GE,
