Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Bateman, Chance",1,2,-,-,1,-,,-,-,-,-,-,,,,-,-,-,-,1,-,1,-,-,1,7.0
"Birchall, Grant",-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Boyle, Tim",2,1,-,,,,,,,,-,-,1,,,,,,,,,,,,,4.0
"Brown, Campbell",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,1,-,-,-,-,1,1,6.0
"Campbell, Robert",-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,1.0
"Clarke, Tim",1,,,-,-,,,,1,-,2,-,,-,,,,,,,,,,,,4.0
"Crawford, Shane",,,,-,1,-,-,-,,,,,,-,-,,,-,1,1,-,,-,-,-,3.0
"Croad, Trent",-,,,,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Dew, Stuart",-,-,,,,,-,-,-,,,-,-,,,,,-,-,2,1,-,-,-,1,4.0
"Ellis, Xavier",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,,-,,-,-,1.0
"Franklin, Lance",3,1,4,3,6,7,4,2,3,-,5,6,3,2,7,-,5,6,1,6,5,5,2,1,1,88.0
"Gilham, Stephen",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,
"Guerra, Brent",-,-,-,1,-,-,-,-,,,,,-,1,-,-,-,1,-,-,1,-,-,-,-,4.0
"Hodge, Luke",,1,3,-,1,2,-,,,,-,-,-,-,-,-,-,1,-,-,,-,-,-,-,8.0
"Kennedy, Josh",,,,,,,,,-,-,-,,,,,,,,,,,,,,,
"Ladson, Rick",1,1,-,-,-,2,-,-,-,-,-,-,-,2,-,-,1,-,-,-,1,-,-,1,-,9.0
"Lewis, Jordan",,,-,,1,2,-,-,,-,-,-,1,-,,-,-,-,-,-,-,-,1,-,1,6.0
"McGlynn, Ben",,,,,,1,-,-,,,,,,,,,,,,,,,,,,1.0
"Mitchell, Sam",-,-,-,,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,2.0
"Morton, Jarryd",,,,,,,,,-,-,-,-,-,1,-,-,,,,,,,,,,1.0
"Murphy, Tom",-,-,-,-,,,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,
"Osborne, Michael",1,1,-,-,-,-,-,-,-,-,1,-,-,-,2,1,-,,,-,1,1,2,-,-,10.0
"Renouf, Brent",,,,,,,,,,,,-,-,-,,,,,,,-,-,-,-,-,
"Rioli, Cyril",1,1,1,1,-,-,-,4,1,-,3,-,-,-,2,-,-,2,-,2,-,-,1,-,-,19.0
"Roughead, Jarryd",3,2,1,1,2,3,3,2,3,-,2,1,5,4,3,1,1,1,4,-,3,3,3,-,-,51.0
"Sewell, Brad",-,-,1,1,-,-,2,2,-,-,,,,,-,-,-,-,-,1,-,-,1,-,-,8.0
"Stokes, Cameron",1,1,-,1,,,,,,,,,,,,,-,1,-,,-,,-,,,4.0
"Taylor, Simon",-,-,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,,,,,
"Tuck, Travis",-,-,-,-,,,,,,,,,-,,-,1,-,,,,,,,,,1.0
"Williams, Mark",,,,2,2,3,-,-,2,1,-,3,2,2,1,3,-,-,1,-,2,-,2,4,2,32.0
"Young, Clinton",2,-,-,-,1,-,-,-,-,-,1,-,-,1,-,,,,,,-,-,1,-,-,6.0
Totals,16,11,10,10,15,20,9,11,10,2,14,10,13,14,15,6,10,12,8,14,14,10,13,7,7,281.0
Opponent,ME,FR,NM,AD,BL,RI,CW,PA,ME,WB,ES,AD,NM,WC,SY,SK,GE,CW,BL,RI,WC,CA,WB,SK,GE,
