Player,R1,R2,R3,R4,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R21,R22,R23,R24,QF,SF,Tot
"Allan, Matthew",,,,,,,,,,,,,,1,,,,,,2,1,-,,6,10.0
"Alvin, Tom",-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,1,-,-,-,-,-,,1.0
"Bond, Troy",-,,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,2.0
"Bradley, Craig",-,1,-,-,-,-,,-,-,1,-,2,-,-,-,-,-,-,-,-,-,-,,,4.0
"Brown, Fraser",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,
"Cavedon, Andrew",,,1,,,,,,,,,,,,,,,,,,,,,,1.0
"Christou, Ang",-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,3.0
"Cook, James",-,,-,-,-,-,,-,-,-,,-,-,-,-,-,-,-,-,,,,-,-,
"De Iulio, Ron",,-,,,,,-,-,-,,,-,,-,,,,,,,,-,,,
"Dean, Peter",-,1,1,-,1,,,-,-,1,1,2,-,-,-,2,2,1,1,1,-,-,2,1,17.0
"Gleeson, Adrian",-,-,,,,,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1.0
"Green, Peter",,,,,,,,,-,,,,,,,,,,,,,,,,
"Hanna, Mil",1,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,,-,-,-,1,-,4.0
"Heaver, Brent",-,-,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,,,,,,,
"Hogg, Matthew",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1.0
"Kernahan, Stephen",,5,1,3,5,4,-,3,4,2,1,3,3,2,-,1,-,3,1,1,1,1,1,4,49.0
"Koutoufides, Anthony",-,-,-,1,-,1,1,1,,,2,-,-,-,-,-,1,-,-,-,-,2,-,-,9.0
"Lynn, Tony",,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,,
"Madden, Justin",14,8,11,20,18,25,14,14,22,17,15,13,14,10,12,10,13,9,17,23,16,22,9,12,358.0
"McCormack, Paul",-,-,,,,,,,,,,,,,,,,,,,,,,,
"McKay, Andrew",,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,1,1,-,1,-,1,6.0
"Mitchell, Barry",-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,
"OSullivan, Luke",-,,,,,,,,,,,,,,,,,,,,,,,-,
"Oliver, Stephen",1,3,,,,2,2,,,,,,,,,,,,-,,,,,,8.0
"Pearce, Brad",,,,,,,,,,-,-,,,,,,,,,,,,,,
"Powell, Tim",,-,,,,-,,,,,,,,,,,,,,,,,,,
"Ratten, Brett",2,-,-,-,-,-,,,,,,,,,,,,,,-,-,-,-,-,2.0
"Rice, Dean",,,,,,,-,,,,,,,,,,,,,,,,,,
"Sexton, Michael",1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,3.0
"Sholl, Brett",,,,,,,,,,,,,,,,,-,,-,,,-,,-,
"Silvagni, Stephen",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Spalding, Earl",,,,,,,1,1,1,1,-,2,-,1,-,-,2,-,1,1,-,3,-,-,14.0
"Whitehead, Adrian",,,-,-,-,,-,,,,,,,,,,,,,-,-,-,-,,
"Williams, Greg",-,-,-,-,-,-,-,1,-,-,-,-,-,,-,-,-,-,-,-,-,,-,-,1.0
Totals,19,19,15,25,25,34,18,20,27,23,19,23,18,14,13,13,20,15,21,29,18,29,13,24,494.0
Opponent,AD,CW,GE,HW,SY,WC,RI,ES,FO,FI,ME,SK,NM,BB,AD,CW,GE,HW,SY,WC,RI,ES,ME,GE,
