Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,Tot
"Anderson, Ray",,,-,,-,,,,,,,,,,,,,,,,
"Baskin, Keith",-,-,-,-,-,-,-,,-,-,,,,,-,-,,,,-,
"Bedford, Peter",-,-,-,1,-,-,-,-,-,,-,-,-,1,-,-,-,1,-,-,3.0
"Bennett, Stuart",3,,,6,,4,9,,,10,6,,,,6,,,,,,44.0
"Brandt, Graham",2,-,-,-,-,-,-,-,,,,-,,,,-,-,-,,,2.0
"Budd, Arthur",-,-,-,,,-,1,-,-,,,,,,,,,,,,1.0
"Busse, Neil",,,-,,,,,,,,,,,,,,,,,,
"Catlin, Sid",,,,-,-,,,,,,,,,,,-,-,-,-,-,
"Coghlan, John",,,-,-,,,,,,,,,,,,,,,,,
"Cook, Russell",-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,2.0
"Cooper, Reuben",,,,,,,,,,,,,,,-,-,,,,,
"Davison, Ian",,-,-,-,-,,,,,,,,,,,,,,,,
"Dowsing, Rob",-,-,-,,,-,,,,,,,,,,,,,,,
"Doyle, Robert",,,,3,-,,,2,,,1,,,-,,-,-,-,1,2,9.0
"Haenen, Tony",2,2,4,1,-,-,1,-,-,1,-,1,-,-,-,6,-,-,,,18.0
"Harrison, Paul",-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Hartree, John",,,,,,,,,,,,,,,,,,,,-,
"Hoffman, Steve",,,,,,,-,-,-,-,-,1,-,-,-,,-,-,-,,1.0
"Jacobs, Graeme",3,-,-,,-,-,-,7,9,5,,1,3,-,-,2,1,-,-,-,31.0
"John, Graeme",,-,-,-,-,-,,-,1,1,,-,,,,,,,,,2.0
"Lambert, Greg",-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,
"Leahy, Terry",-,-,,-,-,-,-,-,-,-,-,-,1,1,2,1,-,-,3,-,8.0
"Luke, Richard",,,-,,,,-,-,,-,,,,,,,,,,,
"Luscombe, Ken",,,,,,,-,-,-,-,-,-,1,,,,,,,,1.0
"Matthews, Herbie",-,-,-,-,-,-,-,-,,-,,,,-,,,,,,,
"McAuliffe, Haydn",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McCracken, Peter",,,,,,,,,-,-,-,,,,,,,,-,-,
"McLeish, David",,,,,,,,,,,,-,-,-,-,-,-,-,-,-,
"Mohr, Rod",,,,,1,-,,,,,-,-,-,-,,,,,,,1.0
"Page, Graham",,,,-,,,,,,,,,,,,,,,,,
"Phillips, Ken",-,-,,,,,,,,,,,,,,,,,,,
"Pitura, John",,,,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,
"Priest, Doug",-,-,,,,,,,,,,,,,,,,,,,
"Rantall, John",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Reid, Bruce",-,,,,,,,,,,,-,-,,,,,,,,
"Richardson, Alan",,,,,,,,,,,,,-,-,-,,-,-,-,,
"Sudholz, John",-,-,-,,,,,,1,-,-,-,-,1,-,-,2,2,4,-,10.0
"Svorinich, Bob",,,,,,-,-,-,-,-,-,,,-,,,,,,,
"Walsh, Wayne",-,,,-,-,-,-,-,-,-,-,,-,,-,1,-,-,-,-,1.0
"Way, Fred",29,28,17,21,16,18,28,19,51,,13,17,17,12,16,21,16,19,15,28,401.0
"Wetzel, Ron",,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Williams, Gary",,,,,,,,,,,,,,,,,,,-,-,
Totals,39,31,21,32,17,22,39,28,62,17,20,20,22,15,25,31,19,22,23,30,535.0
Opponent,NM,FI,GE,RI,CA,SK,FO,CW,ME,ES,HW,NM,FI,GE,RI,CA,SK,FO,CW,ME,
