Player,R1,R2,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Baker, Oskar",,,,,,,,,,,,,,,-,-,-,
"Bedford, Toby",-,,,,,,,,,,,,,,-,,,
"Bennell, Harley",,1,,,-,1,-,,-,,,,,,,,,2.0
"Brayshaw, Angus",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
"Brown, Mitch",-,,,,,,,,,,,,-,-,,-,-,
"Fritsch, Bayley",-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,
"Gawn, Max",-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,
"Hannan, Mitch",,,-,-,-,-,-,-,,-,,-,-,,,,,
"Harmes, James",-,-,-,-,-,-,-,-,-,-,-,-,,1,,,,1.0
"Hibberd, Michael",-,,-,-,-,-,-,-,-,-,-,-,-,,-,,-,
"Hunt, Jayden",,-,-,-,,,,,,,,,,,-,-,-,
"Jackson, Luke",,-,,,,-,-,-,-,-,,,,,,,,
"Jetta, Neville",-,-,,,-,-,-,,,,,,,,,-,,
"Jones, Nathan",,-,,,,,-,-,1,-,-,,-,-,,,,1.0
"Langdon, Ed",3,-,-,-,1,1,-,-,-,2,-,-,-,1,-,-,-,8.0
"Lever, Jake",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lockhart, Jay",-,,-,-,-,-,-,-,-,,-,-,,,,,,
"May, Steven",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1.0
"McDonald, Oscar",-,,,,-,-,-,-,,,,,-,-,,,,
"McDonald, Tom",-,-,-,-,-,,,-,,-,-,-,,,,,,
"Melksham, Jake",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Neal-Bullen, Alex",-,-,,,,,,,-,,,,,-,-,-,-,
"Oliver, Clayton",-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1.0
"Petracca, Christian",-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,2.0
"Pickett, Kysaiah",-,,-,-,-,3,-,-,,-,-,-,-,,-,-,-,3.0
"Preuss, Braydon",,,,,,,,,,,-,-,,,-,,,
"Rivers, Trent",,1,-,-,,,,,,-,,,-,-,-,-,-,1.0
"Salem, Christian",,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,2,4.0
"Smith, Joel",,-,-,-,,,,,,,,,,-,-,-,-,
"Spargo, Charlie",-,,,,,,,,,-,-,-,-,-,,-,-,
"Sparrow, Tom",,,,,,,,-,-,-,-,-,,,,,,
"Tomlinson, Adam",-,-,-,-,,,,,-,-,-,-,-,-,-,-,-,
"Vandenberg, Aaron",,,-,-,-,-,,,-,-,-,-,-,,-,-,-,
"Viney, Jack",-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"Wagner, Josh",,,,,,,,,,,,,-,-,,,,
"Weideman, Sam",,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,
Totals,3,2,0,0,3,5,0,0,2,3,0,1,0,2,0,0,3,24.0
Opponent,WC,CA,GE,RI,GC,HW,BL,PA,AD,NM,CW,WB,SK,SY,FR,GW,ES,
