Player,R1,R2,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Baker, Oskar",,,,,,,,,,,,,,,-,-,-,
"Bedford, Toby",-,,,,,,,,,,,,,,-,,,
"Bennell, Harley",,-,,,-,-,-,,-,,,,,,,,,
"Brayshaw, Angus",-,-,-,-,-,-,-,-,-,1,-,-,-,-,,,,1.0
"Brown, Mitch",-,,,,,,,,,,,,-,-,,-,2,2.0
"Fritsch, Bayley",-,-,-,-,-,-,-,-,-,-,1,-,,-,-,-,-,1.0
"Gawn, Max",-,2,2,2,2,3,-,-,-,,,,-,2,-,-,-,13.0
"Hannan, Mitch",,,-,-,-,-,-,-,,-,,-,-,,,,,
"Harmes, James",-,-,-,-,-,-,-,-,-,-,-,-,,-,,,,
"Hibberd, Michael",-,,-,-,-,-,-,-,-,-,-,-,-,,-,,-,
"Hunt, Jayden",,-,-,-,,,,,,,,,,,-,-,-,
"Jackson, Luke",,-,,,,-,-,-,-,-,,,,,,,,
"Jetta, Neville",-,-,,,-,-,-,,,,,,,,,-,,
"Jones, Nathan",,-,,,,,-,-,-,-,-,,-,-,,,,
"Langdon, Ed",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lever, Jake",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lockhart, Jay",-,,-,-,-,-,-,-,-,,-,-,,,,,,
"May, Steven",-,-,-,-,-,-,-,-,1,-,-,-,2,-,-,-,1,4.0
"McDonald, Oscar",-,,,,-,-,-,-,,,,,-,-,,,,
"McDonald, Tom",-,-,-,-,-,,,-,,-,-,-,,,,,,
"Melksham, Jake",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Neal-Bullen, Alex",-,-,,,,,,,-,,,,,-,-,-,-,
"Oliver, Clayton",-,-,-,1,-,1,2,-,3,2,2,-,-,-,-,3,-,14.0
"Petracca, Christian",-,3,-,-,3,2,-,-,-,3,3,-,3,-,-,-,3,20.0
"Pickett, Kysaiah",-,,-,-,-,-,-,-,,-,-,-,-,,-,-,-,
"Preuss, Braydon",,,,,,,,,,,-,-,,,-,,,
"Rivers, Trent",,-,-,-,,,,,,-,,,-,-,-,-,-,
"Salem, Christian",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Smith, Joel",,-,-,-,,,,,,,,,,-,-,-,-,
"Spargo, Charlie",-,,,,,,,,,-,-,-,-,-,,-,-,
"Sparrow, Tom",,,,,,,,-,-,-,-,-,,,,,,
"Tomlinson, Adam",-,-,-,-,,,,,-,-,-,-,-,-,-,-,-,
"Vandenberg, Aaron",,,-,-,-,-,,,-,-,-,-,-,,-,-,-,
"Viney, Jack",1,-,-,-,-,-,-,-,2,,-,-,-,-,2,1,-,6.0
"Wagner, Josh",,,,,,,,,,,,,-,-,,,,
"Weideman, Sam",,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,
Totals,1,5,2,3,5,6,2,0,6,6,6,0,5,2,2,4,6,61.0
Opponent,WC,CA,GE,RI,GC,HW,BL,PA,AD,NM,CW,WB,SK,SY,FR,GW,ES,
