Player,R1,R2,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Baker, Oskar",,,,,,,,,,,,,,,-,-,-,
"Bedford, Toby",-,,,,,,,,,,,,,,1,,,1.0
"Bennell, Harley",,-,,,1,-,1,,-,,,,,,,,,2.0
"Brayshaw, Angus",2,1,-,-,1,-,-,-,-,1,-,-,-,1,,,,6.0
"Brown, Mitch",-,,,,,,,,,,,,-,1,,-,2,3.0
"Fritsch, Bayley",2,4,1,-,1,2,-,-,-,4,1,2,,1,1,1,4,24.0
"Gawn, Max",-,-,-,-,-,-,-,-,-,,,,-,1,-,-,-,1.0
"Hannan, Mitch",,,1,1,-,-,-,-,,1,,-,-,,,,,3.0
"Harmes, James",-,-,-,-,-,1,1,-,-,-,-,-,,-,,,,2.0
"Hibberd, Michael",-,,-,-,-,-,-,-,-,-,-,-,-,,-,,-,
"Hunt, Jayden",,-,-,-,,,,,,,,,,,1,1,-,2.0
"Jackson, Luke",,1,,,,-,-,1,-,-,,,,,,,,2.0
"Jetta, Neville",-,-,,,-,-,-,,,,,,,,,-,,
"Jones, Nathan",,-,,,,,-,-,1,1,-,,-,1,,,,3.0
"Langdon, Ed",1,-,-,-,1,-,1,-,2,-,-,-,-,2,-,1,-,8.0
"Lever, Jake",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lockhart, Jay",-,,-,-,-,-,-,2,-,,-,-,,,,,,2.0
"May, Steven",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McDonald, Oscar",-,,,,-,-,-,-,,,,,-,-,,,,
"McDonald, Tom",-,-,-,-,-,,,1,,-,-,-,,,,,,1.0
"Melksham, Jake",-,-,2,1,-,-,-,1,1,-,-,3,-,-,-,-,-,8.0
"Neal-Bullen, Alex",-,-,,,,,,,-,,,,,-,-,-,-,
"Oliver, Clayton",-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1.0
"Petracca, Christian",-,-,1,-,-,1,-,1,3,2,1,-,1,1,2,1,-,14.0
"Pickett, Kysaiah",2,,1,1,-,-,1,-,,2,-,2,-,,1,3,-,13.0
"Preuss, Braydon",,,,,,,,,,,-,-,,,-,,,
"Rivers, Trent",,-,-,-,,,,,,-,,,-,-,2,-,-,2.0
"Salem, Christian",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Smith, Joel",,-,-,-,,,,,,,,,,-,-,-,-,
"Spargo, Charlie",-,,,,,,,,,-,-,-,-,-,,-,1,1.0
"Sparrow, Tom",,,,,,,,-,-,-,-,1,,,,,,1.0
"Tomlinson, Adam",-,-,1,-,,,,,-,-,-,-,-,-,-,-,-,1.0
"Vandenberg, Aaron",,,-,-,1,-,,,-,-,-,-,-,,-,-,-,1.0
"Viney, Jack",1,-,-,-,-,1,-,-,1,,-,-,-,1,-,-,-,4.0
"Wagner, Josh",,,,,,,,,,,,,-,-,,,,
"Weideman, Sam",,,,,-,2,2,-,-,3,-,-,1,-,-,-,-,8.0
Totals,8,6,7,3,5,7,6,7,8,14,2,8,2,9,8,7,7,114.0
Opponent,WC,CA,GE,RI,GC,HW,BL,PA,AD,NM,CW,WB,SK,SY,FR,GW,ES,
