Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Bell, Peter",2,-,-,-,-,2,-,-,1,1,,,-,-,-,-,1,1,1,1,1,-,-,-,1,12.0
"Black, Heath",-,-,1,-,1,-,2,-,1,-,-,-,-,-,,-,1,-,-,-,-,-,-,1,-,7.0
"Campbell, Adam",,,,,,,,,,-,,,,,,,,,,,,,,,,
"Carr, Josh",-,-,1,-,2,2,-,1,-,-,-,1,-,-,2,-,,,-,-,-,-,-,-,-,9.0
"Carr, Matthew",-,-,2,-,-,-,-,1,-,1,-,1,-,3,1,2,-,1,1,1,-,3,-,-,-,17.0
"Cook, Troy",,,,,1,,-,,,,,-,-,2,-,,1,-,1,-,1,-,-,-,-,6.0
"Crowley, Ryan",1,-,-,-,-,1,-,,,,,1,-,-,-,1,1,3,,,-,-,-,-,-,8.0
"Dodd, Steven",-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Drum, Marcus",,,,,,,,,,,,,1,-,-,-,-,,,,,,,,,1.0
"Duffield, Paul",,,,,-,-,-,-,1,,-,-,,,,,,,,,,,,,,1.0
"Farmer, Jeff",-,-,2,3,-,,1,-,,-,1,2,-,,2,-,3,-,1,-,1,1,1,2,1,21.0
"Gilmore, Daniel",1,-,,,-,,,,,,-,,,,,-,1,-,1,-,,,,,,3.0
"Grover, Antoni",,-,-,-,-,1,-,-,-,-,-,,,,,,,,,-,-,-,-,,,1.0
"Haddrill, Robert",,,,,,,,,,,,-,,,,,,,,,,,,,,
"Hasleby, Paul",-,,1,-,,-,1,1,1,-,-,-,-,-,1,,,1,,,-,,-,,,6.0
"Hayden, Roger",,-,-,-,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Headland, Des",1,-,1,-,-,1,,,,1,-,3,-,-,1,-,,,3,1,-,-,-,-,-,12.0
"Johnson, Michael",-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,1,-,-,-,1,-,-,-,4.0
"Longmuir, Justin",-,-,1,-,,,,-,1,,,,-,3,,,,2,1,1,1,3,-,1,-,14.0
"McManus, Shaun",-,1,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"McPharlin, Luke",-,2,-,1,2,-,-,-,,2,2,-,,,-,-,-,-,-,-,-,-,-,-,-,9.0
"Medhurst, Paul",-,-,2,-,,5,2,,2,-,5,2,,-,,,1,,,,,,,,,19.0
"Mundy, David",-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,3,-,5.0
"Murphy, Ryan",-,,,,,,,-,1,,,,-,-,-,-,-,3,2,,,,,2,-,8.0
"Parker, Shane",-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,2.0
"Pavlich, Matthew",1,2,2,-,1,-,1,1,1,-,1,2,1,2,2,1,3,4,3,-,1,3,1,2,2,37.0
"Peake, Brett",,-,,,,-,,-,-,-,-,1,-,-,-,-,1,-,2,2,1,1,-,1,-,9.0
"Polak, Graham",,,2,1,1,-,-,-,-,-,-,,-,,,,,,,,,-,,,,4.0
"Sandilands, Aaron",1,-,-,-,-,-,,,,-,1,-,,-,-,-,-,-,-,1,-,-,2,-,1,6.0
"Schammer, Byron",1,-,-,-,-,-,-,-,-,-,-,-,,-,1,-,1,-,-,-,2,-,-,1,-,6.0
"Schofield, Jarrad",,,,,,,,-,1,,,,,,,,,,,,,,,,,1.0
"Thornton, Scott",,,,,-,-,-,-,-,,,,,,,,,,,,,,,,,
"Walker, James",-,,,,,-,-,-,2,-,2,1,,,,,,,,,,,,,,5.0
"Warren, Michael",,,,,,,-,,,,,,,,,,,,,,,,,,,
"Webster, Luke",,,,,,,,,,,,,-,,-,-,1,-,-,-,,,,1,-,2.0
Totals,8,7,16,5,8,12,7,4,12,5,12,16,2,10,10,5,15,16,16,8,9,12,4,14,5,238.0
Opponent,HW,CA,PA,AD,SK,WC,ME,KA,BL,RI,WB,GE,SY,ES,CW,ME,CA,HW,AD,SK,WC,PA,AD,ME,SY,
