Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,Tot
"Bedendo, Dominic",,,,,,,,,,,,,,,-,-,,,,,,,,
"Bontempelli, Marcus",-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Bruce, Josh",,,,,,,,,,,,,,,,,-,-,-,-,,-,,
"Butler, Louis",,,,-,,,,,,,,,,,,,,,,,,,,
"Cleary, Luke",,,,,,,,,-,-,-,,,,,,-,,,,,,,
"Cordy, Zaine",-,-,Off,,-,-,-,-,-,-,,,,,,,,,-,-,-,-,-,0/1
"Crozier, Hayden",-,Off,,,,,,On,,,,,,-,-,,,,,,,,,1/1
"Dale, Bailey",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Daniel, Caleb",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,
"Darcy, Sam",,,,,,,,,,,,,,,,,,,,-,-,-,-,
"Dunkley, Josh",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Duryea, Taylor",,-,-,-,-,-,-,-,-,,-,-,Off,,,,,,,,,-,,0/1
"English, Tim",-,-,-,-,-,,,,,,-,-,-,,,-,-,-,-,-,-,-,-,
"Garcia, Riley",,,,,Off,,,,,,,,,,-,-,-,-,-,-,,,,0/1
"Gardner, Ryan",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Hannan, Mitch",-,-,-,,,,,,,,,,,,,-,-,-,-,,,,,
"Hunter, Lachie",-,-,-,-,-,,,,,,,,,,-,-,,,,,-,-,-,
"Johannisen, Jason",,,,,,,,,,,,,-,-,-,-,-,-,-,,,,Off,0/1
"Keath, Alex",-,-,-,,,,,,-,-,-,-,-,-,-,-,-,-,,-,,,-,
"Khamis, Buku",,,,,,,,-,-,-,-,-,,,,,-,-,-,,,,,
"Liberatore, Tom",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
"Macrae, Jack",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Martin, Stefan",,,,,,-,-,-,,,,,,,,,,,,,-,,,
"McComb, Robbie",,,,,,-,-,-,-,-,-,-,-,-,-,On,,On,-,,,On,On,4/0
"McLean, Toby",,,,,,,,,,,,,,,,,,,,-,,,-,
"McNeil, Lachlan",,,,-,-,-,-,-,-,-,-,-,On,On,,,-,-,-,-,-,,,2/0
"Naughton, Aaron",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,
"OBrien, Tim",,,,-,-,-,-,Off,,-,-,-,-,-,-,,,,,,,,,0/1
"Richards, Ed",-,-,-,-,-,-,-,-,-,-,-,-,-,Off,,-,-,-,-,-,-,-,-,0/1
"Schache, Josh",-,,,,,-,On,,,,,,-,-,-,-,,,,,,,,1/0
"Scott, Anthony",,-,-,-,-,-,,-,-,-,-,-,-,-,-,Off,,,,,,,,0/1
"Smith, Bailey",-,,-,-,-,-,-,-,-,-,,-,,,,,-,-,-,-,-,-,-,
"Smith, Roarke",-,-,-,,,,-,-,-,-,,,,,,,,,,,-,-,-,
"Sweet, Jordon",,,,,,,,,-,-,-,,,-,-,,-,,,,,,,
"Treloar, Adam",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Off,,-,-,-,-,0/1
"Ugle-Hagan, Jamarra",-,-,-,-,-,-,,,,,,,-,-,-,-,-,-,-,-,-,-,-,
"Vandermeer, Laitham",-,-,-,Off,,,-,-,,,,,,,,,,,,-,-,Off,-,0/2
"Wallis, Mitch",,,On,On,On,,Off,,,,,-,,,,,,,,,,,,3/1
"Weightman, Cody",-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"West, Rhylee",,,,,,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
"Williams, Bailey",-,On,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1/0
Totals,,,,,,,,,,,,,,,,,,,,,,,,
Opponent,ME,CA,SY,RI,NM,AD,ES,PA,CW,GC,WC,GE,GW,HW,BL,SY,SK,ME,GE,FR,GW,HW,FR,
