Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,Tot
"Astbury, David",-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,-,-,-,
"Baker, Liam",,,,,,,,,,,,,,,,,,1,1,,-,,,,2.0
"Bolton, Shai",-,-,,,,,,,,,,,,,,2,,,,,,,,,2.0
"Broad, Nathan",,,,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,
"Butler, Dan",1,-,2,1,1,2,-,1,-,3,-,-,-,1,-,,,,,,,,,,12.0
"Caddy, Josh",2,1,,1,,1,1,1,1,5,1,-,-,1,1,1,1,1,1,4,4,-,2,-,30.0
"Castagna, Jason",2,1,2,5,3,1,3,1,1,,,2,2,2,1,2,1,2,1,1,-,-,-,-,33.0
"Conca, Reece",-,-,-,1,-,-,-,-,1,-,1,1,-,-,,,,,,,-,1,-,-,5.0
"Cotchin, Trent",1,-,-,1,-,-,,-,1,-,2,-,-,-,-,-,1,-,-,-,,-,-,-,6.0
"Edwards, Shane",-,-,2,-,-,-,-,1,-,-,1,-,1,1,-,2,-,1,-,-,2,-,-,-,11.0
"Ellis, Brandon",-,-,-,2,-,,,,,1,1,-,1,-,-,-,1,-,-,-,-,-,,,6.0
"Ellis, Corey",-,-,,,,,,,,,,,,,-,1,,,,,,,,,1.0
"Garthwaite, Ryan",,,,,,,,,,,,,-,,,,,,,,-,,,,
"Graham, Jack",-,-,-,-,,-,-,-,-,-,1,,-,-,1,,,,,-,-,1,-,-,3.0
"Grigg, Shaun",-,-,1,-,-,-,,,1,-,1,-,-,1,1,-,1,-,-,-,-,1,-,-,7.0
"Grimes, Dylan",-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Higgins, Jack",,,1,,1,-,1,1,,2,-,-,1,1,-,-,1,-,-,2,-,-,1,1,13.0
"Houli, Bachar",,-,-,-,-,-,-,1,1,-,,,,,,-,,,,-,1,-,-,1,4.0
"Lambert, Kane",-,-,-,-,1,1,1,2,-,-,-,1,-,1,1,-,1,-,-,-,,,1,-,10.0
"Lloyd, Sam",,,-,,-,,-,-,-,,,,,,,,,,1,,-,,,,1.0
"Martin, Dustin",2,2,1,4,-,-,-,-,-,-,-,,-,1,-,-,1,3,-,-,3,-,-,-,17.0
"McIntosh, Kamdyn",1,-,2,-,1,-,1,-,-,1,-,-,-,,,,2,-,-,-,1,1,1,-,11.0
"Menadue, Connor",,,,,,,,,,-,1,-,,,,,-,,-,,,,,,1.0
"Miles, Anthony",,,,,,,,,,,,1,,,,,,,,,,,,,1.0
"Moore, Callum",,,,,,,,,,3,5,-,,,3,-,-,,,,,,,,11.0
"Nankervis, Toby",-,-,-,-,-,1,2,-,-,-,-,1,-,-,-,1,-,-,-,,-,1,1,-,7.0
"Prestia, Dion",,,,-,-,-,-,,,,,,,-,-,-,-,-,,1,,-,1,-,2.0
"Rance, Alex",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Riewoldt, Jack",5,-,3,3,3,5,5,3,5,-,1,2,1,8,3,2,3,6,4,12,5,7,2,7,95.0
"Rioli, Daniel",,,,,,,,,,,,,1,-,-,-,2,-,-,2,1,-,-,-,6.0
"Short, Jayden",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Soldo, Ivan",,,,,,,,,,,,,,,,,,,,-,,,,,
"Townsend, Jacob",5,-,-,2,2,,3,1,-,,,,,,,,,-,-,,,,,,13.0
"Vlastuin, Nick",-,,-,-,,-,-,-,-,2,-,-,-,-,,-,-,-,-,-,-,-,-,1,3.0
Totals,19,4,14,20,12,11,17,12,11,17,15,8,7,17,11,11,15,14,8,22,17,12,9,10,313.0
Opponent,CA,AD,HW,BL,ME,CW,FR,NM,WC,SK,ES,PA,GE,SY,AD,GW,SK,CW,GE,GC,ES,WB,HW,CW,
