Player,R1,R2,R3,R4,R5,R7,R8,R9,R10,R11,R12,R13,R14,R15,R17,R18,R19,R20,R21,R22,R23,R24,Tot
"Anthony, John",,,,,,,-,,,,,,,,,,-,,,,-,-,
"Ballantyne, Hayden",-,-,-,3,-,-,,-,-,-,-,,,-,-,-,-,-,-,-,,,3.0
"Barlow, Michael",,,,,,,,,,,,-,,,-,-,-,-,-,-,-,-,
"Bollenhagen, Justin",,,,,,,,,,,,,,,,,,,,,,-,
"Bradley, Kepler",-,-,-,-,3,-,-,-,-,-,-,,-,,,,,-,,,-,-,3.0
"Broughton, Greg",-,-,-,-,,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,3.0
"Bucovaz, Ben",,,,,,,,,,,,-,,,,,,,,,,-,
"Clarke, Zac",,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Crichton, Jesse",,,,,-,,-,-,-,-,-,-,,,,,,,,,,,
"Crowley, Ryan",-,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,
"Duffield, Paul",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,
"Faulks, Peter",,,,,,,,,,,,,,,,,,,-,,-,,
"Fyfe, Nat",-,-,3,-,-,-,-,3,-,-,3,-,-,-,3,1,-,-,-,-,-,,13.0
"Griffin, Jonathon",,,,,,,,,-,-,-,-,,2,-,-,,,,,,,2.0
"Grover, Antoni",-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,-,
"Hayden, Roger",,,,,,,,,,,,,-,-,-,,,,,,,,
"Hill, Stephen",-,1,2,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.0
"Hinkley, Clayton",,,,,,,,,,,-,-,-,,,,,-,-,-,-,-,
"Ibbotson, Garrick",,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
"Johnson, Michael",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2.0
"Lower, Nick",-,-,-,,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,,-,,2.0
"Mayne, Chris",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McPharlin, Luke",-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,,-,-,-,-,,1.0
"McPhee, Adam",-,-,-,-,-,-,-,,,,,,,,-,-,-,-,,-,,,
"Mellington, Josh",,,,,,,,,,,,,-,-,,,,,,,,,
"Mundy, David",-,-,-,-,1,-,-,-,-,-,-,,,,,,,,,-,,,1.0
"Mzungu, Tendai",,,,,,,,-,-,-,-,-,,-,-,-,-,1,-,-,-,-,1.0
"Palmer, Rhys",-,-,-,-,-,-,,-,-,-,,,-,-,-,,-,,,-,-,,
"Pavlich, Matthew",3,-,-,1,-,-,-,-,-,-,2,-,2,1,-,-,-,-,-,-,,,9.0
"Pearce, Clancee",,,,,,-,-,-,,-,-,-,-,,,,-,-,-,,-,-,
"Pitt, Jayden",-,,-,-,-,-,-,,,,,,,,,,,,,-,,-,
"Roberton, Dylan",-,-,-,-,-,-,,-,-,,,,-,-,-,-,-,-,,,,,
"Sandilands, Aaron",-,-,1,2,-,2,-,-,,,,,-,,,,,,-,-,-,-,5.0
"Schammer, Byron",,,,,,,,,,,,,,,,,,,,,-,-,
"Sibosado, Casey",,,,,,,,,,,,,,,,,,,,,,-,
"Silvagni, Alex",,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,
"Suban, Nick",-,-,-,-,,,,,,,,,,,,-,,-,-,-,-,-,
"Walters, Michael",-,-,-,,,,,,,,,,,,,,,,,,,,
"de Boer, Matt",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
"van Berlo, Jay",-,-,,-,-,-,-,,-,,,-,,,,,,,,,,,
Totals,3,1,6,6,4,2,0,6,0,0,6,0,5,3,3,1,0,1,0,0,0,2,49.0
Opponent,BL,GE,AD,NM,WB,RI,WC,PA,SK,HW,ES,ME,BL,GC,SY,WC,HW,SK,CA,NM,CW,WB,
