Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Armstrong, Steven",,,,,-,-,,,,,,,,,,,,,-,-,-,-,,
"Bell, Daniel",,-,-,-,-,-,-,-,-,-,,,,,,,,,-,-,-,-,,
"Bizzell, Clint",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
"Brown, Nathan",-,-,-,1,-,-,-,-,1,-,-,1,1,-,1,-,-,,-,-,-,-,-,5.0
"Bruce, Cameron",-,2,1,-,,,,,3,1,3,-,-,1,1,1,-,-,,,,,1,14.0
"Carroll, Nathan",,,,,,,,,,,,,,,,-,-,-,,,-,-,-,
"Davey, Aaron",2,2,-,2,1,1,-,1,4,1,-,1,1,1,1,2,1,1,-,1,3,5,1,32.0
"Ferguson, Ryan",-,-,-,,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,,-,-,
"Godfrey, Simon",,,,-,-,-,-,-,,-,-,,,,,,,,-,-,-,1,1,2.0
"Green, Brad",1,-,-,-,-,-,1,4,-,2,1,-,1,1,-,-,-,1,,,1,1,-,14.0
"Heffernan, Chris",1,,,-,,,-,-,,,2,,-,-,-,,,,,,,,-,3.0
"Holland, Ben",,,,,,1,-,-,1,-,1,2,-,2,,-,-,-,-,2,1,1,-,11.0
"Jamar, Mark",-,,-,-,-,,,,-,-,,,,-,-,,,,,,,,,
"Johnson, Chris",,,,,,,,-,,,,,,,,,-,-,-,,,,,
"Johnson, Paul",,,,,,,-,-,,,-,-,-,,,,-,-,-,,,,,
"Johnstone, Travis",1,-,-,-,-,1,-,-,-,1,-,2,-,-,-,-,1,-,,1,2,1,-,10.0
"McDonald, James",1,1,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,,,-,-,-,5.0
"McLean, Brock",1,-,-,1,-,1,-,-,-,-,,-,-,-,,,-,-,-,-,-,-,-,3.0
"Miller, Brad",-,-,-,-,-,-,-,,,1,1,-,-,-,-,,,-,-,1,-,,-,3.0
"Moloney, Brent",-,-,1,,,-,-,-,-,-,-,1,-,-,-,1,1,2,-,-,1,1,-,8.0
"Motlop, Shannon",,,,,2,-,,,,,,,,,,,,,-,-,-,1,-,3.0
"Neitz, David",1,4,-,1,1,-,3,,2,,2,-,,2,2,1,1,2,,1,-,-,,23.0
"Nicholson, Alistair",,-,,-,,,,,-,-,-,-,-,-,-,,,,-,-,-,-,-,
"Read, Phillip",,,,,,,,,-,,,,,,-,1,-,1,-,-,-,,,2.0
"Rigoni, Guy",1,-,-,-,-,-,,,,,,,,,,,,,-,1,-,-,-,2.0
"Rivers, Jared",-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,,,,,,,
"Robertson, Russell",1,2,-,-,2,1,2,1,1,1,1,1,3,2,1,-,2,-,2,3,1,1,2,30.0
"Sylvia, Colin",-,1,1,2,-,,-,-,1,-,-,-,-,-,-,-,-,,,,,,,5.0
"Ward, Daniel",,,,,,,,,,,,,,,-,1,,-,-,,,,,1.0
"Wheatley, Paul",-,-,-,-,1,-,,-,-,-,-,-,-,-,-,-,,-,-,-,2,1,-,4.0
"Whelan, Matthew",-,-,-,,,,,,-,-,-,1,-,-,-,-,-,-,,-,,-,-,1.0
"White, Jeff",-,-,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,4.0
"Williams, Luke",,,,,,,-,-,,,,,,,,-,,,,,,,,
"Yze, Adem",2,2,-,1,2,-,3,2,4,2,2,2,3,2,1,1,-,1,-,2,-,2,-,34.0
Totals,12,14,4,9,9,6,9,8,17,9,13,12,10,12,7,8,6,8,2,12,12,15,5,219.0
Opponent,ES,WB,GE,SK,SY,FR,AD,HW,CA,RI,KA,CW,WC,BL,PA,SY,FR,SK,AD,GE,WB,ES,GE,
