Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Ackland, Cain",1,1,1,1,,,-,3,3,-,1,2,1,-,-,1,1,-,1,,-,-,,17.0
"Baker, Steven",2,5,3,2,1,4,1,2,3,1,2,3,-,4,,3,1,,,2,2,-,4,45.0
"Ball, Luke",1,,,-,1,-,1,1,2,2,1,-,3,3,-,-,2,-,3,-,1,1,2,24.0
"Blake, Jason",2,-,2,1,1,1,-,-,-,1,2,,,,,1,1,1,1,-,,1,,15.0
"Brooks, Barry",,,,,,,,,,,,,,,,,,,,,,1,,1.0
"Clarke, Raphael",,,,,,,,,,,,,,,,,,,-,-,5,3,-,8.0
"Clarke, Xavier",,2,1,1,1,,,,,,,-,-,1,3,,,,5,2,1,1,-,18.0
"Dal Santo, Nick",2,2,2,-,2,5,2,-,1,1,3,1,3,1,1,2,-,4,3,4,-,3,-,42.0
"Fiora, Aaron",,1,2,-,1,1,2,,,-,1,-,1,-,1,-,-,3,-,-,,,,13.0
"Fisher, Leigh",,,,,,,,1,-,2,5,2,4,1,6,6,2,2,,-,2,2,1,36.0
"Fisher, Sam",3,3,4,6,5,3,6,3,4,1,2,6,2,4,6,2,4,4,6,8,8,6,10,106.0
"Gehrig, Fraser",-,1,-,,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,3.0
"Gilbert, Sam",,,,,,,,-,,,,,,,,,,2,,,,,,2.0
"Goddard, Brendon",4,2,2,,3,8,7,3,3,3,7,4,2,1,2,3,2,5,5,3,4,6,9,88.0
"Gram, Jason",10,7,6,6,3,3,4,2,2,5,1,9,3,7,6,3,5,5,3,3,2,10,2,107.0
"Gwilt, James",,,,,,,,,,,,,,,,,,1,-,,,,,1.0
"Hamill, Aaron",-,-,-,-,,-,-,,,,,,,,,,,,,,-,-,-,
"Harvey, Robert",2,-,-,1,2,1,2,2,5,1,3,2,1,1,-,1,-,2,1,5,2,-,2,36.0
"Hayes, Lenny",3,4,3,4,1,3,3,2,2,,,,,,,,,,,,,,,25.0
"Hudghton, Max",-,2,2,3,1,-,2,,1,2,3,1,4,2,-,2,1,4,4,1,3,,-,38.0
"Koschitzke, Justin",,,,-,,-,,,,,,,,,,,,,-,-,-,-,-,
"Maguire, Matt",3,1,2,1,2,2,-,2,2,3,8,8,5,7,3,2,5,2,,,,,,58.0
"McGough, Mark",,,,,,,,,2,-,1,,,,,,,,,,,,,3.0
"McQualter, Andrew",,,-,1,1,,1,,,,,-,-,-,3,-,-,,,,,,,6.0
"Milne, Stephen",1,-,-,1,-,-,,1,-,-,1,1,1,1,-,-,-,1,3,3,1,-,1,16.0
"Montagna, Leigh",,1,1,-,-,1,1,2,2,2,2,1,3,2,1,3,5,1,2,3,4,2,1,40.0
"Murray, Allan",-,,,,1,-,-,,,,,,,,,,,,,,,,,1.0
"Peckett, Justin",1,-,,,,,,1,1,-,3,2,1,2,2,2,1,1,-,-,-,,-,17.0
"Powell, Stephen",-,1,,,,,,1,,,,,,1,-,-,-,1,,,-,,1,5.0
"Riewoldt, Nick",-,-,-,-,-,4,2,-,-,-,6,-,-,-,1,-,-,-,4,-,-,-,-,17.0
"Rix, Michael",,,,,,,,,,,-,1,-,-,-,-,,,-,-,-,-,1,2.0
"Schwarze, Troy",,,-,-,-,-,2,2,-,-,-,1,-,,,,,,,,,,,5.0
"Thompson, Andrew",-,-,-,-,-,-,1,1,2,-,,,,,-,,1,-,-,-,,-,-,5.0
"Voss, Brett",4,2,2,-,-,2,4,2,1,3,3,-,-,-,1,2,1,1,6,1,3,1,1,40.0
"Watts, Fergus",-,,,,,,,,,,,,,,,,,,,,,,,
Totals,39,35,33,28,26,38,41,31,36,27,55,44,34,38,36,34,32,40,47,35,38,38,35,840.0
Opponent,WC,RI,BL,PA,FR,WB,GE,CA,KA,ME,SY,AD,HW,CW,ES,PA,RI,WC,GE,FR,WB,BL,ME,
