Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Ackland, Cain",1,-,-,-,,,-,1,-,2,-,1,3,-,1,-,1,-,-,,1,-,,11.0
"Baker, Steven",1,2,1,1,1,-,3,7,1,9,8,7,5,-,,4,2,,,2,3,4,5,66.0
"Ball, Luke",6,,,6,4,4,7,1,1,4,3,9,6,3,6,5,10,5,7,1,5,5,6,104.0
"Blake, Jason",2,4,5,-,4,1,1,1,3,3,2,,,,,2,1,-,1,1,,3,,34.0
"Brooks, Barry",,,,,,,,,,,,,,,,,,,,,,1,,1.0
"Clarke, Raphael",,,,,,,,,,,,,,,,,,,1,1,5,-,1,8.0
"Clarke, Xavier",,2,1,2,1,,,,,,,2,2,3,6,,,,1,2,1,1,-,24.0
"Dal Santo, Nick",5,5,5,5,3,5,4,2,2,6,5,2,5,5,2,1,8,3,2,6,3,7,5,96.0
"Fiora, Aaron",,1,2,-,1,3,3,,,2,3,1,-,1,-,2,-,1,4,1,,,,25.0
"Fisher, Leigh",,,,,,,,1,2,4,3,1,-,1,1,3,-,3,,-,-,5,1,25.0
"Fisher, Sam",4,2,2,-,-,-,2,1,-,2,2,1,1,3,4,2,-,2,1,-,-,-,1,30.0
"Gehrig, Fraser",-,1,1,,-,1,-,-,-,2,-,2,2,-,2,-,-,1,-,-,-,-,-,12.0
"Gilbert, Sam",,,,,,,,-,,,,,,,,,,2,,,,,,2.0
"Goddard, Brendon",3,2,6,,5,2,-,3,3,4,3,3,8,2,6,2,1,2,5,2,2,5,2,71.0
"Gram, Jason",4,2,1,1,1,1,-,1,1,2,5,1,3,1,-,2,1,-,2,1,2,-,3,35.0
"Gwilt, James",,,,,,,,,,,,,,,,,,5,3,,,,,8.0
"Hamill, Aaron",2,5,9,3,,2,-,,,,,,,,,,,,,,4,1,6,32.0
"Harvey, Robert",6,5,1,3,1,4,6,2,1,5,6,1,1,4,5,1,3,4,1,4,3,4,2,73.0
"Hayes, Lenny",7,5,3,5,8,5,10,5,2,,,,,,,,,,,,,,,50.0
"Hudghton, Max",1,1,4,5,-,2,2,,-,1,2,3,4,2,6,-,-,3,2,1,3,,1,43.0
"Koschitzke, Justin",,,,-,,-,,,,,,,,,,,,,2,-,-,-,-,2.0
"Maguire, Matt",2,2,1,2,7,2,2,1,-,-,8,3,3,-,3,3,3,3,,,,,,45.0
"McGough, Mark",,,,,,,,,1,3,2,,,,,,,,,,,,,6.0
"McQualter, Andrew",,,-,2,4,,3,,,,,6,6,4,2,2,-,,,,,,,29.0
"Milne, Stephen",2,2,-,-,3,1,,3,2,3,2,1,2,2,2,2,-,2,3,3,2,-,2,39.0
"Montagna, Leigh",,3,4,6,3,5,1,1,-,-,2,3,2,2,9,4,4,8,7,4,5,1,7,81.0
"Murray, Allan",3,,,,3,1,2,,,,,,,,,,,,,,,,,9.0
"Peckett, Justin",2,-,,,,,,-,1,2,4,2,4,1,3,1,-,3,1,2,3,,3,32.0
"Powell, Stephen",6,1,,,,,,3,,,,,,3,3,1,3,4,,,4,,1,29.0
"Riewoldt, Nick",-,2,1,-,-,1,1,-,-,2,2,1,1,1,2,-,-,-,2,2,2,3,-,23.0
"Rix, Michael",,,,,,,,,,,2,3,3,3,2,1,,,-,4,2,-,5,25.0
"Schwarze, Troy",,,-,2,2,1,4,3,4,-,1,3,-,,,,,,,,,,,20.0
"Thompson, Andrew",4,4,9,3,1,6,3,1,-,-,,,,,-,,2,2,5,1,,4,7,52.0
"Voss, Brett",5,2,1,1,4,-,2,1,1,3,2,2,2,1,1,5,1,1,3,1,-,1,-,40.0
"Watts, Fergus",-,,,,,,,,,,,,,,,,,,,,,,,
Totals,66,53,57,47,56,47,56,38,25,59,67,58,63,42,66,43,40,54,53,39,50,45,58,1182.0
Opponent,WC,RI,BL,PA,FR,WB,GE,CA,KA,ME,SY,AD,HW,CW,ES,PA,RI,WC,GE,FR,WB,BL,ME,
