Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,Tot
"Ackland, Cain",4,2,2,5,-,4,2,2,1,2,3,5,3,3,2,5,3,,,-,2,1,2,2,55.0
"Baker, Steven",1,-,1,2,4,2,1,-,1,1,1,3,1,2,3,2,2,1,-,1,6,1,1,1,38.0
"Ball, Luke",5,4,4,9,1,4,5,3,5,-,7,4,5,6,6,-,6,4,3,8,7,10,3,2,111.0
"Blake, Jason",-,,,-,,,,3,-,1,,,,,5,3,2,3,2,-,2,-,1,1,23.0
"Brooks, Barry",,,-,,,,,,,,1,,,,,,,,,,,,,,1.0
"Clarke, Raphael",,,5,3,1,1,1,-,-,3,,2,1,,2,2,3,,,,,1,-,1,26.0
"Clarke, Xavier",,,,2,7,1,5,,,5,2,,,,3,3,-,,,,,,,,28.0
"Dal Santo, Nick",9,1,4,5,4,5,8,3,2,3,4,1,6,3,1,7,1,6,3,2,-,3,4,1,86.0
"Ferguson, Matthew",,,,,,,,,,,,,,,,,,,,,,-,-,,
"Fiora, Aaron",4,-,7,1,7,2,3,-,3,,,3,4,,,,,,,,,2,,2,38.0
"Fisher, Sam",-,1,2,-,1,-,1,1,1,2,3,1,4,1,1,-,1,1,1,2,,,2,,26.0
"Gehrig, Fraser",1,1,1,3,-,2,,1,1,2,1,-,2,2,-,-,1,-,1,-,-,,-,2,21.0
"Goddard, Brendon",3,4,3,1,5,7,6,2,-,1,,2,1,2,3,6,-,,,,-,-,,4,50.0
"Gram, Jason",,,,,,,,,1,3,1,,,,,,,,,,1,2,,,8.0
"Guerra, Brent",,,,4,1,1,-,2,,,,,,4,,1,7,2,-,2,,,1,-,25.0
"Gwilt, James",,,,,,,,,,,,,,,,,,,,,,6,4,-,10.0
"Hamill, Aaron",4,6,3,3,4,3,,,,,,,,,,,,4,6,4,5,-,-,,42.0
"Harvey, Robert",3,5,6,,2,3,-,,,,2,2,7,1,,,,3,2,6,4,1,7,7,61.0
"Hayes, Lenny",3,7,2,6,2,6,3,6,7,5,6,3,7,3,5,7,4,4,3,2,2,7,6,3,109.0
"Hudghton, Max",-,1,2,-,-,1,-,-,-,1,-,-,1,2,1,-,-,-,1,,,,,-,10.0
"Jones, Austinn",4,-,2,4,1,3,-,,4,2,2,3,2,,5,3,1,3,4,2,-,1,2,1,49.0
"Koschitzke, Justin",2,4,,,2,3,2,,,,,,,2,3,1,4,3,1,2,1,,,,30.0
"Maguire, Matt",2,2,-,6,1,2,1,-,,2,4,3,3,3,3,4,3,2,2,3,-,,,1,47.0
"McGough, Mark",4,2,,,,,2,2,2,3,1,,,2,3,,,,,,,,,,21.0
"McQualter, Andrew",,,,,,,,2,-,,5,1,2,-,4,,,,,,,,,,14.0
"Milne, Stephen",2,3,2,3,3,2,3,1,3,5,1,2,-,4,3,2,4,4,1,2,1,-,1,-,52.0
"Montagna, Leigh",,,,,,,,,,,,,1,,,,,5,5,3,7,7,3,4,35.0
"Murray, Allan",,,,,,,,,,,,1,-,,,,,,,,,,,,1.0
"Peckett, Justin",,2,6,1,3,3,4,4,-,2,2,5,,4,,2,5,6,2,2,1,7,3,,64.0
"Penny, Luke",,1,-,,,,,,-,,,,-,1,,,,-,-,-,-,,,,2.0
"Powell, Stephen",,,,,,,,,5,-,1,1,3,-,4,5,3,5,3,1,2,3,1,4,41.0
"Riewoldt, Nick",2,,,,,,2,6,2,3,3,4,3,1,,,,5,4,7,1,4,1,2,50.0
"Schwarze, Troy",3,1,1,-,,,,,,,,,,,4,1,2,,,,,,,,12.0
"Stone, Nick",,,,,,,,-,,,,,,,,,,,,,,,,,
"Thompson, Andrew",4,4,-,1,1,1,2,-,,2,2,-,,4,3,2,5,3,9,1,2,1,-,2,49.0
"Voss, Brett",-,1,3,2,1,4,2,1,2,1,-,3,1,3,1,-,3,3,6,-,1,-,3,1,42.0
Totals,60,52,56,61,51,60,53,39,40,49,52,49,57,53,65,56,60,67,59,50,45,57,45,41,1277.0
Opponent,BL,FR,KA,ME,RI,CW,GE,WC,AD,SY,PA,HW,ES,WB,CA,RI,CW,ME,GE,KA,FR,BL,AD,SY,
