Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,Tot
"Ackland, Cain",1,4,2,3,-,4,4,-,2,3,6,4,3,3,-,2,4,,,1,2,3,3,-,54.0
"Baker, Steven",1,1,2,1,2,3,1,-,2,3,-,5,3,3,4,1,1,3,1,1,4,-,1,3,46.0
"Ball, Luke",2,2,3,2,1,2,1,1,5,1,2,1,2,2,2,4,4,5,3,2,2,4,5,2,60.0
"Blake, Jason",2,,,1,,,,4,2,1,,,,,4,3,1,1,2,1,-,-,3,2,27.0
"Brooks, Barry",,,-,,,,,,,,1,,,,,,,,,,,,,,1.0
"Clarke, Raphael",,,2,2,-,2,-,1,1,2,,2,2,,4,-,1,,,,,2,2,1,24.0
"Clarke, Xavier",,,,2,1,3,3,,,1,3,,,,1,2,1,,,,,,,,17.0
"Dal Santo, Nick",1,-,-,2,3,2,4,2,2,-,3,-,3,3,2,-,3,3,1,1,-,2,4,6,47.0
"Ferguson, Matthew",,,,,,,,,,,,,,,,,,,,,,1,1,,2.0
"Fiora, Aaron",-,-,2,1,1,2,2,3,6,,,1,2,,,,,,,,,-,,1,21.0
"Fisher, Sam",1,-,1,2,-,1,1,-,4,-,-,1,1,3,2,3,2,4,2,1,,,1,,30.0
"Gehrig, Fraser",3,3,4,5,-,6,,3,-,-,6,3,2,1,-,1,1,1,-,-,1,,1,4,45.0
"Goddard, Brendon",-,4,3,3,-,3,2,3,1,2,,1,-,5,2,4,2,,,,4,2,,1,42.0
"Gram, Jason",,,,,,,,,-,1,1,,,,,,,,,,-,1,,,3.0
"Guerra, Brent",,,,1,1,2,2,2,,,,,,3,,1,-,1,2,1,,,2,2,20.0
"Gwilt, James",,,,,,,,,,,,,,,,,,,,,,3,2,2,7.0
"Hamill, Aaron",5,5,4,7,2,3,,,,,,,,,,,,3,4,4,2,1,1,,41.0
"Harvey, Robert",-,3,1,,-,2,1,,,,1,1,-,-,,,,3,6,1,1,1,1,1,23.0
"Hayes, Lenny",2,3,2,4,-,3,4,-,3,3,2,4,4,3,1,3,2,3,2,1,1,1,1,1,53.0
"Hudghton, Max",2,3,3,-,3,-,1,-,4,3,2,-,1,3,-,4,1,2,-,,,,,1,33.0
"Jones, Austinn",3,2,2,1,3,3,-,,4,2,1,-,1,,3,2,1,1,2,2,-,2,4,3,42.0
"Koschitzke, Justin",2,4,,,2,4,2,,,,,,,3,1,2,6,5,5,5,1,,,,42.0
"Maguire, Matt",2,2,1,-,4,2,3,-,,1,2,4,6,1,-,3,3,3,3,4,1,,,4,49.0
"McGough, Mark",4,1,,,,,4,-,1,-,1,,,2,2,,,,,,,,,,15.0
"McQualter, Andrew",,,,,,,,1,2,,1,-,-,1,1,,,,,,,,,,6.0
"Milne, Stephen",6,2,5,1,2,2,4,1,6,1,3,3,2,1,8,-,1,-,2,5,1,3,1,1,61.0
"Montagna, Leigh",,,,,,,,,,,,,2,,,,,1,1,2,-,-,3,-,9.0
"Murray, Allan",,,,,,,,,,,,1,-,,,,,,,,,,,,1.0
"Peckett, Justin",,2,1,1,3,1,-,2,-,2,-,2,,2,,2,1,1,5,1,1,1,3,,31.0
"Penny, Luke",,3,1,,,,,,1,,,,1,-,,,,-,1,2,1,,,,10.0
"Powell, Stephen",,,,,,,,,1,-,2,2,3,4,3,2,3,2,1,4,1,3,3,-,34.0
"Riewoldt, Nick",-,,,,,,2,4,3,4,-,3,3,-,,,,2,2,2,2,1,-,1,29.0
"Schwarze, Troy",3,1,2,-,,,,,,,,,,,2,-,-,,,,,,,,8.0
"Stone, Nick",,,,,,,,1,,,,,,,,,,,,,,,,,1.0
"Thompson, Andrew",-,1,1,-,1,1,-,-,,1,-,1,,-,-,3,4,2,-,1,2,-,1,3,22.0
"Voss, Brett",1,-,-,1,3,-,1,4,-,-,-,-,-,1,-,1,1,4,1,1,1,2,-,1,23.0
Totals,41,46,42,40,32,51,42,32,50,31,37,39,41,44,42,43,43,50,46,43,28,33,43,40,979.0
Opponent,BL,FR,KA,ME,RI,CW,GE,WC,AD,SY,PA,HW,ES,WB,CA,RI,CW,ME,GE,KA,FR,BL,AD,SY,
