Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,Tot
"Ackland, Cain",-,-,2,-,-,1,1,-,-,-,1,-,-,-,-,-,1,,,-,-,-,-,-,6.0
"Baker, Steven",2,5,3,1,-,2,-,-,3,3,3,1,2,2,3,2,1,4,1,-,3,3,4,4,52.0
"Ball, Luke",1,2,2,1,-,1,2,2,1,2,-,3,3,1,1,4,4,5,5,1,2,1,2,1,47.0
"Blake, Jason",-,,,-,,,,1,2,1,,,,,-,-,1,-,-,-,1,-,-,2,8.0
"Brooks, Barry",,,-,,,,,,,,1,,,,,,,,,,,,,,1.0
"Clarke, Raphael",,,-,5,3,2,1,2,2,-,,5,2,,-,1,3,,,,,4,1,1,32.0
"Clarke, Xavier",,,,2,2,2,6,,,1,4,,,,3,1,-,,,,,,,,21.0
"Dal Santo, Nick",3,-,4,2,1,2,3,1,6,-,2,8,2,3,-,4,3,1,4,1,1,1,1,7,60.0
"Ferguson, Matthew",,,,,,,,,,,,,,,,,,,,,,1,1,,2.0
"Fiora, Aaron",-,3,-,3,-,1,-,-,4,,,-,-,,,,,,,,,2,,1,14.0
"Fisher, Sam",1,1,-,2,2,-,2,3,6,1,2,4,1,6,3,5,9,3,5,2,,,4,,62.0
"Gehrig, Fraser",1,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,1.0
"Goddard, Brendon",-,-,2,1,3,1,1,4,2,-,,6,4,5,1,1,-,,,,8,1,,1,41.0
"Gram, Jason",,,,,,,,,-,-,-,,,,,,,,,,-,2,,,2.0
"Guerra, Brent",,,,-,-,1,-,-,,,,,,1,,-,-,-,1,-,,,-,-,3.0
"Gwilt, James",,,,,,,,,,,,,,,,,,,,,,-,4,-,4.0
"Hamill, Aaron",-,-,-,-,-,-,,,,,,,,,,,,-,-,-,-,-,-,,
"Harvey, Robert",1,2,-,,2,4,1,,,,2,2,3,-,,,,3,-,1,1,3,-,-,25.0
"Hayes, Lenny",3,-,3,-,1,4,5,5,2,3,2,2,1,4,1,2,2,-,1,2,-,-,2,1,46.0
"Hudghton, Max",2,-,3,3,3,1,3,3,3,1,2,2,-,2,6,1,-,-,2,,,,,1,38.0
"Jones, Austinn",4,3,3,7,11,4,1,,10,3,1,3,1,,3,3,-,3,6,7,2,1,7,4,87.0
"Koschitzke, Justin",1,-,,,-,-,1,,,,,,,1,1,1,-,1,-,1,2,,,,9.0
"Maguire, Matt",6,4,4,2,5,3,-,-,,1,1,4,4,2,-,5,2,1,3,4,3,,,6,60.0
"McGough, Mark",1,2,,,,,-,3,-,1,-,,,-,1,,,,,,,,,,8.0
"McQualter, Andrew",,,,,,,,1,2,,-,2,-,2,-,,,,,,,,,,7.0
"Milne, Stephen",-,-,-,-,-,-,-,-,-,-,1,-,2,-,-,-,-,-,1,1,-,-,-,-,5.0
"Montagna, Leigh",,,,,,,,,,,,,6,,,,,-,-,1,2,2,1,1,13.0
"Murray, Allan",,,,,,,,,,,,-,-,,,,,,,,,,,,
"Peckett, Justin",,1,-,4,3,1,-,2,1,-,-,2,,1,,1,1,2,3,-,2,1,2,,27.0
"Penny, Luke",,1,3,,,,,,2,,,,-,2,,,,2,1,1,-,,,,12.0
"Powell, Stephen",,,,,,,,,1,-,1,-,2,1,-,2,2,1,-,-,-,2,-,-,12.0
"Riewoldt, Nick",-,,,,,,-,-,-,-,-,1,-,-,,,,2,-,-,-,-,-,-,3.0
"Schwarze, Troy",4,5,-,2,,,,,,,,,,,-,1,1,,,,,,,,13.0
"Stone, Nick",,,,,,,,3,,,,,,,,,,,,,,,,,3.0
"Thompson, Andrew",1,2,1,1,-,1,1,-,,1,2,-,,-,-,1,1,2,-,1,1,-,-,-,16.0
"Voss, Brett",3,3,1,-,-,2,-,1,1,2,2,-,1,6,2,4,3,3,1,3,1,2,4,4,49.0
Totals,34,34,31,36,36,33,28,31,48,20,27,45,34,39,25,39,34,33,34,26,29,26,33,34,789.0
Opponent,BL,FR,KA,ME,RI,CW,GE,WC,AD,SY,PA,HW,ES,WB,CA,RI,CW,ME,GE,KA,FR,BL,AD,SY,
