Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Bassett, Nathan",3,-,-,-,-,1,-,2,1,-,-,1,-,-,-,-,,,,,,2,-,-,-,10.0
"Beinke, Bryan",,-,-,-,,,,,,,,,,,,-,-,-,-,-,-,,,-,-,
"Bickley, Mark",-,2,1,-,-,-,-,-,-,-,1,1,-,-,-,-,1,1,-,-,,,,,,7.0
"Biglands, Rhett",-,-,-,-,-,,,,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Bode, Matthew",-,-,2,1,1,-,-,-,1,1,2,-,1,-,-,-,-,-,-,-,1,-,1,-,-,11.0
"Burton, Brett",-,-,-,-,-,2,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,1,-,-,-,5.0
"Clarke, Matthew",-,-,-,-,,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Crowell, Andrew",,,,,,,,,,,,-,-,-,1,1,-,1,3,-,2,1,-,-,1,10.0
"Doughty, Michael",1,-,-,1,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,2,-,-,-,6.0
"Edwards, Tyson",1,-,-,-,-,-,1,5,-,-,3,-,1,1,-,6,2,1,8,1,2,2,-,3,4,41.0
"Fitzgerald, Ryan",-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,
"Gallagher, James",,,,,,,,,,,-,2,-,,-,,,,,,,-,,,,2.0
"Goodwin, Simon",-,-,-,-,2,3,-,3,-,-,-,2,-,-,-,2,-,-,-,,,,-,2,-,14.0
"Hart, Ben",-,1,-,-,-,1,-,1,-,-,1,-,-,-,1,3,-,3,3,1,2,2,-,4,3,26.0
"Hewitt, Evan",,,,,,,,,,,,,,,,,,,,,1,-,,,,1.0
"Johncock, Graham",-,-,-,-,-,-,3,-,-,1,1,-,2,1,-,-,-,1,-,2,-,-,-,1,1,13.0
"Johnson, Kane",-,-,2,3,1,,,1,-,-,-,,,-,,,1,-,-,1,1,2,-,2,-,14.0
"Ladhams, Chris",,,,,,,,,,-,-,1,1,-,2,1,2,2,-,1,-,-,-,-,1,11.0
"Marsh, Ben",,,,,-,-,-,-,,,,,-,-,,,,,,,,,,,,
"Massie, Kris",,,,,1,-,1,-,-,-,-,-,-,,,,,,-,-,1,-,-,-,-,3.0
"Mattner, Martin",,,,,,,,,,,,,,-,-,1,-,-,,-,-,,,,,1.0
"McGregor, Ken",,,,,,-,,,,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1.0
"McLeod, Andrew",-,-,3,-,,9,1,1,1,-,-,4,-,-,,-,2,5,5,3,-,1,-,-,-,35.0
"Nelson, Ben",-,-,-,,-,-,-,-,-,,,,-,-,-,-,,,,,,,,,,
"Perrie, Ian",-,-,-,1,-,-,5,-,-,,,,-,-,,,,,,,,,,,,6.0
"Reilly, Brent",,,,,,,,,,,,,,,-,,,,,,,,,,,
"Ricciuto, Mark",-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,3,3.0
"Schell, Daniel",-,-,-,-,-,,-,,-,-,-,-,,,,,,,,,,,,,,
"Shir, Matthew",,,,,,,,,,,,,,,-,-,2,-,-,-,,,,,,2.0
"Shirley, Robert",,,,,,,,,,,,,,,,,,,,-,-,-,-,,,
"Smart, Nigel",1,-,-,-,-,-,4,2,-,-,1,-,,,-,-,-,1,-,-,1,2,-,-,-,12.0
"Stenglein, Tyson",-,-,-,-,-,2,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,2.0
"Stevens, Mark",-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,
"Welsh, Scott",-,-,1,-,-,-,-,1,1,-,,,,,,,,,,,,,-,-,-,3.0
Totals,6,3,9,6,5,19,15,16,4,2,10,13,7,2,4,14,10,15,19,10,11,15,1,12,13,241.0
Opponent,WB,GE,SY,ES,PA,RI,FR,KA,CA,BL,HW,ME,WC,CW,SK,WB,GE,SY,ES,PA,RI,FR,BL,ME,CW,
